"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Rotting.Decaying","Ethanol","Galactitol",15,0.986
"Rotting.Decaying","Ethanol","D-Mannitol",63,0
"Rotting.Decaying","Ethanol","D-Glucitol",65,0.059
"Rotting.Decaying","Ethanol","myo-Inositol",7,0.019
"Rotting.Decaying","Ethanol","DL-Lactate",47,0.468
"Rotting.Decaying","Ethanol","Succinate",74,0.003
"Rotting.Decaying","Ethanol","Citrate",62,0.618
"Rotting.Decaying","Ethanol","D-Gluconate",56,1
"Rotting.Decaying","Ethanol","D-Glucosamine",35,0.01
"Rotting.Decaying","Ethanol","Nitrate",11,0.056
"Rotting.Decaying","Ethanol","Vitamin-free",17,0.483
"Rotting.Decaying","Ethanol","2-Keto-D-gluconate",41,0.624
"Rotting.Decaying","Ethanol","Starch formation",3,0.004
"Rotting.Decaying","Ethanol","Growth at 19°C",75,0
"Rotting.Decaying","Ethanol","Growth at 25°C",79,0
"Rotting.Decaying","Ethanol","Growth at 30°C",76,0.072
"Rotting.Decaying","Ethanol","Growth at 37°C",59,1
"Spoiled","Glucose_F","Glucose",68,1
"Spoiled","Glucose_F","Growth at 19°C",63,1
"Spoiled","Glucose_F","Growth at 25°C",68,1
"Spoiled","Galactose_F","Glucose",31,1
"Spoiled","Galactose_F","Growth at 19°C",31,1
"Spoiled","Galactose_F","Growth at 25°C",31,1
"Spoiled","Sucrose_F","Glucose",30,1
"Spoiled","Sucrose_F","Growth at 19°C",30,1
"Spoiled","Sucrose_F","Growth at 25°C",30,1
"Spoiled","Maltose_F","Glucose",22,1
"Spoiled","Maltose_F","Growth at 19°C",22,1
"Spoiled","Maltose_F","Growth at 25°C",22,1
"Spoiled","Lactose_F","Glucose",1,0.894
"Spoiled","Lactose_F","Growth at 19°C",1,0.894
"Spoiled","Lactose_F","Growth at 25°C",1,0.894
"Spoiled","Raffinose_F","Glucose",20,1
"Spoiled","Raffinose_F","Growth at 19°C",20,1
"Spoiled","Raffinose_F","Growth at 25°C",20,1
"Spoiled","Trehalose_F","Glucose",31,1
"Spoiled","Trehalose_F","Growth at 19°C",31,1
"Spoiled","Trehalose_F","Growth at 25°C",31,1
"Spoiled","Glucose","Inulin",11,1
"Spoiled","Glucose","Sucrose",49,1
"Spoiled","Glucose","Raffinose",32,1
"Spoiled","Glucose","Melibiose",14,1
"Spoiled","Glucose","Galactose",62,1
"Spoiled","Glucose","Lactose",13,1
"Spoiled","Glucose","Trehalose",58,1
"Spoiled","Glucose","Maltose",49,1
"Spoiled","Glucose","Melezitose",44,1
"Spoiled","Glucose","Methyl-?-D-glucoside",44,1
"Spoiled","Glucose","Soluble Starch",30,1
"Spoiled","Glucose","Cellobiose",53,1
"Spoiled","Glucose","Salicin",53,1
"Spoiled","Glucose","L-Sorbose",52,1
"Spoiled","Glucose","L-Rhamnose",28,1
"Spoiled","Glucose","D-Xylose",62,1
"Spoiled","Glucose","L-Arabinose",41,1
"Spoiled","Glucose","D-Arabinose",29,1
"Spoiled","Glucose","D-Ribose",42,1
"Spoiled","Glucose","Methanol",5,1
"Spoiled","Glucose","Ethanol",79,1
"Spoiled","Glucose","Glycerol",80,1
"Spoiled","Glucose","Erythritol",28,1
"Spoiled","Glucose","Ribitol",55,1
"Spoiled","Glucose","Galactitol",17,1
"Spoiled","Glucose","D-Mannitol",67,1
"Spoiled","Glucose","D-Glucitol",70,1
"Spoiled","Glucose","myo-Inositol",9,1
"Spoiled","Glucose","DL-Lactate",50,1
"Spoiled","Glucose","Succinate",79,1
"Spoiled","Glucose","Citrate",66,1
"Spoiled","Glucose","D-Gluconate",63,1
"Spoiled","Glucose","D-Glucosamine",38,1
"Spoiled","Glucose","Nitrate",11,1
"Spoiled","Glucose","Vitamin-free",19,1
"Spoiled","Glucose","2-Keto-D-gluconate",46,1
"Spoiled","Glucose","Starch formation",6,1
"Spoiled","Glucose","Growth at 19°C",85,1
"Spoiled","Glucose","Growth at 25°C",90,1
"Spoiled","Glucose","Growth at 30°C",87,1
"Spoiled","Glucose","Growth at 37°C",66,1
"Spoiled","Inulin","Growth at 19°C",11,1
"Spoiled","Inulin","Growth at 25°C",11,1
"Spoiled","Sucrose","Growth at 19°C",49,1
"Spoiled","Sucrose","Growth at 25°C",49,1
"Spoiled","Raffinose","Growth at 19°C",32,1
"Spoiled","Raffinose","Growth at 25°C",32,1
"Spoiled","Melibiose","Growth at 19°C",14,1
"Spoiled","Melibiose","Growth at 25°C",14,1
"Spoiled","Galactose","Growth at 19°C",62,1
"Spoiled","Galactose","Growth at 25°C",62,1
"Spoiled","Lactose","Growth at 19°C",13,1
"Spoiled","Lactose","Growth at 25°C",13,1
"Spoiled","Trehalose","Growth at 19°C",58,1
"Spoiled","Trehalose","Growth at 25°C",58,1
"Spoiled","Maltose","Growth at 19°C",49,1
"Spoiled","Maltose","Growth at 25°C",49,1
"Spoiled","Melezitose","Growth at 19°C",44,1
"Spoiled","Melezitose","Growth at 25°C",44,1
"Spoiled","Methyl-?-D-glucoside","Growth at 19°C",44,1
"Spoiled","Methyl-?-D-glucoside","Growth at 25°C",44,1
"Spoiled","Soluble Starch","Growth at 19°C",30,1
"Spoiled","Soluble Starch","Growth at 25°C",30,1
"Spoiled","Cellobiose","Growth at 19°C",53,1
"Spoiled","Cellobiose","Growth at 25°C",53,1
"Spoiled","Salicin","Growth at 19°C",53,1
"Spoiled","Salicin","Growth at 25°C",53,1
"Spoiled","L-Sorbose","Growth at 19°C",52,1
"Spoiled","L-Sorbose","Growth at 25°C",52,1
"Spoiled","L-Rhamnose","Growth at 19°C",28,1
"Spoiled","L-Rhamnose","Growth at 25°C",28,1
"Spoiled","D-Xylose","Growth at 19°C",62,1
"Spoiled","D-Xylose","Growth at 25°C",62,1
"Spoiled","L-Arabinose","Growth at 19°C",41,1
"Spoiled","L-Arabinose","Growth at 25°C",41,1
"Spoiled","D-Arabinose","Growth at 19°C",29,1
"Spoiled","D-Arabinose","Growth at 25°C",29,1
"Spoiled","D-Ribose","Growth at 19°C",42,1
"Spoiled","D-Ribose","Growth at 25°C",42,1
"Spoiled","Methanol","Growth at 19°C",5,1
"Spoiled","Methanol","Growth at 25°C",5,1
"Spoiled","Ethanol","Growth at 19°C",75,1
"Spoiled","Ethanol","Growth at 25°C",79,1
"Spoiled","Glycerol","Growth at 19°C",80,1
"Spoiled","Glycerol","Growth at 25°C",80,1
"Spoiled","Erythritol","Growth at 19°C",28,1
"Spoiled","Erythritol","Growth at 25°C",28,1
"Spoiled","Ribitol","Growth at 19°C",55,1
"Spoiled","Ribitol","Growth at 25°C",55,1
"Spoiled","Galactitol","Growth at 19°C",17,1
"Spoiled","Galactitol","Growth at 25°C",17,1
"Spoiled","D-Mannitol","Growth at 19°C",67,1
"Spoiled","D-Mannitol","Growth at 25°C",67,1
"Spoiled","D-Glucitol","Growth at 19°C",70,1
"Spoiled","D-Glucitol","Growth at 25°C",70,1
"Spoiled","myo-Inositol","Growth at 19°C",9,1
"Spoiled","myo-Inositol","Growth at 25°C",9,1
"Spoiled","DL-Lactate","Growth at 19°C",48,1
"Spoiled","DL-Lactate","Growth at 25°C",50,1
"Spoiled","Succinate","Growth at 19°C",77,1
"Spoiled","Succinate","Growth at 25°C",79,1
"Spoiled","Citrate","Growth at 19°C",66,1
"Spoiled","Citrate","Growth at 25°C",66,1
"Spoiled","D-Gluconate","Growth at 19°C",63,1
"Spoiled","D-Gluconate","Growth at 25°C",63,1
"Spoiled","D-Glucosamine","Growth at 19°C",38,1
"Spoiled","D-Glucosamine","Growth at 25°C",38,1
"Spoiled","Nitrate","Growth at 19°C",11,1
"Spoiled","Nitrate","Growth at 25°C",11,1
"Spoiled","Vitamin-free","Growth at 19°C",19,1
"Spoiled","Vitamin-free","Growth at 25°C",19,1
"Spoiled","2-Keto-D-gluconate","Growth at 19°C",46,1
"Spoiled","2-Keto-D-gluconate","Growth at 25°C",46,1
"Spoiled","Starch formation","Growth at 19°C",5,1
"Spoiled","Starch formation","Growth at 25°C",6,1
"Spoiled","Growth at 19°C","Growth at 25°C",85,1
"Spoiled","Growth at 19°C","Growth at 30°C",82,1
"Spoiled","Growth at 19°C","Growth at 37°C",61,1
"Spoiled","Growth at 25°C","Growth at 30°C",87,1
"Spoiled","Growth at 25°C","Growth at 37°C",66,1
"Contaminated","Glucose_F","Galactose_F",31,1
"Contaminated","Glucose_F","Sucrose_F",30,1
"Contaminated","Glucose_F","Maltose_F",22,1
"Contaminated","Glucose_F","Lactose_F",1,1
"Contaminated","Glucose_F","Raffinose_F",20,1
"Contaminated","Glucose_F","Trehalose_F",31,1
"Contaminated","Glucose_F","Glucose",68,1
"Contaminated","Glucose_F","Inulin",11,1
"Contaminated","Glucose_F","Sucrose",44,1
"Contaminated","Glucose_F","Raffinose",27,1
"Contaminated","Glucose_F","Melibiose",11,1
"Contaminated","Glucose_F","Galactose",44,1
"Contaminated","Glucose_F","Lactose",12,1
"Contaminated","Glucose_F","Trehalose",50,1
"Contaminated","Glucose_F","Maltose",43,1
"Contaminated","Glucose_F","Melezitose",41,1
"Contaminated","Glucose_F","Methyl-?-D-glucoside",40,1
"Contaminated","Glucose_F","Soluble Starch",26,1
"Contaminated","Glucose_F","Cellobiose",43,1
"Contaminated","Glucose_F","Salicin",42,1
"Contaminated","Glucose_F","L-Sorbose",34,1
"Contaminated","Glucose_F","L-Rhamnose",23,1
"Contaminated","Glucose_F","D-Xylose",48,1
"Contaminated","Glucose_F","L-Arabinose",33,1
"Contaminated","Glucose_F","D-Arabinose",23,1
"Contaminated","Glucose_F","D-Ribose",35,1
"Contaminated","Glucose_F","Methanol",3,1
"Contaminated","Glucose_F","Ethanol",62,1
"Contaminated","Glucose_F","Glycerol",59,1
"Contaminated","Glucose_F","Erythritol",20,1
"Contaminated","Glucose_F","Ribitol",41,1
"Contaminated","Glucose_F","Galactitol",13,1
"Contaminated","Glucose_F","D-Mannitol",51,1
"Contaminated","Glucose_F","D-Glucitol",52,1
"Contaminated","Glucose_F","myo-Inositol",4,1
"Contaminated","Glucose_F","DL-Lactate",33,1
"Contaminated","Glucose_F","Succinate",59,1
"Contaminated","Glucose_F","Citrate",49,1
"Contaminated","Glucose_F","D-Gluconate",50,1
"Contaminated","Glucose_F","D-Glucosamine",33,1
"Contaminated","Glucose_F","Nitrate",11,1
"Contaminated","Glucose_F","Vitamin-free",14,1
"Contaminated","Glucose_F","2-Keto-D-gluconate",37,1
"Contaminated","Glucose_F","Starch formation",3,1
"Contaminated","Glucose_F","Growth at 19°C",63,1
"Contaminated","Glucose_F","Growth at 25°C",68,1
"Contaminated","Glucose_F","Growth at 30°C",65,1
"Contaminated","Glucose_F","Growth at 37°C",54,1
"Contaminated","Galactose_F","Sucrose_F",19,1
"Contaminated","Galactose_F","Maltose_F",19,1
"Contaminated","Galactose_F","Lactose_F",1,1
"Contaminated","Galactose_F","Raffinose_F",13,1
"Contaminated","Galactose_F","Trehalose_F",21,1
"Contaminated","Galactose_F","Glucose",31,1
"Contaminated","Galactose_F","Inulin",7,1
"Contaminated","Galactose_F","Sucrose",24,1
"Contaminated","Galactose_F","Raffinose",15,1
"Contaminated","Galactose_F","Melibiose",7,1
"Contaminated","Galactose_F","Galactose",30,1
"Contaminated","Galactose_F","Lactose",9,1
"Contaminated","Galactose_F","Trehalose",29,1
"Contaminated","Galactose_F","Maltose",25,1
"Contaminated","Galactose_F","Melezitose",23,1
"Contaminated","Galactose_F","Methyl-?-D-glucoside",24,1
"Contaminated","Galactose_F","Soluble Starch",17,1
"Contaminated","Galactose_F","Cellobiose",22,1
"Contaminated","Galactose_F","Salicin",22,1
"Contaminated","Galactose_F","L-Sorbose",23,1
"Contaminated","Galactose_F","L-Rhamnose",13,1
"Contaminated","Galactose_F","D-Xylose",28,1
"Contaminated","Galactose_F","L-Arabinose",21,1
"Contaminated","Galactose_F","D-Arabinose",16,1
"Contaminated","Galactose_F","D-Ribose",25,1
"Contaminated","Galactose_F","Methanol",2,1
"Contaminated","Galactose_F","Ethanol",30,1
"Contaminated","Galactose_F","Glycerol",30,1
"Contaminated","Galactose_F","Erythritol",14,1
"Contaminated","Galactose_F","Ribitol",28,1
"Contaminated","Galactose_F","Galactitol",10,1
"Contaminated","Galactose_F","D-Mannitol",29,1
"Contaminated","Galactose_F","D-Glucitol",29,1
"Contaminated","Galactose_F","myo-Inositol",4,1
"Contaminated","Galactose_F","DL-Lactate",14,1
"Contaminated","Galactose_F","Succinate",31,1
"Contaminated","Galactose_F","Citrate",24,1
"Contaminated","Galactose_F","D-Gluconate",22,1
"Contaminated","Galactose_F","D-Glucosamine",23,1
"Contaminated","Galactose_F","Nitrate",4,1
"Contaminated","Galactose_F","Vitamin-free",11,1
"Contaminated","Galactose_F","2-Keto-D-gluconate",22,1
"Contaminated","Galactose_F","Starch formation",1,0.998
"Contaminated","Galactose_F","Growth at 19°C",31,1
"Contaminated","Galactose_F","Growth at 25°C",31,1
"Contaminated","Galactose_F","Growth at 30°C",31,1
"Contaminated","Galactose_F","Growth at 37°C",27,1
"Contaminated","Sucrose_F","Trehalose_F",21,1
"Contaminated","Sucrose_F","Glucose",30,1
"Contaminated","Sucrose_F","Galactose",23,1
"Contaminated","Sucrose_F","Trehalose",29,1
"Contaminated","Sucrose_F","Maltose",28,1
"Contaminated","Sucrose_F","Soluble Starch",17,1
"Contaminated","Sucrose_F","Cellobiose",26,1
"Contaminated","Sucrose_F","Salicin",25,1
"Contaminated","Sucrose_F","D-Xylose",27,1
"Contaminated","Sucrose_F","D-Arabinose",13,1
"Contaminated","Sucrose_F","Ethanol",28,1
"Contaminated","Sucrose_F","Ribitol",23,1
"Contaminated","Sucrose_F","D-Mannitol",29,1
"Contaminated","Sucrose_F","D-Glucitol",29,1
"Contaminated","Sucrose_F","DL-Lactate",20,1
"Contaminated","Sucrose_F","Succinate",30,1
"Contaminated","Sucrose_F","D-Glucosamine",20,1
"Contaminated","Sucrose_F","Growth at 19°C",30,1
"Contaminated","Sucrose_F","Growth at 25°C",30,1
"Contaminated","Sucrose_F","Growth at 30°C",29,1
"Contaminated","Maltose_F","Trehalose_F",17,1
"Contaminated","Maltose_F","Glucose",22,1
"Contaminated","Maltose_F","Galactose",20,1
"Contaminated","Maltose_F","Trehalose",22,1
"Contaminated","Maltose_F","Maltose",22,1
"Contaminated","Maltose_F","Soluble Starch",17,1
"Contaminated","Maltose_F","Cellobiose",17,1
"Contaminated","Maltose_F","Salicin",18,1
"Contaminated","Maltose_F","D-Xylose",22,1
"Contaminated","Maltose_F","D-Arabinose",9,1
"Contaminated","Maltose_F","Ethanol",22,1
"Contaminated","Maltose_F","Ribitol",20,1
"Contaminated","Maltose_F","D-Mannitol",22,1
"Contaminated","Maltose_F","D-Glucitol",22,1
"Contaminated","Maltose_F","DL-Lactate",13,1
"Contaminated","Maltose_F","Succinate",22,1
"Contaminated","Maltose_F","D-Glucosamine",18,1
"Contaminated","Maltose_F","Growth at 19°C",22,1
"Contaminated","Maltose_F","Growth at 25°C",22,1
"Contaminated","Maltose_F","Growth at 30°C",21,1
"Contaminated","Lactose_F","Trehalose_F",1,1
"Contaminated","Lactose_F","Glucose",1,1
"Contaminated","Lactose_F","Galactose",1,1
"Contaminated","Lactose_F","Trehalose",1,1
"Contaminated","Lactose_F","Maltose",1,1
"Contaminated","Lactose_F","Soluble Starch",1,1
"Contaminated","Lactose_F","Cellobiose",1,1
"Contaminated","Lactose_F","Salicin",1,1
"Contaminated","Lactose_F","D-Xylose",1,1
"Contaminated","Lactose_F","D-Arabinose",0,0.975
"Contaminated","Lactose_F","Ethanol",1,1
"Contaminated","Lactose_F","Ribitol",1,1
"Contaminated","Lactose_F","D-Mannitol",1,1
"Contaminated","Lactose_F","D-Glucitol",1,1
"Contaminated","Lactose_F","DL-Lactate",0,0.972
"Contaminated","Lactose_F","Succinate",1,1
"Contaminated","Lactose_F","D-Glucosamine",1,1
"Contaminated","Lactose_F","Growth at 19°C",1,1
"Contaminated","Lactose_F","Growth at 25°C",1,1
"Contaminated","Lactose_F","Growth at 30°C",1,1
"Contaminated","Raffinose_F","Trehalose_F",13,1
"Contaminated","Raffinose_F","Glucose",20,1
"Contaminated","Raffinose_F","Galactose",14,1
"Contaminated","Raffinose_F","Trehalose",20,1
"Contaminated","Raffinose_F","Maltose",19,1
"Contaminated","Raffinose_F","Soluble Starch",11,1
"Contaminated","Raffinose_F","Cellobiose",19,1
"Contaminated","Raffinose_F","Salicin",18,1
"Contaminated","Raffinose_F","D-Xylose",19,1
"Contaminated","Raffinose_F","D-Arabinose",10,1
"Contaminated","Raffinose_F","Ethanol",19,1
"Contaminated","Raffinose_F","Ribitol",15,1
"Contaminated","Raffinose_F","D-Mannitol",19,1
"Contaminated","Raffinose_F","D-Glucitol",19,1
"Contaminated","Raffinose_F","DL-Lactate",13,1
"Contaminated","Raffinose_F","Succinate",20,1
"Contaminated","Raffinose_F","D-Glucosamine",12,1
"Contaminated","Raffinose_F","Growth at 19°C",20,1
"Contaminated","Raffinose_F","Growth at 25°C",20,1
"Contaminated","Raffinose_F","Growth at 30°C",20,1
"Contaminated","Trehalose_F","Glucose",31,1
"Contaminated","Trehalose_F","Inulin",7,1
"Contaminated","Trehalose_F","Sucrose",25,1
"Contaminated","Trehalose_F","Raffinose",16,1
"Contaminated","Trehalose_F","Melibiose",9,1
"Contaminated","Trehalose_F","Galactose",26,1
"Contaminated","Trehalose_F","Lactose",8,1
"Contaminated","Trehalose_F","Trehalose",30,1
"Contaminated","Trehalose_F","Maltose",26,1
"Contaminated","Trehalose_F","Melezitose",25,1
"Contaminated","Trehalose_F","Methyl-?-D-glucoside",25,1
"Contaminated","Trehalose_F","Soluble Starch",16,1
"Contaminated","Trehalose_F","Cellobiose",22,1
"Contaminated","Trehalose_F","Salicin",22,1
"Contaminated","Trehalose_F","L-Sorbose",22,1
"Contaminated","Trehalose_F","L-Rhamnose",16,1
"Contaminated","Trehalose_F","D-Xylose",27,1
"Contaminated","Trehalose_F","L-Arabinose",22,1
"Contaminated","Trehalose_F","D-Arabinose",15,1
"Contaminated","Trehalose_F","D-Ribose",22,1
"Contaminated","Trehalose_F","Methanol",2,1
"Contaminated","Trehalose_F","Ethanol",29,1
"Contaminated","Trehalose_F","Glycerol",31,1
"Contaminated","Trehalose_F","Erythritol",13,1
"Contaminated","Trehalose_F","Ribitol",27,1
"Contaminated","Trehalose_F","Galactitol",10,1
"Contaminated","Trehalose_F","D-Mannitol",28,1
"Contaminated","Trehalose_F","D-Glucitol",28,1
"Contaminated","Trehalose_F","myo-Inositol",3,1
"Contaminated","Trehalose_F","DL-Lactate",13,1
"Contaminated","Trehalose_F","Succinate",28,1
"Contaminated","Trehalose_F","Citrate",25,1
"Contaminated","Trehalose_F","D-Gluconate",27,1
"Contaminated","Trehalose_F","D-Glucosamine",22,1
"Contaminated","Trehalose_F","Nitrate",4,1
"Contaminated","Trehalose_F","Vitamin-free",9,1
"Contaminated","Trehalose_F","2-Keto-D-gluconate",23,1
"Contaminated","Trehalose_F","Starch formation",0,0.875
"Contaminated","Trehalose_F","Growth at 19°C",31,1
"Contaminated","Trehalose_F","Growth at 25°C",31,1
"Contaminated","Trehalose_F","Growth at 30°C",30,1
"Contaminated","Trehalose_F","Growth at 37°C",25,1
"Contaminated","Glucose","Inulin",11,1
"Contaminated","Glucose","Sucrose",49,1
"Contaminated","Glucose","Raffinose",32,1
"Contaminated","Glucose","Melibiose",14,1
"Contaminated","Glucose","Galactose",62,1
"Contaminated","Glucose","Lactose",13,1
"Contaminated","Glucose","Trehalose",58,1
"Contaminated","Glucose","Maltose",49,1
"Contaminated","Glucose","Melezitose",44,1
"Contaminated","Glucose","Methyl-?-D-glucoside",44,1
"Contaminated","Glucose","Soluble Starch",30,1
"Contaminated","Glucose","Cellobiose",53,1
"Contaminated","Glucose","Salicin",53,1
"Contaminated","Glucose","L-Sorbose",52,1
"Contaminated","Glucose","L-Rhamnose",28,1
"Contaminated","Glucose","D-Xylose",62,1
"Contaminated","Glucose","L-Arabinose",41,1
"Contaminated","Glucose","D-Arabinose",29,1
"Contaminated","Glucose","D-Ribose",42,1
"Contaminated","Glucose","Methanol",5,1
"Contaminated","Glucose","Ethanol",79,1
"Contaminated","Glucose","Glycerol",80,1
"Contaminated","Glucose","Erythritol",28,1
"Contaminated","Glucose","Ribitol",55,1
"Contaminated","Glucose","Galactitol",17,1
"Contaminated","Glucose","D-Mannitol",67,1
"Contaminated","Glucose","D-Glucitol",70,1
"Contaminated","Glucose","myo-Inositol",9,1
"Contaminated","Glucose","DL-Lactate",50,1
"Contaminated","Glucose","Succinate",79,1
"Contaminated","Glucose","Citrate",66,1
"Contaminated","Glucose","D-Gluconate",63,1
"Contaminated","Glucose","D-Glucosamine",38,1
"Contaminated","Glucose","Nitrate",11,1
"Contaminated","Glucose","Vitamin-free",19,1
"Contaminated","Glucose","2-Keto-D-gluconate",46,1
"Contaminated","Glucose","Starch formation",6,1
"Contaminated","Glucose","Growth at 19°C",85,1
"Contaminated","Glucose","Growth at 25°C",90,1
"Contaminated","Glucose","Growth at 30°C",87,1
"Contaminated","Glucose","Growth at 37°C",66,1
"Contaminated","Inulin","Galactose",9,1
"Contaminated","Inulin","Trehalose",11,1
"Contaminated","Inulin","Maltose",11,1
"Contaminated","Inulin","Soluble Starch",5,1
"Contaminated","Inulin","Cellobiose",10,1
"Contaminated","Inulin","Salicin",10,1
"Contaminated","Inulin","D-Xylose",11,1
"Contaminated","Inulin","D-Arabinose",7,1
"Contaminated","Inulin","Ethanol",11,1
"Contaminated","Inulin","Ribitol",9,1
"Contaminated","Inulin","D-Mannitol",11,1
"Contaminated","Inulin","D-Glucitol",11,1
"Contaminated","Inulin","DL-Lactate",7,1
"Contaminated","Inulin","Succinate",11,1
"Contaminated","Inulin","D-Glucosamine",8,1
"Contaminated","Inulin","Growth at 19°C",11,1
"Contaminated","Inulin","Growth at 25°C",11,1
"Contaminated","Inulin","Growth at 30°C",10,1
"Contaminated","Sucrose","Galactose",42,1
"Contaminated","Sucrose","Trehalose",46,1
"Contaminated","Sucrose","Maltose",46,1
"Contaminated","Sucrose","Soluble Starch",26,1
"Contaminated","Sucrose","Cellobiose",39,1
"Contaminated","Sucrose","Salicin",38,1
"Contaminated","Sucrose","D-Xylose",46,1
"Contaminated","Sucrose","D-Arabinose",22,1
"Contaminated","Sucrose","Ethanol",45,1
"Contaminated","Sucrose","Ribitol",40,1
"Contaminated","Sucrose","D-Mannitol",46,1
"Contaminated","Sucrose","D-Glucitol",47,1
"Contaminated","Sucrose","DL-Lactate",26,1
"Contaminated","Sucrose","Succinate",47,1
"Contaminated","Sucrose","D-Glucosamine",29,1
"Contaminated","Sucrose","Growth at 19°C",49,1
"Contaminated","Sucrose","Growth at 25°C",49,1
"Contaminated","Sucrose","Growth at 30°C",47,1
"Contaminated","Raffinose","Galactose",26,1
"Contaminated","Raffinose","Trehalose",30,1
