"Isolation","Trait_A","Trait_B","Mean_PN","SD_PN","Var_PN"
"Pathogenic","Inulin","D-Gluconate",NA,1.71114214214214,NA
"Pathogenic","Inulin","D-Glucosamine",NA,2.47222322322322,NA
"Pathogenic","Inulin","Nitrate",NA,4.12116016016016,NA
"Pathogenic","Inulin","Vitamin-free",NA,3.88043143143143,NA
"Pathogenic","Inulin","2-Keto-D-gluconate",NA,2.17452552552553,NA
"Pathogenic","Inulin","Starch formation",NA,4.48831931931932,NA
"Pathogenic","Inulin","Growth at 19°C",NA,0.0495495495495495,NA
"Pathogenic","Inulin","Growth at 25°C",NA,0.0262972972972973,NA
"Pathogenic","Inulin","Growth at 30°C",NA,0.533452452452452,NA
"Pathogenic","Inulin","Growth at 37°C",NA,1.94326226226226,NA
"Pathogenic","Sucrose","Raffinose",NA,8.54236636636637,NA
"Pathogenic","Sucrose","Melibiose",NA,8.027002002002,NA
"Pathogenic","Sucrose","Galactose",NA,4.85163563563564,NA
"Pathogenic","Sucrose","Lactose",NA,7.68984584584585,NA
"Pathogenic","Sucrose","Trehalose",NA,4.14186086086086,NA
"Pathogenic","Sucrose","Maltose",NA,5.76584484484485,NA
"Pathogenic","Sucrose","Melezitose",NA,7.54405505505505,NA
"Pathogenic","Sucrose","Methyl-?-D-glucoside",NA,7.08019119119119,NA
"Pathogenic","Sucrose","Soluble Starch",NA,8.11595495495495,NA
"Pathogenic","Sucrose","Cellobiose",NA,6.35434534534535,NA
"Pathogenic","Sucrose","Salicin",NA,6.12956056056056,NA
"Pathogenic","Sucrose","L-Sorbose",NA,7.67203103103103,NA
"Pathogenic","Sucrose","L-Rhamnose",NA,8.54029129129129,NA
"Pathogenic","Sucrose","D-Xylose",NA,3.86558958958959,NA
"Pathogenic","Sucrose","L-Arabinose",NA,7.56680580580581,NA
"Pathogenic","Sucrose","D-Arabinose",NA,8.3655015015015,NA
"Pathogenic","Sucrose","D-Ribose",NA,7.23898298298298,NA
"Pathogenic","Sucrose","Methanol",NA,7.82364764764765,NA
"Pathogenic","Sucrose","Ethanol",NA,2.45797397397397,NA
"Pathogenic","Sucrose","Glycerol",NA,1.40969369369369,NA
"Pathogenic","Sucrose","Erythritol",NA,7.57201601601602,NA
"Pathogenic","Sucrose","Ribitol",NA,4.85113013013013,NA
"Pathogenic","Sucrose","Galactitol",NA,7.70247747747748,NA
"Pathogenic","Sucrose","D-Mannitol",NA,2.66617717717718,NA
"Pathogenic","Sucrose","D-Glucitol",NA,2.64664664664665,NA
"Pathogenic","Sucrose","myo-Inositol",NA,7.46884384384384,NA
"Pathogenic","Sucrose","DL-Lactate",NA,8.41764864864865,NA
"Pathogenic","Sucrose","Succinate",NA,2.18097997997998,NA
"Pathogenic","Sucrose","Citrate",NA,4.62693093093093,NA
"Pathogenic","Sucrose","D-Gluconate",NA,5.84784784784785,NA
"Pathogenic","Sucrose","D-Glucosamine",NA,8.11012612612613,NA
"Pathogenic","Sucrose","Nitrate",NA,9.48311411411411,NA
"Pathogenic","Sucrose","Vitamin-free",NA,8.77229129129129,NA
"Pathogenic","Sucrose","2-Keto-D-gluconate",NA,7.68015915915916,NA
"Pathogenic","Sucrose","Starch formation",NA,9.95833333333333,NA
"Pathogenic","Sucrose","Growth at 19°C",NA,0.256432432432432,NA
"Pathogenic","Sucrose","Growth at 25°C",NA,0.111567567567568,NA
"Pathogenic","Sucrose","Growth at 30°C",NA,1.68664564564565,NA
"Pathogenic","Sucrose","Growth at 37°C",NA,6.81987587587588,NA
"Pathogenic","Raffinose","Melibiose",NA,6.92043943943944,NA
"Pathogenic","Raffinose","Galactose",NA,3.21096696696697,NA
"Pathogenic","Raffinose","Lactose",NA,6.69901001001001,NA
"Pathogenic","Raffinose","Trehalose",NA,2.20931331331331,NA
"Pathogenic","Raffinose","Maltose",NA,3.33004904904905,NA
"Pathogenic","Raffinose","Melezitose",NA,4.14912412412412,NA
"Pathogenic","Raffinose","Methyl-?-D-glucoside",NA,4.24968568568569,NA
"Pathogenic","Raffinose","Soluble Starch",NA,5.95122222222222,NA
"Pathogenic","Raffinose","Cellobiose",NA,3.41178678678679,NA
"Pathogenic","Raffinose","Salicin",NA,3.24982582582583,NA
"Pathogenic","Raffinose","L-Sorbose",NA,4.73747347347347,NA
"Pathogenic","Raffinose","L-Rhamnose",NA,6.06345445445445,NA
"Pathogenic","Raffinose","D-Xylose",NA,2.53164264264264,NA
"Pathogenic","Raffinose","L-Arabinose",NA,5.16952052052052,NA
"Pathogenic","Raffinose","D-Arabinose",NA,6.06297397397397,NA
"Pathogenic","Raffinose","D-Ribose",NA,4.61700800800801,NA
"Pathogenic","Raffinose","Methanol",NA,6.68458458458458,NA
"Pathogenic","Raffinose","Ethanol",NA,1.66297397397397,NA
"Pathogenic","Raffinose","Glycerol",NA,0.909193193193193,NA
"Pathogenic","Raffinose","Erythritol",NA,5.85351751751752,NA
"Pathogenic","Raffinose","Ribitol",NA,3.50894794794795,NA
"Pathogenic","Raffinose","Galactitol",NA,6.34011511511511,NA
"Pathogenic","Raffinose","D-Mannitol",NA,1.79340940940941,NA
"Pathogenic","Raffinose","D-Glucitol",NA,1.58173273273273,NA
"Pathogenic","Raffinose","myo-Inositol",NA,6.99006906906907,NA
"Pathogenic","Raffinose","DL-Lactate",NA,5.79070970970971,NA
"Pathogenic","Raffinose","Succinate",NA,1.13016916916917,NA
"Pathogenic","Raffinose","Citrate",NA,2.93684784784785,NA
"Pathogenic","Raffinose","D-Gluconate",NA,3.71114714714715,NA
"Pathogenic","Raffinose","D-Glucosamine",NA,5.48197797797798,NA
"Pathogenic","Raffinose","Nitrate",NA,7.30918018018018,NA
"Pathogenic","Raffinose","Vitamin-free",NA,7.49847347347347,NA
"Pathogenic","Raffinose","2-Keto-D-gluconate",NA,5.1808998998999,NA
"Pathogenic","Raffinose","Starch formation",NA,7.55152652652653,NA
"Pathogenic","Raffinose","Growth at 19°C",NA,0.110186186186186,NA
"Pathogenic","Raffinose","Growth at 25°C",NA,0.0742982982982983,NA
"Pathogenic","Raffinose","Growth at 30°C",NA,1.12813213213213,NA
"Pathogenic","Raffinose","Growth at 37°C",NA,4.67114214214214,NA
"Pathogenic","Melibiose","Galactose",NA,0.993704704704705,NA
"Pathogenic","Melibiose","Lactose",NA,3.31533133133133,NA
"Pathogenic","Melibiose","Trehalose",NA,0.755234234234234,NA
"Pathogenic","Melibiose","Maltose",NA,1.0924964964965,NA
"Pathogenic","Melibiose","Melezitose",NA,1.83117517517518,NA
"Pathogenic","Melibiose","Methyl-?-D-glucoside",NA,1.59349349349349,NA
"Pathogenic","Melibiose","Soluble Starch",NA,2.66153753753754,NA
"Pathogenic","Melibiose","Cellobiose",NA,1.32876476476476,NA
"Pathogenic","Melibiose","Salicin",NA,1.30270670670671,NA
"Pathogenic","Melibiose","L-Sorbose",NA,1.8043953953954,NA
"Pathogenic","Melibiose","L-Rhamnose",NA,2.84195795795796,NA
"Pathogenic","Melibiose","D-Xylose",NA,0.68592992992993,NA
"Pathogenic","Melibiose","L-Arabinose",NA,1.94754354354354,NA
"Pathogenic","Melibiose","D-Arabinose",NA,2.45577477477477,NA
"Pathogenic","Melibiose","D-Ribose",NA,1.71611211211211,NA
"Pathogenic","Melibiose","Methanol",NA,3.5950950950951,NA
"Pathogenic","Melibiose","Ethanol",NA,0.587691691691692,NA
"Pathogenic","Melibiose","Glycerol",NA,0.248744744744745,NA
"Pathogenic","Melibiose","Erythritol",NA,2.64762262262262,NA
"Pathogenic","Melibiose","Ribitol",NA,1.07747747747748,NA
"Pathogenic","Melibiose","Galactitol",NA,3.33521421421421,NA
"Pathogenic","Melibiose","D-Mannitol",NA,0.683882882882883,NA
"Pathogenic","Melibiose","D-Glucitol",NA,0.466142142142142,NA
"Pathogenic","Melibiose","myo-Inositol",NA,3.37201101101101,NA
"Pathogenic","Melibiose","DL-Lactate",NA,2.78327927927928,NA
"Pathogenic","Melibiose","Succinate",NA,0.366237237237237,NA
"Pathogenic","Melibiose","Citrate",NA,0.948464464464464,NA
"Pathogenic","Melibiose","D-Gluconate",NA,1.60142542542543,NA
"Pathogenic","Melibiose","D-Glucosamine",NA,2.27733333333333,NA
"Pathogenic","Melibiose","Nitrate",NA,3.83751351351351,NA
"Pathogenic","Melibiose","Vitamin-free",NA,3.5941051051051,NA
"Pathogenic","Melibiose","2-Keto-D-gluconate",NA,1.9605965965966,NA
"Pathogenic","Melibiose","Starch formation",NA,4.17593193193193,NA
"Pathogenic","Melibiose","Growth at 19°C",NA,0.0497457457457457,NA
"Pathogenic","Melibiose","Growth at 25°C",NA,0.0215375375375375,NA
"Pathogenic","Melibiose","Growth at 30°C",NA,0.66566966966967,NA
"Pathogenic","Melibiose","Growth at 37°C",NA,2.08476876876877,NA
"Pathogenic","Galactose","Lactose",NA,8.30828328328328,NA
"Pathogenic","Galactose","Trehalose",NA,5.67117117117117,NA
"Pathogenic","Galactose","Maltose",NA,6.70126026026026,NA
"Pathogenic","Galactose","Melezitose",NA,7.67566666666667,NA
"Pathogenic","Galactose","Methyl-?-D-glucoside",NA,7.36880780780781,NA
"Pathogenic","Galactose","Soluble Starch",NA,8.50222122122122,NA
"Pathogenic","Galactose","Cellobiose",NA,7.18696196196196,NA
"Pathogenic","Galactose","Salicin",NA,7.0371011011011,NA
"Pathogenic","Galactose","L-Sorbose",NA,8.21281181181181,NA
"Pathogenic","Galactose","L-Rhamnose",NA,8.76276276276276,NA
"Pathogenic","Galactose","D-Xylose",NA,5.13110610610611,NA
"Pathogenic","Galactose","L-Arabinose",NA,8.29561461461461,NA
"Pathogenic","Galactose","D-Arabinose",NA,9.02205305305305,NA
"Pathogenic","Galactose","D-Ribose",NA,8.35702802802803,NA
"Pathogenic","Galactose","Methanol",NA,8.30427927927928,NA
"Pathogenic","Galactose","Ethanol",NA,3.10302202202202,NA
"Pathogenic","Galactose","Glycerol",NA,1.8859019019019,NA
"Pathogenic","Galactose","Erythritol",NA,9.4859019019019,NA
"Pathogenic","Galactose","Ribitol",NA,6.27541141141141,NA
"Pathogenic","Galactose","Galactitol",NA,8.39387787787788,NA
"Pathogenic","Galactose","D-Mannitol",NA,3.76273773773774,NA
"Pathogenic","Galactose","D-Glucitol",NA,3.41412512512513,NA
"Pathogenic","Galactose","myo-Inositol",NA,7.63746846846847,NA
"Pathogenic","Galactose","DL-Lactate",NA,9.55822922922923,NA
"Pathogenic","Galactose","Succinate",NA,2.57579179179179,NA
"Pathogenic","Galactose","Citrate",NA,5.59359359359359,NA
"Pathogenic","Galactose","D-Gluconate",NA,7.15613113113113,NA
"Pathogenic","Galactose","D-Glucosamine",NA,9.02225325325325,NA
"Pathogenic","Galactose","Nitrate",NA,9.01488588588589,NA
"Pathogenic","Galactose","Vitamin-free",NA,9.5977967967968,NA
"Pathogenic","Galactose","2-Keto-D-gluconate",NA,9.04254254254254,NA
"Pathogenic","Galactose","Starch formation",NA,10.0230540540541,NA
"Pathogenic","Galactose","Growth at 19°C",NA,0.291042042042042,NA
"Pathogenic","Galactose","Growth at 25°C",NA,0.147738738738739,NA
"Pathogenic","Galactose","Growth at 30°C",NA,2.18610510510511,NA
"Pathogenic","Galactose","Growth at 37°C",NA,8.70266666666667,NA
"Pathogenic","Lactose","Trehalose",NA,0.777376376376376,NA
"Pathogenic","Lactose","Maltose",NA,1.18816416416416,NA
"Pathogenic","Lactose","Melezitose",NA,1.62053153153153,NA
"Pathogenic","Lactose","Methyl-?-D-glucoside",NA,1.20780680680681,NA
"Pathogenic","Lactose","Soluble Starch",NA,2.24574574574575,NA
"Pathogenic","Lactose","Cellobiose",NA,0.976976976976977,NA
"Pathogenic","Lactose","Salicin",NA,0.968868868868869,NA
"Pathogenic","Lactose","L-Sorbose",NA,1.51770870870871,NA
"Pathogenic","Lactose","L-Rhamnose",NA,2.53565465465465,NA
"Pathogenic","Lactose","D-Xylose",NA,0.573577577577578,NA
"Pathogenic","Lactose","L-Arabinose",NA,1.60039139139139,NA
"Pathogenic","Lactose","D-Arabinose",NA,2.26248648648649,NA
"Pathogenic","Lactose","D-Ribose",NA,1.48523623623624,NA
"Pathogenic","Lactose","Methanol",NA,3.17431031031031,NA
"Pathogenic","Lactose","Ethanol",NA,0.35866966966967,NA
"Pathogenic","Lactose","Glycerol",NA,0.214950950950951,NA
"Pathogenic","Lactose","Erythritol",NA,2.28934534534535,NA
"Pathogenic","Lactose","Ribitol",NA,0.915439439439439,NA
"Pathogenic","Lactose","Galactitol",NA,2.84293893893894,NA
"Pathogenic","Lactose","D-Mannitol",NA,0.398654654654655,NA
"Pathogenic","Lactose","D-Glucitol",NA,0.397993993993994,NA
"Pathogenic","Lactose","myo-Inositol",NA,2.88586186186186,NA
"Pathogenic","Lactose","DL-Lactate",NA,2.80277777777778,NA
"Pathogenic","Lactose","Succinate",NA,0.348748748748749,NA
"Pathogenic","Lactose","Citrate",NA,0.825109109109109,NA
"Pathogenic","Lactose","D-Gluconate",NA,1.19215115115115,NA
"Pathogenic","Lactose","D-Glucosamine",NA,1.9437997997998,NA
"Pathogenic","Lactose","Nitrate",NA,3.30126526526527,NA
"Pathogenic","Lactose","Vitamin-free",NA,3.03029429429429,NA
"Pathogenic","Lactose","2-Keto-D-gluconate",NA,2.02025925925926,NA
"Pathogenic","Lactose","Starch formation",NA,3.54351851851852,NA
"Pathogenic","Lactose","Growth at 19°C",NA,0.0402762762762763,NA
"Pathogenic","Lactose","Growth at 25°C",NA,0.0243993993993994,NA
"Pathogenic","Lactose","Growth at 30°C",NA,0.469708708708709,NA
"Pathogenic","Lactose","Growth at 37°C",NA,2.08755855855856,NA
"Pathogenic","Trehalose","Maltose",NA,7.22538438438438,NA
"Pathogenic","Trehalose","Melezitose",NA,7.66166166166166,NA
"Pathogenic","Trehalose","Methyl-?-D-glucoside",NA,7.59056656656657,NA
"Pathogenic","Trehalose","Soluble Starch",NA,8.82698598598599,NA
"Pathogenic","Trehalose","Cellobiose",NA,7.09252852852853,NA
"Pathogenic","Trehalose","Salicin",NA,6.63438538538539,NA
"Pathogenic","Trehalose","L-Sorbose",NA,8.04514914914915,NA
"Pathogenic","Trehalose","L-Rhamnose",NA,8.55623223223223,NA
"Pathogenic","Trehalose","D-Xylose",NA,4.95939039039039,NA
"Pathogenic","Trehalose","L-Arabinose",NA,7.99727327327327,NA
"Pathogenic","Trehalose","D-Arabinose",NA,8.67215615615616,NA
"Pathogenic","Trehalose","D-Ribose",NA,8.33849449449449,NA
"Pathogenic","Trehalose","Methanol",NA,7.96868468468468,NA
"Pathogenic","Trehalose","Ethanol",NA,2.66465565565566,NA
"Pathogenic","Trehalose","Glycerol",NA,1.78072472472472,NA
"Pathogenic","Trehalose","Erythritol",NA,9.01612712712713,NA
"Pathogenic","Trehalose","Ribitol",NA,6.58768768768769,NA
"Pathogenic","Trehalose","Galactitol",NA,7.29165565565566,NA
"Pathogenic","Trehalose","D-Mannitol",NA,3.62882482482482,NA
"Pathogenic","Trehalose","D-Glucitol",NA,3.25308908908909,NA
"Pathogenic","Trehalose","myo-Inositol",NA,7.77029429429429,NA
"Pathogenic","Trehalose","DL-Lactate",NA,7.95695595595596,NA
"Pathogenic","Trehalose","Succinate",NA,2.50237337337337,NA
"Pathogenic","Trehalose","Citrate",NA,5.53186786786787,NA
"Pathogenic","Trehalose","D-Gluconate",NA,6.59386486486487,NA
"Pathogenic","Trehalose","D-Glucosamine",NA,8.72674274274274,NA
"Pathogenic","Trehalose","Nitrate",NA,9.16412312312312,NA
"Pathogenic","Trehalose","Vitamin-free",NA,9.52647047047047,NA
"Pathogenic","Trehalose","2-Keto-D-gluconate",NA,8.42494394394394,NA
"Pathogenic","Trehalose","Starch formation",NA,8.76360760760761,NA
"Pathogenic","Trehalose","Growth at 19°C",NA,0.322433433433433,NA
"Pathogenic","Trehalose","Growth at 25°C",NA,0.148832832832833,NA
"Pathogenic","Trehalose","Growth at 30°C",NA,1.96643743743744,NA
"Pathogenic","Trehalose","Growth at 37°C",NA,8.02513613613614,NA
"Pathogenic","Maltose","Melezitose",NA,6.92552952952953,NA
"Pathogenic","Maltose","Methyl-?-D-glucoside",NA,6.21313213213213,NA
"Pathogenic","Maltose","Soluble Starch",NA,8.21621221221221,NA
"Pathogenic","Maltose","Cellobiose",NA,5.71567967967968,NA
"Pathogenic","Maltose","Salicin",NA,5.84727127127127,NA
"Pathogenic","Maltose","L-Sorbose",NA,6.47197197197197,NA
"Pathogenic","Maltose","L-Rhamnose",NA,7.88666166166166,NA
"Pathogenic","Maltose","D-Xylose",NA,3.45517917917918,NA
"Pathogenic","Maltose","L-Arabinose",NA,6.99191591591592,NA
"Pathogenic","Maltose","D-Arabinose",NA,7.64061561561562,NA
"Pathogenic","Maltose","D-Ribose",NA,6.72812712712713,NA
"Pathogenic","Maltose","Methanol",NA,7.41206806806807,NA
"Pathogenic","Maltose","Ethanol",NA,2.14338738738739,NA
"Pathogenic","Maltose","Glycerol",NA,1.25107507507507,NA
"Pathogenic","Maltose","Erythritol",NA,7.56534034034034,NA
"Pathogenic","Maltose","Ribitol",NA,4.99894994994995,NA
"Pathogenic","Maltose","Galactitol",NA,7.31339239239239,NA
"Pathogenic","Maltose","D-Mannitol",NA,2.57088688688689,NA
"Pathogenic","Maltose","D-Glucitol",NA,2.61555955955956,NA
"Pathogenic","Maltose","myo-Inositol",NA,7.13489089089089,NA
"Pathogenic","Maltose","DL-Lactate",NA,8.05070670670671,NA
"Pathogenic","Maltose","Succinate",NA,1.95355355355355,NA
"Pathogenic","Maltose","Citrate",NA,4.31326926926927,NA
"Pathogenic","Maltose","D-Gluconate",NA,5.29942342342342,NA
"Pathogenic","Maltose","D-Glucosamine",NA,7.59988388388388,NA
"Pathogenic","Maltose","Nitrate",NA,8.66342242242242,NA
"Pathogenic","Maltose","Vitamin-free",NA,8.92929329329329,NA
"Pathogenic","Maltose","2-Keto-D-gluconate",NA,7.30104504504505,NA
"Pathogenic","Maltose","Starch formation",NA,8.49915515515515,NA
"Pathogenic","Maltose","Growth at 19°C",NA,0.213557557557558,NA
"Pathogenic","Maltose","Growth at 25°C",NA,0.108907907907908,NA
"Pathogenic","Maltose","Growth at 30°C",NA,1.57347747747748,NA
"Pathogenic","Maltose","Growth at 37°C",NA,6.54047647647648,NA
"Pathogenic","Melezitose","Methyl-?-D-glucoside",NA,4.9025025025025,NA
"Pathogenic","Melezitose","Soluble Starch",NA,7.16106506506507,NA
"Pathogenic","Melezitose","Cellobiose",NA,5.05130730730731,NA
"Pathogenic","Melezitose","Salicin",NA,4.63863863863864,NA
"Pathogenic","Melezitose","L-Sorbose",NA,5.63553553553554,NA
"Pathogenic","Melezitose","L-Rhamnose",NA,7.03006906906907,NA
"Pathogenic","Melezitose","D-Xylose",NA,2.74812312312312,NA
"Pathogenic","Melezitose","L-Arabinose",NA,6.21964364364364,NA
"Pathogenic","Melezitose","D-Arabinose",NA,6.81701601601602,NA
"Pathogenic","Melezitose","D-Ribose",NA,5.7256046046046,NA
"Pathogenic","Melezitose","Methanol",NA,7.41637237237237,NA
"Pathogenic","Melezitose","Ethanol",NA,1.77017017017017,NA
"Pathogenic","Melezitose","Glycerol",NA,1.05733633633634,NA
"Pathogenic","Melezitose","Erythritol",NA,6.59877477477477,NA
"Pathogenic","Melezitose","Ribitol",NA,4.06046046046046,NA
"Pathogenic","Melezitose","Galactitol",NA,6.28865265265265,NA
"Pathogenic","Melezitose","D-Mannitol",NA,1.96834334334334,NA
"Pathogenic","Melezitose","D-Glucitol",NA,1.90613013013013,NA
"Pathogenic","Melezitose","myo-Inositol",NA,6.61028928928929,NA
"Pathogenic","Melezitose","DL-Lactate",NA,7.10821221221221,NA
"Pathogenic","Melezitose","Succinate",NA,1.75510610610611,NA
"Pathogenic","Melezitose","Citrate",NA,3.49647147147147,NA
"Pathogenic","Melezitose","D-Gluconate",NA,4.51411411411411,NA
"Pathogenic","Melezitose","D-Glucosamine",NA,6.78154554554555,NA
"Pathogenic","Melezitose","Nitrate",NA,7.6213003003003,NA
"Pathogenic","Melezitose","Vitamin-free",NA,8.57157057057057,NA
"Pathogenic","Melezitose","2-Keto-D-gluconate",NA,6.47098198198198,NA
"Pathogenic","Melezitose","Starch formation",NA,8.580004004004,NA
"Pathogenic","Melezitose","Growth at 19°C",NA,0.160576576576577,NA
"Pathogenic","Melezitose","Growth at 25°C",NA,0.0918668668668669,NA
"Pathogenic","Melezitose","Growth at 30°C",NA,1.40017517517518,NA
"Pathogenic","Melezitose","Growth at 37°C",NA,5.83014614614615,NA
"Pathogenic","Methyl-?-D-glucoside","Soluble Starch",NA,7.37905805805806,NA
"Pathogenic","Methyl-?-D-glucoside","Cellobiose",NA,4.66393493493494,NA
"Pathogenic","Methyl-?-D-glucoside","Salicin",NA,4.60691791791792,NA
"Pathogenic","Methyl-?-D-glucoside","L-Sorbose",NA,6.31034934934935,NA
"Pathogenic","Methyl-?-D-glucoside","L-Rhamnose",NA,7.12735835835836,NA
"Pathogenic","Methyl-?-D-glucoside","D-Xylose",NA,2.73048148148148,NA
"Pathogenic","Methyl-?-D-glucoside","L-Arabinose",NA,6.00840840840841,NA
"Pathogenic","Methyl-?-D-glucoside","D-Arabinose",NA,6.86500900900901,NA
"Pathogenic","Methyl-?-D-glucoside","D-Ribose",NA,5.83639239239239,NA
"Pathogenic","Methyl-?-D-glucoside","Methanol",NA,7.11399299299299,NA
"Pathogenic","Methyl-?-D-glucoside","Ethanol",NA,1.7325965965966,NA
"Pathogenic","Methyl-?-D-glucoside","Glycerol",NA,1.06538438438438,NA
"Pathogenic","Methyl-?-D-glucoside","Erythritol",NA,6.84367467467467,NA
"Pathogenic","Methyl-?-D-glucoside","Ribitol",NA,4.03100600600601,NA
"Pathogenic","Methyl-?-D-glucoside","Galactitol",NA,6.56096096096096,NA
"Pathogenic","Methyl-?-D-glucoside","D-Mannitol",NA,2.07505005005005,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucitol",NA,2.00136036036036,NA
"Pathogenic","Methyl-?-D-glucoside","myo-Inositol",NA,6.32786386386386,NA
"Pathogenic","Methyl-?-D-glucoside","DL-Lactate",NA,6.86741141141141,NA
"Pathogenic","Methyl-?-D-glucoside","Succinate",NA,1.61757657657658,NA
"Pathogenic","Methyl-?-D-glucoside","Citrate",NA,3.64107707707708,NA
"Pathogenic","Methyl-?-D-glucoside","D-Gluconate",NA,4.61939439439439,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucosamine",NA,6.93471071071071,NA
"Pathogenic","Methyl-?-D-glucoside","Nitrate",NA,8.43282882882883,NA
"Pathogenic","Methyl-?-D-glucoside","Vitamin-free",NA,8.07451851851852,NA
"Pathogenic","Methyl-?-D-glucoside","2-Keto-D-gluconate",NA,6.48212612612613,NA
"Pathogenic","Methyl-?-D-glucoside","Starch formation",NA,8.36023123123123,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 19°C",NA,0.167043043043043,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 25°C",NA,0.0788378378378378,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 30°C",NA,1.36980880880881,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 37°C",NA,5.55726826826827,NA
"Pathogenic","Soluble Starch","Cellobiose",NA,3.27417017017017,NA
"Pathogenic","Soluble Starch","Salicin",NA,3.46249349349349,NA
"Pathogenic","Soluble Starch","L-Sorbose",NA,4.31627527527528,NA
"Pathogenic","Soluble Starch","L-Rhamnose",NA,5.87485085085085,NA
"Pathogenic","Soluble Starch","D-Xylose",NA,1.72948848848849,NA
"Pathogenic","Soluble Starch","L-Arabinose",NA,4.05778178178178,NA
"Pathogenic","Soluble Starch","D-Arabinose",NA,6.17007407407407,NA
"Pathogenic","Soluble Starch","D-Ribose",NA,4.68146546546547,NA
"Pathogenic","Soluble Starch","Methanol",NA,6.19252852852853,NA
"Pathogenic","Soluble Starch","Ethanol",NA,1.3287997997998,NA
"Pathogenic","Soluble Starch","Glycerol",NA,0.50528028028028,NA
"Pathogenic","Soluble Starch","Erythritol",NA,5.46806706706707,NA
"Pathogenic","Soluble Starch","Ribitol",NA,2.60898398398398,NA
"Pathogenic","Soluble Starch","Galactitol",NA,5.57597497497497,NA
"Pathogenic","Soluble Starch","D-Mannitol",NA,1.27355255255255,NA
"Pathogenic","Soluble Starch","D-Glucitol",NA,1.22585685685686,NA
