Genus,Species,Paragraph of Species Studied,Ecology,Pathogenic,Clinical,Rotting/Decaying,Spoiled,Contaminated,Plant Pathogen,Animal,Insect,Tree,Stone Chamber,Lichen,Pollen,Feces?Dung,Pine,Bromeliad,Flower,Cactus,Ipomoea,Oak,Hibiscus,Beetle,Ant,Fruit fly,Bee,Water,Tree exudate,Tree flux,Honey,Nematode,Mushroom/Fungus,Soil,Insect Frass,Unknown,Air,Leather Tanning,Industrial,Fodder,Freshwater,Seawater/Marine,Brine,Plant,Food,Pickled/Salted/Brined,Fruit,Drink/Juice,Sugar Cane,Fermented,Wine,Beer,Tequilla,Cider,Wood,Silage,Dairy,Olives
Botryozyma,B. mucatilis,"CBS 9042, CBS 9043, CBS 9720 and
CBS 9721, isolated from the cuticle of free-living nematodes,
Panagrellus dubius, inhabiting slime flux that was extruding from
hybrid poplar trees, Populus deltoides3P. trichocarpa (Salicaceae).
CBS 9042 and CBS 9043 were collected from a plantation approximately
42.43  N 122.90  W, Jackson Co., Oregon, USA, and CBS 9720
and CBS 9721 were collected from a plantation ca. 44.55  N 122.99 
W, Linn Co., Oregon, USA, isolated by J. Kerrigan.","Botryozyma mucatilis strains were found attached to the
cuticle of Panagrellus dubius nematodes. Nematodes in this genus are
known to inhabit media undergoing fermentative changes with the
production of acid. The slime flux environment from which B. mucatilis
was discovered was moist, acidic, microbe-rich and fruity smelling.
The nematodes are presumably vectored by insects attracted to
these environments because of their smell. Many types of flying
insects in the Diptera and Hymenoptera, in addition to the sap beetles
Carpophilus lugubris and Cryptarcha ampla (Coleoptera:
Nitidulidae), were seen on and around the slime flux and gallery
entrance sites (Kerrigan et al. 2004).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botryozyma,B. nematodophila ,"CBS 7426 and CBS 7442, isolated from
the cuticle of free-living nematodes, Panagrellus zymosiphilus (  P.
redivivoides), associated with the disease complex sour-rot of grapes,
Vitis vinifera. CBS 7426 collected from a vineyard in Pescantina,
Verona, Italy and CBS 7442 collected from a vineyard in Pedemonte,
Verona, Italy, isolated by C. Shann.","CBS 7426 and CBS 7442, isolated from
the cuticle of free-living nematodes, Panagrellus zymosiphilus (  P.
redivivoides), associated with the disease complex sour-rot of grapes,
Vitis vinifera. CBS 7426 collected from a vineyard in Pescantina,
Verona, Italy and CBS 7442 collected from a vineyard in Pedemonte,
Verona, Italy, isolated by C. Shann.",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brettanomyces,B. custersianus,"CBS 4805 (ATCC 34446, NRRL Y-
6653); CBS 4806, CBS 5207, CBS 5208, all isolated from equipment at
a Bantu beer brewery, South Africa, J.P. van der Walt (van der Walt
1961).",Unknown.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Brettanomyces,B. naardenensis,"CBS 6042 (ATCC 22075, NRRL
Y-17526), isolated by G.A. Kolfschoten from lemonade, Netherlands;
CBS 6040, from soda water, USA, D.G. Ahearn; CBS 6041, from
carbonated lemonade, pH 2.7, Belgium; CBS 6043, from carbonated
tonic water, pH 3, Netherlands; CBS 6107, from carbonated lemonade,
pH 3.1, Norway; CBS 6115, from carbonated soft drink, pH 2.7,
Netherlands; CBS 6117; from carbonated lemonade, pH 3, Denmark;
CBS 6118, from carbonated lemonade, Netherlands, G.A. Kolfschoten.","All known strains have been isolated from carbonated
water and fruit drinks with low pH.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Brettanomyces,B. nanus,"CBS 1945 (ATCC 48014, NRRL
Y-17527), isolated from bottled beer, brewery Kalmar, Sweden; CBS
1955, from bottled beer, brewery Stockholm, Sweden; CBS 1956,
from bottled beer, brewery Göteborg, Sweden, G. Een.",Unknown.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Candida,C. aaseri,"CBS 1913, isolated from sputum,
Norway; CBS 2226, from abscess at site of penicillin injection, The
Netherlands; CBS 6421, type strain of Candida butyri, isolated from
butter, Japan.",Unknown.,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Candida,C. aglyptinia,"The type strain CBS 10311 (NRRL
Y-27935), which is the only known strain of this species, was collected
from the guts of small scavenger beetle Aglyptinus sp.
(Leiodidae: Coleoptera) on a puffball (Lycoperdon sp.), Barro Colorado
Island, Panama (Suh et al. 2006a).","The type strain, which is the only representative for this
species, was isolated from the guts of a beetle.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. akabanensis ,"CBS 5039 (NRRL Y-27089), isolated
from an exudate of dogwood (Cornus sp.,) Japan; CBS 7878 (JCM
9115), from frass of insects in bark of grape vine (Vitis vinifera,
Vitaceae), Japan. UWOPS 06-530.1, from flux of Acacia sp. (Fabaceae),
Eachan Lake, Australia.",The species is probably associated with tree-boring insects.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. alai,"The type strain CBS 9899 (NRRLY-27739),
which is the only known strain for this species, was collected from the
gut of the blind click beetle (Alaus myops, Coleoptera: Elateridae) caught
under light in Livingston Parish, Louisiana, USA (Suh et al. 2008).","The type strain, which is the only representative for this
species, was isolated from the guts of a beetle.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. albicans,"CBS 8781, type of C. africana, was isolated
from a patient with balanitis, Germany; UWOPS 83-936.1 and
several others, from fruit of Stenocereus hystrix (Cactaceae), Jamaica;
UWOPS 99.1, from sputum, Ontario, Canada; UWOPS 99-711.1, from
flower of African tulip tree (Spathodea campanulata, Bignoniaecae),
Rarontonga, Cook Islands.","Although C. albicans is known mostly in association with
human ailments, the species is occasionally recovered from decaying
plant material (Lachance et al. 2001e), although anthropogenic contamination
of these materials cannot be ruled out.",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. alimentaria,"CBS 10151 (NRRL Y-48253), isolated
from cured ham, Norway; CBS 10149, from yogurt, Norway (Knutsen
et al. 2007).","As indicated by the species name “alimentaria”, both strains
were isolated from food products.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Candida,C. allociferrii   ,"IFO 10193 (CBS 5165) and IFO 10194
(CBS 5166), isolated from a wooden pole in a cowshed; IFO 10913
(JCM 2984), from pickled emblic myrobalan (Emblica officinalis,
Euphorbiaceae), Thailand.",Unknown.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Candida,C. amapae ,"CBS 7872, isolated from fallen fruit of
amapa (Parahancornia amapa, Apocynaceae), Mocambo forest, Belem,
Para, Brazil.","Candida amapae is part of an interesting community of
yeasts vectored by Drosophila spp. in amapa fruits (Morais et al.
1995c). Like most species in the Saccharomycopsis clade C. amapae is
capable of necrotrophic mycoparasitism by means of infection pegs
(Lachance et al. 2000b).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Candida,C. ambrosiae ,"CBS 8844 (NRRL YB-1316), isolated
from insect frass of a dead elm tree (Ulmus sp., Ulmaceae), Illinois,
USA.","Candida ambrosiae is evidently associated with insects
involved in the fungal decay of trees. This is further corroborated by
the isolation of the species in tenebrionid beetles collected in a tree
canker of Inonotus ludovicianus and in erotylid beetles of a bracket
fungus (Ganoderma sp., M. Blackwell, personal communication).",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. amphixiae,"The type strain, CBS 9877 (NRRL
Y-27704), which is the only known strain of C. amphyxiae, was isolated
from the gut of a handsome fungus beetle (Amphix laevigatus,
Coleoptera: Endomychidae), Barro Colorado Island, Panama (Suh
et al. 2005b).","The type strain, which is the only representative of
C. amphyxiae, was isolated from the gut of a beetle, Amphix laevigatus,
as were the related species C. michaelii and C. sinolaborantium (Suh
et al. 2005b).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. anatomiae,"CBS 5547, isolated from a corpse
embalmed in formalin.","In view of the isolation of the species, twice, from corpses,
the question of a special adapatation to formaldehyde is relevant, but
has not been satisfactorily examined. Examination of the type strain by
replica plating did not reveal anything striking with respect to stress
resistance, although the strain grew on Yeast Nitrogen Base-glucose
agar in the presence of 200 ppm cinnamic acid, a test that gives negative
results for most species. Candida populi shares this attribute.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. anglica,"NRRL-Y-27079 (CBS 4262), isolated by
F.W. Beech from apple cider, UK.",Unknown.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Candida,C. anneliseae ,"CBS 9837 (NRRL Y-27563), type
strain, isolated from a red-banded fungus beetle (Megalodacne fasciata,
Coleoptera: Erotylidae), Athens, Georgia, USA; BG 02-7-21-
Nhu-1-1-C, from a pleasing fungus beetle (Triplax festiva,
Coleoptera: Erotylidae) in basidiocarp of a polypore (Ganoderma
applanatus) Athens, Georgia, USA; NRRL Y-27585, from a tenebrionoid
beetle, Platydema ruficorne (Coleoptera: Tenebrionidae), Baton
Rouge, Louisiana, USA; BG 99-8-18-1-1 and BG 00-6-14-1-1, from
tenebrionoid beetles (Coleoptera: Tenebrionidae), respectively,
Diaperis nigronata on basidiocarps of Inonotus ludovicianus and
Neomida ferruginea, Baton Rouge, Louisiana, USA; BG 02-5-30-011B-6,
Athens, Georgia, USA, BG 01-7-21-010A-1-1, BG 01-7-21-010B-1-1,
all three from unidentified tenebrionoid beetles (Coleoptera:
Tenebrionidae), Barro Colorado Island, Panama; BG 02-6-15-011B-2,
from a beetle of the genus Alobates (Coleoptera: Tenebrionidae),
Athens, Georgia, USA; NRRL Y-27583, from an unidentified beetle of
the Scaphidiinae (Coleoptera: Staphylinidae), Athens, Georgia, USA;
BG 02-7-18-032C-1-1 and NRRL Y-27577, from unidentified melandroid
beetles (Coleoptera: Melandryidae), Barro Colorado Island,
Panama; NRRL Y-27575, from an unidentified histeroid beetle
(Coleoptera: Histeridae), Barro Colorado Island, Panama; NRRL
Y-27560, from an unidentified ciid beetle (Coleoptera: Ciidae), Athens,
Georgia, USA.","All known strains of C. anneliseae were found in the digestive
tract of basidiocarp feeding beetles in a geographical area
including the south-eastern part of the USA and Panama (Suh et al.
2004b). C. anneliseae was isolated from larvae and adults of the same
melandroid beetle species giving indirect evidence that this yeast
species is present during the entire life cycle of the beetle host and
that parental transmission occurs early in successive generations.
Also, isolates from different beetle species showed identical genotypes
and small, but consistent differences in physiological traits. In
contrast, isolates from different host species, belonging to four different
families spread throughout a broad geographical range, still
shared the same D1/D2 genotype.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. anutae,"CBS 8787 (KBP 3575), isolated from
insect-infested fruiting body of mushroom (Russula cyanoxantha),
Istrinskii region, Russia.","An association with insects that feed on basidiocarps is
evident.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. apicola,"CBS 2868 and CBS 2869, isolated from
gut of bee, Croatia; CBS 1887, CBS 1888, from pickled cucumbers, USA;
CBS 2650, from beehive mite control preparation, France; CBS 4078,
type strain of Torulopsis bacillaris var. obesa, from grape must, Japan;
CBS 8413, from brine in a cheese factory, The Netherlands; UFMG 07-
MC1, from stingless bee (Melipona sp., Hymenoptera: Apidae), UFMG
Jat 35.1, from hive of stingless bee (Melipona quadrifasciata), UFMG Jat
128.2, from stingless bee (Melipona rufiventris, UFMG MP448 and
UFMG Jat 515.1, from pollen of stingless bee (Melipona rufiventris), all
from Brazil, C.A. Rosa; UWOPS 01-108b2, from unidentified collected
beetle in flower of Ipomoea batatoides, UWOPS 01-125.4, from sap
beetle (Conotelus sp., Coleoptera: Nitidulidae) in flower of Ipomoea
batatas, UWOPS 01-131.1, UWOPS 01-132.1, UWOPS 01-133.1, UWOPS
01-135a2 and UWOPS 01-135c3, from stingless bee (Trigona sp., Hymenoptera: Apidae) collected in flower of Bignoniaceae, UWOPS
01-135b3, from unidentified wasp in flower of Bignoniaceae, UWOPS
01-153b1, from leaf beetle (Diabrotica sp., Coleoptera: Chrysomelidae)
in flower of wood rose (Merremia tuberosa, Convolvulaceae), UWOPS
01-193.1 and UWOPS 01-194.1, from stingless bee (Trigona sp.) collected
in flower of unidentified tree, UWOPS 01-663b2, flower of
wood rose, UWOPS 01-677b2, sap beetle (Conotelus sp.) in flower of
wood rose, all from Costa Rica; UWOPS 05-219.3 and UWOPS 05-
243.4, from stingless bee (Trigona sp.) collected on flower bud of bertam
palm (Eugeissona tristis, Arecaceae), Malaysia.","Like other members of the clade, C. apicola exhibits an association
with bees (Rosa et al. 2003) and is also recovered from plantbased
foods.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Candida,C. apis,"CBS 2674, isolated from trachea of a
bee, UK.","Likemany members of the Starmerella clade, C. apis was isolated
from a bee, suggesting an adaptation to this insect and its environment.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. arabinofermentans,"CBS 8468 (NRRL YB-2248), isolated
from insect frass of a dead larch (Larix sp., Pinaceae), Alaska; CBS
8469 (NRRL YB-1299), from insect frass of a loblolly pine (Pinus taeda),
Mississippi; CBS 8470 (NRRL Y-1984), from insect frass of a longleaf
pine (Pinus australis), Florida, all from USA.","The existence of three independent isolates from insect
frass of conifers is regarded as evidence that the species is associated
with tree-boring insects.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. arcana,"CBS 9883 (NRRL Y-27712), isolated
from the body surface of a beetle (Derodontus esotericus,
Derodontidae), in Athens, Georgia, USA (Suh and Blackwell 2005).","The species is known from the body surface of a derodontid
beetle. It is interesting that C. derodonti, the closest species to C. arcana, was also isolated from the same derodontid beetle, while the other
members of the subclade, C. suecica and C. mesenterica, were found
respectively in seawater and beer (Suh and Blackwell 2005).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. asparagi ,"CBS 9770 (isolation number SN 15-1,
CGMCC AS 2.2526), isolated from the fruit of a fern asparagus
(Asparagus filicinus, Asparagaceae) collected in Shennongjia, Hubei
Province, China, in October 2002 (Lu et al. 2004a).","The type strain, which is the only known isolate of C. asparagi,
was isolated from a fruit of fern asparagus (Lu et al. 2004a).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. atakaporum,"CBS 9833 (NRRL Y-27570), isolated
from an erotlid beetle (Tryplax festiva, Erotylidae: Coleoptera) on a
basidiocarp of Inonotus cuticularis, Baton Rouge, Louisiana, USA (Suh
et al. 2004b).","The type strain, which is the only known isolate of
C. atakaporum, was isolated from the guts of a beetle, Tryplax festiva,
on fruiting bodies of Inonotus cuticularis (Suh et al. 2004b).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. atbi,"CBS 9852 (NRRL Y-27651), isolated
from the guts of a sap beetle (Pallodes pallidus) on basidiocarps of
Lactarius sp.; CBS 9853 (NRRL Y-27660, BG 03-7-2-1-1), from the
guts of the same beetle species on a deer mushroom (Pluteus sp.,
Agaricales, Plutaceae) in Baton Rouge for the first strain, and on an
agaric in Kisatchie Bayou, both Louisiana; M 02-5-27-2-1 was isolated
in a gallery of Pallodes pallidus on deer mushroom in Baton
Rouge, Louisiana; GA 016-1-1, isolated from the guts of Pallodes austrinus
on a mushroom (Russula sp.), Herrick Lane Park, Athens,
Georgia. The remaining 12 strains were all isolated from the guts of
Pallodes sp. (BG 01-9-4-7-1-1 in Baton Rouge, Louisiana; BG 04-5-24-
6-3-2 on agaric in Baton Rouge, Louisiana; BG 04-5-29-1-2-1 on
Russula sp. in Kisatchie Bayou, Louisiana); BG 04-20-1-2 on brown
American star-footed amanita (Amanita brunnescens), Blount County,
Tennessee; BG04-21-1-1 on Megacollybia platyphylla, Blount County;
BG04-6-1-2 on Amanita bisporigena, Servier County, Tennessee; BG
04-16-1-2 on Russula sp., Servier County; BG 04-16-1-4 on puffball
(Scleroderma sp.), Servier County; BG 04-7-17-1-1-1, on Amanita sp.,
Bent Creek Experimental Forest, North Carolina; BG 04-7-17-5-1-6,
on Amanita cf. vaginata, Bent Creek Experimental Forest; BG 04-7-17-
7-1-1 on Tricholomopsis decora, Bent Creek Experimental Forest; BG
05-5-18-1-1-2 on agaric in Port Hudson, Louisiana, all USA (Suh et al.
2006a).","All strains from this species were found in the digestive tract
of basidioma-feeding beetles, with the exception of M 02-5-27-2-1,
which was isolated from a gallery. The majority of the isolates came
from Pallodes spp. beetles. The yeasts, however, were not specific to a
certain mushroom, but rather isolated repeatedly from related beetles
collected from unrelated mushrooms (Suh et al. 2006a).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. athensensis,"CBS 9840 (NRRL Y-27644), isolated
from the gut of an unidentified cucujoid beetle, Athens, Georgia,
USA; CBS 9841 (NRRL Y-27646), isolated from the surface of redbanded
fungus beetle (Megalodacne fasciata, Erotylidae), Athens,
Georgia, USA; NRRL Y-27645, isolated from an unidentified curculionid,
Barro Colorado Island, Panama (Suh and Blackwell 2004).","All isolates of C. athensensis were collected from basidiocarp-
feeding beetles, two in their digestive tracts and one from the
surface of the insect (Suh and Blackwell 2004).",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. atlantica,"CBS 5263, isolated from shrimp eggs
from the North Atlantic Ocean; PYCC A 39, from seawater, Portugal.","Gadanho et al. (2003) recovered four isolates of C. atlantica
in seawater, south of Portugal. Although the sampled community
consisted mostly of basidiomycetous species, the isolation of these
strains from Atlantic water is significant, as the species was previously
known from only a single strain.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. atmosphaerica,"CBS 4547, isolated from the atmosphere
in Spain (Santa María 1959c).",Unknown.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. auringiensis,"CBS 6913, isolated from alpechin in
Spain.","Alpechin is a significant source for the isolation of yeasts.
How C. auringiensis is introduced to that habitat is not known.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Candida,C. aurita ,"CBS 9724 (VKM 2910, KBP3738), isolated
from soil of a peat bog in Siberia.","The narrow nutritional range of C. aurita would suggest
that its presence in bog soil is linked to an invertebrate, as yeasts
thought to be soil-associated tend to be nutritional generalists
(Lachance and Starmer 1998).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candida,C. azyma,"CBS 6826 isolated from a lichen,
South Africa; UWOPS 95-693.4 and others, from flowers of Hibiscus
spp. (Malvaceae) and morning glory (Ipomoea spp., Convolvulaceae),
Eastern and Northern Australia; UWOPS 04-111.2 and others, from
flowers of Clermontia spp. (Campanulaceae), Hawai’i; UWOPS 05-
260.1 and others, from flowers of Ipomoea spp., Cameron Highlands,
Malaysia. ST-19, unknown source, Thailand, S. Jindamorakot.","Van der Walt et al. (1978) regarded C. azyma as a rare species,
as it was then known from only two isolates. Recent surveys of
the yeast community associated with flowers and associated drosophilid
flies and nitidulid beetles (Lachance et al. 1988b, 2000a,
2001e) have suggested that the species is globally widespread.
A more detailed examination of the isolates (Lachance et al. 2009)
suggests that strains identified as C. azyma are part of a complex of
more or less cryptic species. The distribution of the various phylotypes
appears to follow geographical lines in some cases, but not
always.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
