"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Bee","Glucose","Growth at 25°C",27,1,26.894,0.3175922934595,0.100864864864865,0.106000000000002,1
"Bee","Growth at 19°C","Growth at 25°C",27,1,26.828,0.420229214349256,0.176592592592593,0.172000000000001,1
"Water","D-Glucitol","Growth at 19°C",4,1,3.859,0.359511123956197,0.129248248248248,0.141,1
"Water","D-Glucitol","Growth at 25°C",4,1,3.848,0.370179730716085,0.137033033033033,0.152,1
"Water","D-Glucitol","Growth at 30°C",4,1,3.752,0.463368871106714,0.214710710710711,0.248,1
"Water","D-Glucitol","Succinate",4,1,3.741,0.488013480507616,0.238157157157157,0.259,1
"Water","D-Mannitol","D-Glucitol",4,1,3.771,0.456911115828634,0.208767767767768,0.229,1
"Water","D-Mannitol","Growth at 19°C",4,1,3.903,0.302791483834474,0.0916826826826827,0.097,1
"Water","D-Mannitol","Growth at 25°C",4,1,3.893,0.321954429468915,0.103654654654655,0.107,1
"Water","D-Mannitol","Growth at 30°C",4,1,3.796,0.42727809043592,0.182566566566567,0.204,1
"Water","D-Mannitol","Succinate",4,1,3.784,0.444456456294136,0.197541541541542,0.216,1
"Water","Ethanol","D-Glucitol",4,1,3.749,0.488095520607634,0.238237237237237,0.251,1
"Water","Ethanol","D-Mannitol",4,1,3.788,0.43271612316072,0.187243243243243,0.212,1
"Water","Ethanol","Glycerol",4,1,3.801,0.426122729481285,0.181580580580581,0.199,1
"Water","Ethanol","Growth at 19°C",4,1,3.877,0.340568623021832,0.115986986986987,0.123,1
"Water","Ethanol","Growth at 25°C",4,1,3.866,0.35237503908218,0.124168168168168,0.134,1
"Water","Ethanol","Growth at 30°C",4,1,3.767,0.459262367195399,0.210921921921922,0.233,1
"Water","Ethanol","Succinate",4,1,3.757,0.473471409036676,0.224175175175175,0.243,1
"Water","Glucose","D-Glucitol",4,1,3.862,0.356487142942187,0.127083083083083,0.138,1
"Water","Glucose","D-Mannitol",4,1,3.906,0.298752829699157,0.0892532532532533,0.0939999999999999,1
"Water","Glucose","Ethanol",4,1,3.88,0.337214640420184,0.113713713713714,0.12,1
"Water","Glucose","Glycerol",4,1,3.915,0.282586013197495,0.0798548548548549,0.085,1
"Water","Glucose","Growth at 19°C",4,1,3.997,0.054717401199198,0.00299399399399399,0.00300000000000011,1
"Water","Glucose","Growth at 25°C",4,1,3.986,0.117549214450024,0.0138178178178178,0.0139999999999998,1
"Water","Glucose","Growth at 30°C",4,1,3.886,0.327278338896895,0.107111111111111,0.114,1
"Water","Glucose","Succinate",4,1,3.872,0.351766598385548,0.12373973973974,0.128,1
"Water","Glucose_F","D-Glucitol",4,1,3.617,0.564472877674056,0.31862962962963,0.383,1
"Water","Glucose_F","D-Mannitol",4,1,3.658,0.557985078068713,0.311347347347347,0.342,1
"Water","Glucose_F","Ethanol",4,1,3.634,0.557094565001629,0.310354354354354,0.366,1
"Water","Glucose_F","Glucose",4,1,3.747,0.476674121615825,0.227218218218218,0.253,1
"Water","Glucose_F","Glycerol",4,1,3.665,0.526357342545967,0.277052052052052,0.335,1
"Water","Glucose_F","Growth at 19°C",4,1,3.744,0.478218247971251,0.228692692692693,0.256,1
"Water","Glucose_F","Growth at 25°C",4,1,3.734,0.483195071867954,0.233477477477477,0.266,1
"Water","Glucose_F","Growth at 30°C",4,1,3.638,0.550689803119015,0.303259259259259,0.362,1
"Water","Glucose_F","Succinate",4,1,3.629,0.574185239002788,0.329688688688689,0.371,1
"Water","Glycerol","D-Glucitol",4,1,3.78,0.44022016513762,0.193793793793794,0.22,1
"Water","Glycerol","D-Mannitol",4,1,3.822,0.408022649472407,0.166482482482482,0.178,1
"Water","Glycerol","Growth at 19°C",4,1,3.913,0.285503962341178,0.0815125125125125,0.0870000000000002,1
"Water","Glycerol","Growth at 25°C",4,1,3.901,0.302142830943066,0.0912902902902903,0.0990000000000002,1
"Water","Glycerol","Growth at 30°C",4,1,3.807,0.419436439674627,0.175926926926927,0.193,1
"Water","Glycerol","Succinate",4,1,3.793,0.44311098761749,0.196347347347347,0.207,1
"Water","Growth at 19°C","Growth at 25°C",4,1,3.983,0.129335717138491,0.0167277277277277,0.0169999999999999,1
"Water","Growth at 19°C","Growth at 30°C",4,1,3.883,0.330787575976518,0.10942042042042,0.117,1
"Water","Growth at 25°C","Growth at 30°C",4,1,3.872,0.346028518674019,0.119735735735736,0.128,1
"Water","Succinate","Growth at 19°C",4,1,3.869,0.357724708354018,0.127966966966967,0.131,1
"Water","Succinate","Growth at 25°C",4,1,3.858,0.366019084160881,0.13396996996997,0.142,1
"Water","Succinate","Growth at 30°C",4,1,3.761,0.467008669188375,0.218097097097097,0.239,1
"Tree.exudate","Glucose","Growth at 19°C",51,1,50.883,0.34267831625072,0.117428428428428,0.116999999999997,1
"Tree.exudate","Glucose","Growth at 25°C",51,1,50.823,0.414539313989449,0.171842842842843,0.177,1
"Tree.exudate","Growth at 19°C","Growth at 25°C",51,1,50.706,0.536518267957254,0.287851851851852,0.293999999999997,1
"Tree.flux","Glucose","Growth at 19°C",53,1,52.86,0.388008441339297,0.150550550550551,0.140000000000001,1
"Tree.flux","Glucose","Growth at 25°C",53,1,52.814,0.416626424483106,0.173577577577578,0.186,1
"Tree.flux","Growth at 19°C","Growth at 25°C",53,1,52.674,0.565724353412547,0.320044044044044,0.326000000000001,1
"Honey","Glucose","Glycerol",5,1,4.849,0.385158859884266,0.148347347347347,0.151,1
"Honey","Glucose","Growth at 19°C",5,1,4.986,0.117549214450024,0.0138178178178178,0.0140000000000002,1
"Honey","Glucose","Growth at 25°C",5,1,4.985,0.121613279660528,0.0147897897897898,0.0149999999999997,1
"Honey","Glucose","Growth at 30°C",5,1,4.785,0.45053077361927,0.202977977977978,0.215,1
"Honey","Glucose_F","Glucose",5,1,4.462,0.678982339252662,0.461017017017017,0.538,1
"Honey","Glucose_F","Glycerol",5,1,4.333,0.739363008039797,0.546657657657658,0.667,1
"Honey","Glucose_F","Growth at 19°C",5,1,4.449,0.684007943570005,0.467866866866867,0.551,1
"Honey","Glucose_F","Growth at 25°C",5,1,4.448,0.685394605877348,0.469765765765766,0.552,1
"Honey","Glucose_F","Growth at 30°C",5,1,4.277,0.771275479881129,0.594865865865866,0.723,1
"Honey","Glycerol","Growth at 19°C",5,1,4.835,0.402413887604462,0.161936936936937,0.165,1
"Honey","Glycerol","Growth at 25°C",5,1,4.835,0.404893737836162,0.163938938938939,0.165,1
"Honey","Glycerol","Growth at 30°C",5,1,4.639,0.566568618968612,0.321,0.361,1
"Honey","Growth at 19°C","Growth at 25°C",5,1,4.971,0.167890402308134,0.0281871871871872,0.0289999999999999,1
"Honey","Growth at 19°C","Growth at 30°C",5,1,4.772,0.465007776528772,0.216232232232232,0.228,1
"Honey","Growth at 25°C","Growth at 30°C",5,1,4.77,0.464020813450556,0.215315315315315,0.23,1
"Nematode","Ethanol","Glycerol",5,1,4.456,0.675663022904554,0.456520520520521,0.544,1
"Nematode","Ethanol","Growth at 19°C",5,1,4.632,0.566477622591481,0.320896896896897,0.368,1
"Nematode","Ethanol","Growth at 25°C",5,1,4.638,0.559704626807095,0.313269269269269,0.362,1
"Nematode","Ethanol","Succinate",5,1,4.339,0.736628550642467,0.542621621621622,0.661,1
"Nematode","Glucose","Ethanol",5,1,4.654,0.550078709446736,0.302586586586587,0.346,1
"Nematode","Glucose","Glycerol",5,1,4.782,0.447969504181564,0.200676676676677,0.218,1
"Nematode","Glucose","Growth at 19°C",5,1,4.976,0.1531255937048,0.0234474474474474,0.024,1
"Nematode","Glucose","Growth at 25°C",5,1,4.982,0.133017644294634,0.0176936936936937,0.0179999999999998,1
"Nematode","Glucose","L-Sorbose",5,1,3.899,0.916317978999997,0.839638638638639,1.101,1
"Nematode","Glucose","Succinate",5,1,4.661,0.544403687878191,0.296375375375375,0.339,1
"Nematode","Glycerol","Growth at 19°C",5,1,4.759,0.470255398842097,0.22114014014014,0.241,1
"Nematode","Glycerol","Growth at 25°C",5,1,4.764,0.467463926439808,0.218522522522523,0.236,1
"Nematode","Glycerol","Succinate",5,1,4.452,0.691501391303137,0.478174174174174,0.548,1
"Nematode","Growth at 19°C","Growth at 25°C",5,1,4.958,0.200689502157627,0.0402762762762763,0.0419999999999998,1
"Nematode","L-Sorbose","Ethanol",5,1,3.632,0.976488366305267,0.95352952952953,1.368,1
"Nematode","L-Sorbose","Glycerol",5,1,3.737,0.962682584114701,0.926757757757758,1.263,1
"Nematode","L-Sorbose","Growth at 19°C",5,1,3.883,0.922041843497984,0.850161161161161,1.117,1
"Nematode","L-Sorbose","Growth at 25°C",5,1,3.885,0.922293676453236,0.850625625625626,1.115,1
"Nematode","L-Sorbose","Succinate",5,1,3.636,0.976963898237012,0.954458458458458,1.364,1
"Nematode","Succinate","Growth at 19°C",5,1,4.639,0.559456872325287,0.312991991991992,0.361,1
"Nematode","Succinate","Growth at 25°C",5,1,4.643,0.563798606657438,0.317868868868869,0.357,1
"Mushroom.Fungus","Glucose","Glycerol",55,1,53.824,1.07618872981563,1.15818218218218,1.176,1
"Mushroom.Fungus","Glucose","Growth at 19°C",55,1,54.894,0.329958895732291,0.108872872872873,0.106000000000002,1
"Mushroom.Fungus","Glucose","Growth at 25°C",55,1,54.862,0.367547399788233,0.135091091091091,0.137999999999998,1
"Mushroom.Fungus","Glycerol","Growth at 19°C",55,1,53.72,1.09763600742906,1.2048048048048,1.28,1
"Mushroom.Fungus","Glycerol","Growth at 25°C",55,1,53.692,1.13685022251325,1.29242842842843,1.308,1
"Mushroom.Fungus","Growth at 19°C","Growth at 25°C",55,1,54.757,0.483926838670046,0.234185185185185,0.243000000000002,1
"Soil","Glucose","Inulin",44,0.968,39.321,2.89349811324136,8.37233133133133,4.679,1
"Insect.Frass","Glucose","Growth at 19°C",79,1,78.887,0.346916922837949,0.120351351351351,0.113,1
"Insect.Frass","Glucose","Growth at 25°C",79,1,78.773,0.483430144596616,0.233704704704705,0.227000000000004,1
"Insect.Frass","Glucose","Growth at 30°C",79,1,76.985,1.37501478743527,1.89066566566567,2.015,1
"Insect.Frass","Growth at 19°C","Growth at 25°C",79,1,78.66,0.61545006196992,0.378778778778779,0.340000000000003,1
"Insect.Frass","Growth at 19°C","Growth at 30°C",79,1,76.874,1.42202185150093,2.02214614614615,2.126,1
"Insect.Frass","Growth at 25°C","Growth at 30°C",79,1,76.767,1.46521597652287,2.14685785785786,2.233,1
"Unknown","Galactose","Growth at 19°C",3,1,2.731,0.480489198494482,0.23086986986987,0.269,1
"Unknown","Galactose","Growth at 25°C",3,1,2.722,0.486778135245363,0.236952952952953,0.278,1
"Unknown","Glucose","Galactose",3,1,2.737,0.477555294242519,0.228059059059059,0.263,1
"Unknown","Glucose","Growth at 19°C",3,1,2.993,0.0834143750078963,0.00695795795795796,0.00700000000000012,1
"Unknown","Glucose","Growth at 25°C",3,1,2.985,0.121613279660528,0.0147897897897898,0.0150000000000001,1
"Unknown","Glucose_F","Galactose",3,1,2.533,0.579004530419449,0.335246246246246,0.467,1
"Unknown","Glucose_F","Glucose",3,1,2.766,0.446590912853636,0.199443443443443,0.234,1
"Unknown","Glucose_F","Growth at 19°C",3,1,2.76,0.450113988454705,0.202602602602603,0.24,1
"Unknown","Glucose_F","Growth at 25°C",3,1,2.753,0.458477045446335,0.210201201201201,0.247,1
"Unknown","Growth at 19°C","Growth at 25°C",3,1,2.978,0.146756729104793,0.0215375375375375,0.0219999999999998,1
"Air","D-Glucitol","Growth at 19°C",9,1,8.761,0.492058046495656,0.242121121121121,0.239000000000001,1
"Air","D-Glucitol","Growth at 25°C",9,1,8.76,0.494615653456949,0.244644644644645,0.24,1
"Air","D-Glucitol","Succinate",9,1,8.546,0.649850987770509,0.422306306306306,0.454000000000001,1
"Air","D-Mannitol","D-Glucitol",9,1,8.562,0.660751536201462,0.436592592592593,0.438000000000001,1
"Air","D-Mannitol","Growth at 19°C",9,1,8.769,0.471021083244541,0.221860860860861,0.231,1
"Air","D-Mannitol","Growth at 25°C",9,1,8.767,0.467899486994728,0.21892992992993,0.233000000000001,1
"Air","D-Mannitol","Succinate",9,1,8.556,0.658253216701064,0.433297297297297,0.444000000000001,1
"Air","Glucose","D-Glucitol",9,1,8.775,0.48021412474604,0.230605605605606,0.225,1
"Air","Glucose","D-Mannitol",9,1,8.783,0.458389704423126,0.210121121121121,0.217000000000001,1
"Air","Glucose","Glycerol",9,1,8.851,0.385937751389972,0.148947947947948,0.148999999999999,1
"Air","Glucose","Growth at 19°C",9,1,8.985,0.121613279660528,0.0147897897897898,0.0150000000000006,1
"Air","Glucose","Growth at 25°C",9,1,8.984,0.125537881771837,0.0157597597597598,0.016,1
"Air","Glucose","Maltose",9,1,8.409,0.763086693175357,0.582301301301301,0.590999999999999,1
"Air","Glucose","Succinate",9,1,8.766,0.474836255428616,0.225469469469469,0.234,1
"Air","Glucose","Trehalose",9,1,8.596,0.604275722786502,0.365149149149149,0.404,1
"Air","Glycerol","D-Glucitol",9,1,8.63,0.59954938033448,0.359459459459459,0.369999999999999,1
"Air","Glycerol","D-Mannitol",9,1,8.641,0.597055672006787,0.356475475475475,0.359,1
"Air","Glycerol","Growth at 19°C",9,1,8.837,0.400738807194401,0.160591591591592,0.163,1
"Air","Glycerol","Growth at 25°C",9,1,8.835,0.402413887604462,0.161936936936937,0.164999999999999,1
"Air","Glycerol","Succinate",9,1,8.62,0.60660363332902,0.367967967967968,0.380000000000001,1
"Air","Growth at 19°C","Growth at 25°C",9,1,8.969,0.173404351355637,0.0300690690690691,0.0310000000000006,1
"Air","Maltose","D-Glucitol",9,1,8.2,0.86876622560661,0.754754754754755,0.800000000000001,1
"Air","Maltose","D-Mannitol",9,1,8.206,0.876545681828581,0.768332332332332,0.794,1
"Air","Maltose","Glycerol",9,1,8.265,0.837541925205226,0.701476476476476,0.734999999999999,1
"Air","Maltose","Growth at 19°C",9,1,8.394,0.78062370792423,0.609373373373373,0.606,1
"Air","Maltose","Growth at 25°C",9,1,8.395,0.76652629606724,0.587562562562563,0.605,1
"Air","Maltose","Succinate",9,1,8.187,0.871085409009811,0.75878978978979,0.813000000000001,1
"Air","Succinate","Growth at 19°C",9,1,8.751,0.493195947106464,0.243242242242242,0.249000000000001,1
"Air","Succinate","Growth at 25°C",9,1,8.751,0.487069026151567,0.237236236236236,0.249000000000001,1
"Air","Trehalose","D-Glucitol",9,1,8.381,0.757900661969241,0.574413413413413,0.619,1
"Air","Trehalose","D-Mannitol",9,1,8.383,0.734063927631545,0.53884984984985,0.617000000000001,1
"Air","Trehalose","Glycerol",9,1,8.454,0.687281860924873,0.472356356356356,0.545999999999999,1
"Air","Trehalose","Growth at 19°C",9,1,8.581,0.611402333012242,0.373812812812813,0.419,1
"Air","Trehalose","Growth at 25°C",9,1,8.58,0.614799136285973,0.377977977977978,0.42,1
"Air","Trehalose","Maltose",9,1,8.028,0.932784051153366,0.870086086086086,0.972,1
"Air","Trehalose","Succinate",9,1,8.378,0.74945158461216,0.561677677677678,0.622,1
"Leather.Tanning","Glucose","Growth at 19°C",18,1,17.967,0.178725887724591,0.0319429429429429,0.0330000000000013,1
"Leather.Tanning","Glucose","Growth at 25°C",18,1,17.94,0.241781840630057,0.0584584584584585,0.0599999999999987,1
"Leather.Tanning","Growth at 19°C","Growth at 25°C",18,1,17.907,0.294002444611329,0.0864374374374374,0.093,1
"Industrial","Glucose","Growth at 25°C",45,1,44.861,0.381870167497835,0.145824824824825,0.139000000000003,1
"Fodder","Ethanol","Glycerol",5,1,4.683,0.535535057487181,0.286797797797798,0.317,1
"Fodder","Ethanol","Growth at 19°C",5,1,4.785,0.45053077361927,0.202977977977978,0.215,1
"Fodder","Ethanol","Growth at 25°C",5,1,4.777,0.453295131759074,0.205476476476476,0.223,1
"Fodder","Ethanol","Succinate",5,1,4.593,0.594730783384133,0.353704704704705,0.407,1
"Fodder","Glucose","Ethanol",5,1,4.796,0.438835477800709,0.192576576576577,0.204,1
"Fodder","Glucose","Glycerol",5,1,4.879,0.34420557444277,0.118477477477477,0.121,1
"Fodder","Glucose","Growth at 19°C",5,1,4.989,0.113542467349851,0.0128918918918919,0.0110000000000001,1
"Fodder","Glucose","Growth at 25°C",5,1,4.981,0.136593036636783,0.0186576576576577,0.0190000000000001,1
"Fodder","Glucose","Succinate",5,1,4.785,0.4438152453127,0.196971971971972,0.215,1
"Fodder","Glycerol","Growth at 19°C",5,1,4.869,0.363278090408672,0.131970970970971,0.131,1
"Fodder","Glycerol","Growth at 25°C",5,1,4.86,0.372207655131566,0.138538538538539,0.14,1
"Fodder","Glycerol","Succinate",5,1,4.672,0.542872646861776,0.294710710710711,0.328,1
"Fodder","Growth at 19°C","Growth at 25°C",5,1,4.97,0.176440163033055,0.0311311311311311,0.0300000000000002,1
"Fodder","Succinate","Growth at 19°C",5,1,4.774,0.455116612673204,0.207131131131131,0.226,1
"Fodder","Succinate","Growth at 25°C",5,1,4.77,0.455310122122611,0.207307307307307,0.23,1
"Freshwater","Glucose","Growth at 19°C",12,1,11.972,0.16505527329729,0.0272432432432432,0.0280000000000005,1
"Freshwater","Glucose","Growth at 25°C",12,1,11.94,0.241781840630057,0.0584584584584585,0.0600000000000005,1
"Freshwater","Glucose","Growth at 30°C",12,1,11.53,0.674948557710553,0.455555555555556,0.470000000000001,1
"Freshwater","Growth at 19°C","Growth at 25°C",12,1,11.912,0.297227765096642,0.0883443443443443,0.0879999999999992,1
"Freshwater","Growth at 19°C","Growth at 30°C",12,1,11.504,0.690261153810976,0.47646046046046,0.496,1
"Freshwater","Growth at 25°C","Growth at 30°C",12,1,11.472,0.71395078662729,0.509725725725726,0.528,1
"Seawater.Marine","Glucose","Growth at 19°C",36,1,35.909,0.298006388870789,0.0888078078078078,0.0910000000000011,1
"Seawater.Marine","Glucose","Growth at 25°C",36,1,35.88,0.328188524643546,0.107707707707708,0.119999999999997,1
"Seawater.Marine","Growth at 19°C","Growth at 25°C",36,1,35.789,0.454626974216979,0.206685685685686,0.210999999999999,1
"Brine","2-Keto-D-gluconate","Growth at 19°C",1,1,0.808,0.394070160366516,0.155291291291291,0.192,1
"Brine","2-Keto-D-gluconate","Growth at 25°C",1,1,0.807,0.394850486775573,0.155906906906907,0.193,1
"Brine","2-Keto-D-gluconate","Growth at 30°C",1,1,0.783,0.412408876093957,0.170081081081081,0.217,1
"Brine","Citrate","2-Keto-D-gluconate",1,1,0.71,0.453989103510322,0.206106106106106,0.29,1
"Brine","Citrate","D-Gluconate",1,1,0.756,0.429707631592282,0.184648648648649,0.244,1
"Brine","Citrate","Growth at 19°C",1,1,0.881,0.323950527000565,0.104943943943944,0.119,1
"Brine","Citrate","Growth at 25°C",1,1,0.881,0.323950527000565,0.104943943943944,0.119,1
"Brine","Citrate","Growth at 30°C",1,1,0.853,0.354283102217022,0.125516516516517,0.147,1
"Brine","Citrate","Nitrate",1,1,0.618,0.486119648144685,0.236312312312312,0.382,1
"Brine","D-Glucitol","2-Keto-D-gluconate",1,1,0.767,0.422953768028954,0.17888988988989,0.233,1
"Brine","D-Glucitol","Citrate",1,1,0.838,0.368635174517967,0.135891891891892,0.162,1
"Brine","D-Glucitol","D-Gluconate",1,1,0.812,0.390907672998125,0.152808808808809,0.188,1
"Brine","D-Glucitol","DL-Lactate",1,1,0.732,0.443139224592421,0.196372372372372,0.268,1
"Brine","D-Glucitol","Growth at 19°C",1,1,0.947,0.224145580463326,0.0502412412412412,0.053,1
"Brine","D-Glucitol","Growth at 25°C",1,1,0.944,0.230036772966665,0.0529169169169169,0.056,1
"Brine","D-Glucitol","Growth at 30°C",1,1,0.915,0.279021240863223,0.0778528528528529,0.085,1
"Brine","D-Glucitol","Nitrate",1,1,0.665,0.472226638382459,0.222997997997998,0.335,1
"Brine","D-Glucitol","Succinate",1,1,0.904,0.294738648417324,0.0868708708708709,0.096,1
"Brine","D-Gluconate","2-Keto-D-gluconate",1,1,0.693,0.461480188051409,0.212963963963964,0.307,1
"Brine","D-Gluconate","Growth at 19°C",1,1,0.853,0.354283102217022,0.125516516516517,0.147,1
"Brine","D-Gluconate","Growth at 25°C",1,1,0.851,0.356266650033266,0.126925925925926,0.149,1
"Brine","D-Gluconate","Growth at 30°C",1,1,0.825,0.380157229997694,0.14451951951952,0.175,1
"Brine","D-Gluconate","Nitrate",1,1,0.594,0.491330240678716,0.241405405405405,0.406,1
"Brine","D-Mannitol","2-Keto-D-gluconate",1,1,0.781,0.413775555356053,0.17121021021021,0.219,1
"Brine","D-Mannitol","Citrate",1,1,0.853,0.354283102217022,0.125516516516517,0.147,1
"Brine","D-Mannitol","D-Glucitol",1,1,0.916,0.277526613176144,0.077021021021021,0.084,1
"Brine","D-Mannitol","D-Gluconate",1,1,0.825,0.380157229997694,0.14451951951952,0.175,1
"Brine","D-Mannitol","DL-Lactate",1,1,0.748,0.434378503939461,0.188684684684685,0.252,1
"Brine","D-Mannitol","Growth at 19°C",1,1,0.966,0.181319819316248,0.0328768768768769,0.034,1
"Brine","D-Mannitol","Growth at 25°C",1,1,0.964,0.186383311320351,0.0347387387387387,0.036,1
"Brine","D-Mannitol","Growth at 30°C",1,1,0.934,0.248406331855099,0.0617057057057057,0.0659999999999999,1
"Brine","D-Mannitol","Nitrate",1,1,0.679,0.467094398571827,0.218177177177177,0.321,1
"Brine","D-Mannitol","Succinate",1,1,0.921,0.269873733126868,0.0728318318318318,0.079,1
"Brine","D-Ribose","2-Keto-D-gluconate",1,1,0.669,0.470808518041741,0.221660660660661,0.331,1
"Brine","D-Ribose","Citrate",1,1,0.732,0.443139224592421,0.196372372372372,0.268,1
"Brine","D-Ribose","D-Glucitol",1,1,0.783,0.412408876093957,0.170081081081081,0.217,1
"Brine","D-Ribose","D-Gluconate",1,1,0.705,0.456270953692193,0.208183183183183,0.295,1
"Brine","D-Ribose","D-Mannitol",1,1,0.8,0.400200150125109,0.16016016016016,0.2,1
"Brine","D-Ribose","DL-Lactate",1,1,0.646,0.478448443317473,0.228912912912913,0.354,1
"Brine","D-Ribose","Ethanol",1,1,0.79,0.407512044074854,0.166066066066066,0.21,1
"Brine","D-Ribose","Glycerol",1,1,0.797,0.402433787041984,0.161952952952953,0.203,1
"Brine","D-Ribose","Growth at 19°C",1,1,0.825,0.380157229997694,0.14451951951952,0.175,1
"Brine","D-Ribose","Growth at 25°C",1,1,0.823,0.381859682104326,0.145816816816817,0.177,1
"Brine","D-Ribose","Growth at 30°C",1,1,0.796,0.403170617166661,0.162546546546547,0.204,1
"Brine","D-Ribose","Nitrate",1,1,0.564,0.496135213576047,0.24615015015015,0.436,1
"Brine","D-Ribose","Succinate",1,1,0.793,0.40535825551642,0.164315315315315,0.207,1
"Brine","DL-Lactate","2-Keto-D-gluconate",1,1,0.63,0.483045891539648,0.233333333333333,0.37,1
"Brine","DL-Lactate","Citrate",1,1,0.684,0.465145526002734,0.21636036036036,0.316,1
"Brine","DL-Lactate","D-Gluconate",1,1,0.665,0.472226638382459,0.222997997997998,0.335,1
"Brine","DL-Lactate","Growth at 19°C",1,1,0.776,0.417130672569158,0.173997997997998,0.224,1
"Brine","DL-Lactate","Growth at 25°C",1,1,0.775,0.417791275099839,0.17454954954955,0.225,1
"Brine","DL-Lactate","Growth at 30°C",1,1,0.748,0.434378503939461,0.188684684684685,0.252,1
"Brine","DL-Lactate","Nitrate",1,1,0.547,0.498035178515573,0.248039039039039,0.453,1
"Brine","DL-Lactate","Succinate",1,1,0.739,0.439399672362272,0.193072072072072,0.261,1
"Brine","Ethanol","2-Keto-D-gluconate",1,1,0.771,0.42039949540376,0.176735735735736,0.229,1
"Brine","Ethanol","Citrate",1,1,0.838,0.368635174517967,0.135891891891892,0.162,1
"Brine","Ethanol","D-Glucitol",1,1,0.901,0.29881145943268,0.0892882882882883,0.099,1
"Brine","Ethanol","D-Gluconate",1,1,0.813,0.390106630529633,0.152183183183183,0.187,1
"Brine","Ethanol","D-Mannitol",1,1,0.92,0.271428947744476,0.0736736736736737,0.08,1
"Brine","Ethanol","DL-Lactate",1,1,0.742,0.437752929890398,0.191627627627628,0.258,1
"Brine","Ethanol","Glycerol",1,1,0.922,0.268305773303498,0.071987987987988,0.078,1
"Brine","Ethanol","Growth at 19°C",1,1,0.952,0.213873190797121,0.0457417417417417,0.048,1
"Brine","Ethanol","Growth at 25°C",1,1,0.95,0.218054001448145,0.0475475475475475,0.05,1
"Brine","Ethanol","Growth at 30°C",1,1,0.921,0.269873733126868,0.0728318318318318,0.079,1
"Brine","Ethanol","Nitrate",1,1,0.666,0.47187568984497,0.222666666666667,0.334,1
"Brine","Ethanol","Succinate",1,1,0.91,0.286324958712967,0.081981981981982,0.09,1
"Brine","Galactose","2-Keto-D-gluconate",1,1,0.726,0.446232140396815,0.199123123123123,0.274,1
"Brine","Galactose","Citrate",1,1,0.79,0.407512044074854,0.166066066066066,0.21,1
"Brine","Galactose","D-Glucitol",1,1,0.851,0.356266650033266,0.126925925925926,0.149,1
"Brine","Galactose","D-Gluconate",1,1,0.767,0.422953768028954,0.17888988988989,0.233,1
"Brine","Galactose","D-Mannitol",1,1,0.87,0.336471712352188,0.113213213213213,0.13,1
"Brine","Galactose","D-Ribose",1,1,0.738,0.439942666207257,0.19354954954955,0.262,1
"Brine","Galactose","DL-Lactate",1,1,0.69,0.462724663395106,0.214114114114114,0.31,1
"Brine","Galactose","Ethanol",1,1,0.857,0.350248017372938,0.122673673673674,0.143,1
"Brine","Galactose","Glycerol",1,1,0.868,0.338660140392534,0.114690690690691,0.132,1
"Brine","Galactose","Growth at 19°C",1,1,0.898,0.302799748493435,0.0916876876876877,0.102,1
"Brine","Galactose","Growth at 25°C",1,1,0.896,0.305413289293831,0.0932772772772773,0.104,1
"Brine","Galactose","Growth at 30°C",1,1,0.866,0.340822769427396,0.11616016016016,0.134,1
"Brine","Galactose","L-Sorbose",1,1,0.766,0.423584021680969,0.179423423423423,0.234,1
"Brine","Galactose","Maltose",1,1,0.811,0.391704521843229,0.153432432432432,0.189,1
"Brine","Galactose","Nitrate",1,1,0.636,0.481389380580561,0.231735735735736,0.364,1
"Brine","Galactose","Succinate",1,1,0.858,0.349224795737585,0.121957957957958,0.142,1
"Brine","Glucose","2-Keto-D-gluconate",1,1,0.809,0.393285740491152,0.154673673673674,0.191,1
"Brine","Glucose","Citrate",1,1,0.882,0.322769546550136,0.10418018018018,0.118,1
"Brine","Glucose","D-Glucitol",1,1,0.947,0.224145580463326,0.0502412412412412,0.053,1
"Brine","Glucose","D-Gluconate",1,1,0.854,0.353282901948012,0.124808808808809,0.146,1
"Brine","Glucose","D-Mannitol",1,1,0.967,0.178725887724591,0.0319429429429429,0.033,1
"Brine","Glucose","D-Ribose",1,1,0.826,0.379299179893482,0.143867867867868,0.174,1
"Brine","Glucose","DL-Lactate",1,1,0.777,0.416466618643613,0.173444444444444,0.223,1
"Brine","Glucose","Ethanol",1,1,0.953,0.211744742168102,0.0448358358358358,0.047,1
"Brine","Glucose","Galactose",1,1,0.899,0.301479501608136,0.0908898898898899,0.101,1
"Brine","Glucose","Glycerol",1,1,0.967,0.178725887724591,0.0319429429429429,0.033,1
"Brine","Glucose","Growth at 19°C",1,1,0.999,0.0316227766016838,0.001,0.001,1
"Brine","Glucose","Growth at 25°C",1,1,0.997,0.054717401199198,0.00299399399399399,0.003,1
"Brine","Glucose","Growth at 30°C",1,1,0.966,0.181319819316248,0.0328768768768769,0.034,1
"Brine","Glucose","L-Sorbose",1,1,0.849,0.358228038164697,0.128327327327327,0.151,1
"Brine","Glucose","Maltose",1,1,0.903,0.296105857217784,0.0876786786786787,0.097,1
"Brine","Glucose","Nitrate",1,1,0.702,0.457608353732103,0.209405405405405,0.298,1
