"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Clinical","Methanol","Growth at 30°C",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Clinical","Methanol","Growth at 37°C",0,0.927,0.077,0.281336364784487,0.0791501501501501,-0.077,3
"Clinical","Methanol","myo-Inositol",0,0.646,0.425,0.631485370989522,0.398773773773774,-0.425,3
"Clinical","Methanol","Nitrate",0,0.709,0.337,0.567232538517276,0.321752752752753,-0.337,3
"Clinical","Methanol","Ribitol",0,0.935,0.068,0.263525037606383,0.0694454454454454,-0.068,3
"Clinical","Methanol","Starch formation",0,0.661,0.396,0.604606938059389,0.36554954954955,-0.396,3
"Clinical","Methanol","Succinate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Clinical","Methanol","Vitamin-free",0,0.739,0.295,0.531278888397852,0.282257257257257,-0.295,3
"Clinical","Methyl-?-D-glucoside","Methanol",8,0.907,7.382,0.988459940034523,0.977053053053053,0.618,3
"Clinical","Methyl-?-D-glucoside","myo-Inositol",8,0.894,7.449,0.935025814228288,0.874273273273273,0.551,3
"Clinical","Methyl-?-D-glucoside","Starch formation",8,0.927,7.053,1.08690955114599,1.18137237237237,0.947,3
"Clinical","myo-Inositol","2-Keto-D-gluconate",0,0.9,0.106,0.326911105456622,0.106870870870871,-0.106,3
"Clinical","myo-Inositol","Citrate",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Clinical","myo-Inositol","D-Gluconate",0,0.965,0.035,0.18387171834953,0.0338088088088088,-0.035,3
"Clinical","myo-Inositol","D-Glucosamine",0,0.891,0.112,0.324902387743706,0.105561561561562,-0.112,3
"Clinical","myo-Inositol","DL-Lactate",0,0.886,0.122,0.351054467624668,0.123239239239239,-0.122,3
"Clinical","myo-Inositol","Growth at 19°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Clinical","myo-Inositol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Clinical","myo-Inositol","Growth at 30°C",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Clinical","myo-Inositol","Growth at 37°C",0,0.941,0.059,0.235742602375079,0.0555745745745746,-0.059,3
"Clinical","myo-Inositol","Nitrate",0,0.749,0.276,0.504061581632719,0.254078078078078,-0.276,3
"Clinical","myo-Inositol","Starch formation",0,0.73,0.315,0.558647551759683,0.312087087087087,-0.315,3
"Clinical","myo-Inositol","Succinate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Clinical","myo-Inositol","Vitamin-free",0,0.788,0.228,0.456315925893699,0.208224224224224,-0.228,3
"Clinical","Nitrate","Starch formation",2,0.646,2.21,0.953314643131432,0.908808808808809,-0.21,3
"Clinical","Raffinose","Methanol",5,0.767,4.755,1.08727050781172,1.18215715715716,0.245,3
"Clinical","Raffinose","myo-Inositol",5,0.761,4.806,1.06183402257203,1.12749149149149,0.194,3
"Clinical","Raffinose","Starch formation",5,0.833,4.535,1.09451951694475,1.19797297297297,0.465,3
"Clinical","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Clinical","Raffinose_F","Methanol",3,0.773,2.921,0.905305792855971,0.819578578578579,0.0790000000000002,3
"Clinical","Raffinose_F","myo-Inositol",3,0.757,2.97,0.886502050694687,0.785885885885886,0.0299999999999998,3
"Clinical","Raffinose_F","Starch formation",3,0.793,2.811,0.941363460712793,0.886165165165165,0.189,3
"Clinical","Ribitol","myo-Inositol",9,0.856,8.551,1.00119998072383,1.0024014014014,0.449,3
"Clinical","Ribitol","Starch formation",9,0.904,8.123,1.13452992827786,1.28715815815816,0.877000000000001,3
"Clinical","Salicin","Methanol",7,0.664,7.095,1.14073497197039,1.30127627627628,-0.0949999999999998,3
"Clinical","Salicin","myo-Inositol",7,0.62,7.176,1.11815664120653,1.25027427427427,-0.176,3
"Clinical","Salicin","Starch formation",7,0.736,6.81,1.20721056877305,1.45735735735736,0.19,3
"Clinical","Soluble Starch","Methanol",4,0.74,3.946,1.06687497965892,1.13822222222222,0.0539999999999998,3
"Clinical","Soluble Starch","myo-Inositol",4,0.722,3.993,1.0334500563738,1.06801901901902,0.00700000000000012,3
"Clinical","Soluble Starch","Starch formation",4,0.756,3.804,1.08663000361888,1.18076476476476,0.196,3
"Clinical","Starch formation","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Clinical","Starch formation","Growth at 25°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Clinical","Starch formation","Growth at 30°C",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Clinical","Starch formation","Growth at 37°C",0,0.861,0.151,0.390322112301303,0.152351351351351,-0.151,3
"Clinical","Succinate","Starch formation",11,1,9.876,1.00977405573903,1.01964364364364,1.124,1
"Clinical","Sucrose","Methanol",9,0.937,8.351,0.900338608307791,0.81060960960961,0.648999999999999,3
"Clinical","Sucrose","myo-Inositol",9,0.927,8.431,0.900027249059188,0.810049049049049,0.569000000000001,3
"Clinical","Sucrose","Starch formation",9,0.949,7.993,1.07336065844762,1.1521031031031,1.007,3
"Clinical","Sucrose_F","Glucose",0,1,0,0,0,0,3
"Clinical","Sucrose_F","Lactose_F",7,0.897,6.288,1.07340961809004,1.15220820820821,0.712,3
"Clinical","Sucrose_F","Methanol",7,0.918,6.11,1.12479561039558,1.26516516516517,0.89,3
"Clinical","Sucrose_F","myo-Inositol",7,0.907,6.188,1.11440472804897,1.2418978978979,0.812,3
"Clinical","Sucrose_F","Starch formation",7,0.943,5.867,1.19194451705259,1.42073173173173,1.133,3
"Clinical","Trehalose","Methanol",9,0.886,8.549,0.917846088100528,0.842441441441441,0.451000000000001,3
"Clinical","Trehalose","myo-Inositol",9,0.863,8.64,0.915006686990449,0.837237237237237,0.359999999999999,3
"Clinical","Trehalose","Starch formation",9,0.92,8.18,1.0875581744361,1.18278278278278,0.82,3
"Clinical","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Clinical","Trehalose_F","Methanol",6,0.829,5.56,1.04952441682007,1.1015015015015,0.44,3
"Clinical","Trehalose_F","myo-Inositol",6,0.832,5.607,1.00377216466615,1.00755855855856,0.393,3
"Clinical","Trehalose_F","Starch formation",6,0.875,5.278,1.1313690803606,1.279995995996,0.722,3
"Clinical","Vitamin-free","Starch formation",3,0.705,2.988,1.07936139500217,1.16502102102102,0.012,3
"Rotting.Decaying","Galactose_F","Glucose",0,1,0,0,0,0,3
"Rotting.Decaying","Galactose_F","Lactose_F",29,0.48,29.64,2.69623249547766,7.26966966966967,-0.640000000000001,3
"Rotting.Decaying","Glucose","2-Keto-D-gluconate",54,0.536,54.254,2.95570976589722,8.73622022022022,-0.253999999999998,3
"Rotting.Decaying","Glucose","Cellobiose",31,0.387,32.175,2.54496598245475,6.47685185185185,-1.175,3
"Rotting.Decaying","Glucose","Citrate",30,0.288,32.005,2.75328087117089,7.58055555555556,-2.005,3
"Rotting.Decaying","Glucose","D-Arabinose",59,0.218,61.566,2.72856905521724,7.44508908908909,-2.566,3
"Rotting.Decaying","Glucose","D-Glucitol",26,0.751,25.1,2.1509594665234,4.62662662662663,0.899999999999999,3
"Rotting.Decaying","Glucose","D-Gluconate",51,0.829,48.674,2.95270087249664,8.71844244244244,2.326,3
"Rotting.Decaying","Glucose","D-Glucosamine",52,0.25,54.452,2.71128144002924,7.35104704704705,-2.452,3
"Rotting.Decaying","Glucose","D-Mannitol",21,0.656,20.706,2.02723300922062,4.10967367367367,0.294,3
"Rotting.Decaying","Glucose","D-Ribose",58,0.619,57.66,2.6178718939729,6.85325325325325,0.340000000000003,3
"Rotting.Decaying","Glucose","D-Xylose",20,0.21,22.472,2.52974615635949,6.39961561561562,-2.472,3
"Rotting.Decaying","Glucose","DL-Lactate",46,0.361,47.684,3.66135897578338,13.4055495495495,-1.684,3
"Rotting.Decaying","Glucose","Erythritol",70,0.511,70.385,2.5450446464163,6.47725225225225,-0.385000000000005,3
"Rotting.Decaying","Glucose","Ethanol",7,0.2,9.29,1.96717304011868,3.86976976976977,-2.29,3
"Rotting.Decaying","Glucose","Galactitol",86,0.644,85.854,1.77308426980441,3.14382782782783,0.146000000000001,3
"Rotting.Decaying","Glucose","Galactose",39,0.768,37.521,2.81877712927158,7.9455045045045,1.479,3
"Rotting.Decaying","Glucose","Glycerol",9,0.577,9.173,1.86401329006677,3.47454554554555,-0.173,3
"Rotting.Decaying","Glucose","Growth at 19°C",1,0.924,0.687,0.63673890758806,0.405436436436436,0.313,3
"Rotting.Decaying","Glucose","Growth at 25°C",1,0.855,0.804,0.719793096731347,0.518102102102102,0.196,3
"Rotting.Decaying","Glucose","Growth at 30°C",8,0.372,9.192,1.99477194564068,3.97911511511511,-1.192,3
"Rotting.Decaying","Glucose","Growth at 37°C",47,0.212,50.123,3.37361115901822,11.3812522522523,-3.123,3
"Rotting.Decaying","Glucose","Inulin",92,0.896,90.035,2.02827239021017,4.11388888888889,1.965,3
"Rotting.Decaying","Glucose","L-Arabinose",59,0.412,60.137,2.65391677983208,7.04327427427427,-1.137,3
"Rotting.Decaying","Glucose","L-Rhamnose",71,0.316,72.759,2.51301297932069,6.31523423423423,-1.759,3
"Rotting.Decaying","Glucose","L-Sorbose",41,0.358,42.515,2.94082019569769,8.64842342342342,-1.515,3
"Rotting.Decaying","Glucose","Lactose",83,0.494,83.56,1.82530318898854,3.33173173173173,-0.560000000000002,3
"Rotting.Decaying","Glucose","Maltose",48,0.788,46.463,2.57317940537621,6.62125225225225,1.537,3
"Rotting.Decaying","Glucose","Melezitose",58,0.78,56.323,2.80152092969507,7.84851951951952,1.677,3
"Rotting.Decaying","Glucose","Melibiose",88,0.66,87.662,2.0019400000409,4.00776376376376,0.337999999999994,3
"Rotting.Decaying","Glucose","Methanol",84,0.235,85.993,2.14138659203249,4.58553653653654,-1.99299999999999,3
"Rotting.Decaying","Glucose","Methyl-?-D-glucoside",53,0.671,52.379,2.55183676415065,6.51187087087087,0.621000000000002,3
"Rotting.Decaying","Glucose","myo-Inositol",86,0.471,86.597,1.81821255547774,3.3058968968969,-0.596999999999994,3
"Rotting.Decaying","Glucose","Nitrate",84,0.845,82.102,2.37470739992009,5.63923523523524,1.898,3
"Rotting.Decaying","Glucose","Raffinose",77,0.869,74.465,2.69258705059373,7.25002502502502,2.535,3
"Rotting.Decaying","Glucose","Ribitol",40,0.593,39.955,2.58875967920483,6.70167667667668,0.0450000000000017,3
"Rotting.Decaying","Glucose","Salicin",31,0.351,32.495,2.60475714026467,6.78475975975976,-1.495,3
"Rotting.Decaying","Glucose","Soluble Starch",76,0.709,75.108,2.37907460916971,5.659995995996,0.891999999999996,3
"Rotting.Decaying","Glucose","Starch formation",90,0.866,87.802,2.51657090683516,6.33312912912913,2.19799999999999,3
"Rotting.Decaying","Glucose","Succinate",8,0.217,10.14,2.04317756804801,4.17457457457457,-2.14,3
"Rotting.Decaying","Glucose","Sucrose",46,0.851,43.609,2.71910141637132,7.39351251251251,2.391,3
"Rotting.Decaying","Glucose","Trehalose",31,0.68,30.408,2.40235453405764,5.77130730730731,0.591999999999999,3
"Rotting.Decaying","Glucose","Vitamin-free",80,0.712,78.997,2.63930993954044,6.96595695695696,1.003,3
"Rotting.Decaying","Glucose_F","Glucose",0,1,0,0,0,0,3
"Rotting.Decaying","Glucose_F","Lactose_F",68,0.582,67.749,2.90352017892582,8.43042942942943,0.251000000000005,3
"Rotting.Decaying","Lactose_F","2-Keto-D-gluconate",0,0.518,0.628,0.761706108808506,0.580196196196196,-0.628,3
"Rotting.Decaying","Lactose_F","Cellobiose",0,0.733,0.317,0.573445585770646,0.32883983983984,-0.317,3
"Rotting.Decaying","Lactose_F","Citrate",0,0.677,0.384,0.609027844121199,0.370914914914915,-0.384,3
"Rotting.Decaying","Lactose_F","D-Arabinose",1,0.662,1.265,0.878377223376464,0.771546546546547,-0.265,3
"Rotting.Decaying","Lactose_F","D-Glucitol",0,0.846,0.165,0.399918660398505,0.159934934934935,-0.165,3
"Rotting.Decaying","Lactose_F","D-Gluconate",0,0.583,0.52,0.701492759828704,0.492092092092092,-0.52,3
"Rotting.Decaying","Lactose_F","D-Glucosamine",0,0.536,0.601,0.751241215165517,0.564363363363363,-0.601,3
"Rotting.Decaying","Lactose_F","D-Mannitol",0,0.868,0.138,0.362059507660118,0.131087087087087,-0.138,3
"Rotting.Decaying","Lactose_F","D-Ribose",0,0.515,0.64,0.772655807586403,0.596996996996997,-0.64,3
"Rotting.Decaying","Lactose_F","D-Xylose",0,0.799,0.219,0.455243062820562,0.207246246246246,-0.219,3
"Rotting.Decaying","Lactose_F","DL-Lactate",1,0.679,1.19,0.899282329810115,0.808708708708709,-0.19,3
"Rotting.Decaying","Lactose_F","Erythritol",1,0.573,1.416,0.93478223015728,0.873817817817818,-0.416,3
"Rotting.Decaying","Lactose_F","Ethanol",0,0.916,0.087,0.292432071627783,0.0855165165165165,-0.087,3
"Rotting.Decaying","Lactose_F","Galactitol",1,0.481,1.67,1.04316258952677,1.08818818818819,-0.67,3
"Rotting.Decaying","Lactose_F","Galactose",0,0.667,0.391,0.607031702209602,0.368487487487487,-0.391,3
"Rotting.Decaying","Lactose_F","Glucose",0,1,0,0,0,0,3
"Rotting.Decaying","Lactose_F","Glycerol",1,0.975,0.516,0.555024370682993,0.308052052052052,0.484,1
"Rotting.Decaying","Lactose_F","Growth at 19°C",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,2
"Rotting.Decaying","Lactose_F","Growth at 25°C",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,2
"Rotting.Decaying","Lactose_F","Growth at 30°C",0,0.895,0.113,0.344019402576874,0.118349349349349,-0.113,3
"Rotting.Decaying","Lactose_F","Growth at 37°C",1,0.708,1.145,0.907082023743056,0.822797797797798,-0.145,3
"Rotting.Decaying","Lactose_F","Inulin",0,0.28,1.226,1.06492162061724,1.13405805805806,-1.226,3
"Rotting.Decaying","Lactose_F","L-Arabinose",1,0.681,1.208,0.842285845450014,0.709445445445445,-0.208,3
"Rotting.Decaying","Lactose_F","L-Rhamnose",1,0.564,1.492,0.985346084838676,0.970906906906907,-0.492,3
"Rotting.Decaying","Lactose_F","L-Sorbose",0,0.598,0.494,0.684421239027861,0.468432432432432,-0.494,3
"Rotting.Decaying","Lactose_F","Lactose",1,0.472,1.672,1.01165183706621,1.02343943943944,-0.672,3
"Rotting.Decaying","Lactose_F","Maltose",0,0.646,0.443,0.671715864188276,0.451202202202202,-0.443,3
"Rotting.Decaying","Lactose_F","Melezitose",1,0.709,1.139,0.854639929683495,0.730409409409409,-0.139,3
"Rotting.Decaying","Lactose_F","Melibiose",1,0.443,1.744,1.05146068379639,1.10556956956957,-0.744,3
"Rotting.Decaying","Lactose_F","Methanol",1,0.455,1.733,1.05205409453023,1.10681781781782,-0.733,3
"Rotting.Decaying","Lactose_F","Methyl-?-D-glucoside",0,0.583,0.527,0.712585979920163,0.507778778778779,-0.527,3
"Rotting.Decaying","Lactose_F","myo-Inositol",1,0.455,1.717,1.04115080319567,1.08399499499499,-0.717,3
"Rotting.Decaying","Lactose_F","Nitrate",1,0.513,1.612,1.02200807262003,1.0445005005005,-0.612,3
"Rotting.Decaying","Lactose_F","Raffinose",0,0.361,0.929,0.881326123370762,0.776735735735736,-0.929,3
"Rotting.Decaying","Lactose_F","Raffinose_F",0,0.28,1.177,1.01818844410438,1.03670770770771,-1.177,3
"Rotting.Decaying","Lactose_F","Ribitol",0,0.686,0.367,0.588776407184984,0.346657657657658,-0.367,3
"Rotting.Decaying","Lactose_F","Salicin",0,0.712,0.337,0.574247995870043,0.329760760760761,-0.337,3
"Rotting.Decaying","Lactose_F","Soluble Starch",1,0.579,1.444,0.975610483654115,0.951815815815816,-0.444,3
"Rotting.Decaying","Lactose_F","Starch formation",0,0.279,1.201,1.04388154916575,1.08968868868869,-1.201,3
"Rotting.Decaying","Lactose_F","Succinate",0,0.884,0.122,0.345304554321595,0.119235235235235,-0.122,3
"Rotting.Decaying","Lactose_F","Sucrose",0,0.651,0.426,0.651881084975587,0.424948948948949,-0.426,3
"Rotting.Decaying","Lactose_F","Trehalose",0,0.757,0.274,0.513017725997053,0.263187187187187,-0.274,3
"Rotting.Decaying","Lactose_F","Trehalose_F",1,0.654,1.269,0.892992965502213,0.797436436436436,-0.269,3
"Rotting.Decaying","Lactose_F","Vitamin-free",1,0.513,1.565,0.988307518817778,0.976751751751752,-0.565,3
"Rotting.Decaying","Maltose_F","Glucose",0,1,0,0,0,0,3
"Rotting.Decaying","Maltose_F","Lactose_F",17,0.4,18.097,2.25181297217634,5.07066166166166,-1.097,3
"Rotting.Decaying","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Rotting.Decaying","Sucrose_F","Glucose",0,1,0,0,0,0,3
"Rotting.Decaying","Sucrose_F","Lactose_F",18,0.323,19.731,2.56460839431992,6.57721621621622,-1.731,3
"Rotting.Decaying","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Spoiled","2-Keto-D-gluconate","Starch formation",5,0.696,4.964,1.24910538557172,1.56026426426426,0.0359999999999996,3
"Spoiled","Cellobiose","Starch formation",9,0.836,8.308,1.32018138105295,1.74287887887888,0.692,3
"Spoiled","Citrate","Starch formation",8,0.688,7.853,1.40476487867699,1.97336436436436,0.147,3
"Spoiled","D-Arabinose","Starch formation",6,0.876,5.263,1.17269186328132,1.37520620620621,0.737,3
"Spoiled","D-Glucitol","Starch formation",11,0.757,10.643,1.27482397850691,1.62517617617618,0.356999999999999,3
"Spoiled","D-Gluconate","Starch formation",7,0.711,6.748,1.32145459333351,1.74624224224224,0.252,3
"Spoiled","D-Glucosamine","Starch formation",5,0.768,4.713,1.21495148343755,1.47610710710711,0.287,3
"Spoiled","D-Mannitol","Starch formation",11,0.743,10.708,1.25949288299788,1.58632232232232,0.292,3
"Spoiled","D-Ribose","Starch formation",6,0.8,5.555,1.12971290656133,1.27625125125125,0.445,3
"Spoiled","D-Xylose","Starch formation",9,0.748,8.698,1.25792622135735,1.58237837837838,0.302,3
"Spoiled","DL-Lactate","Starch formation",10,0.937,8.242,1.53941735919984,2.36980580580581,1.758,3
"Spoiled","Erythritol","Starch formation",5,0.856,4.498,1.03589047156013,1.07306906906907,0.502,3
"Spoiled","Ethanol","Starch formation",15,0.98,13.676,1.1586053540211,1.34236636636637,1.324,3
"Spoiled","Galactitol","Starch formation",5,0.951,4.067,0.999755225297928,0.999510510510511,0.933,3
"Spoiled","Galactose","Starch formation",11,0.943,9.739,1.26905062526658,1.61048948948949,1.261,3
"Spoiled","Galactose_F","Glucose",0,1,0,0,0,0,3
"Spoiled","Galactose_F","Starch formation",2,0.482,2.632,1.14450246215807,1.30988588588589,-0.632,3
"Spoiled","Glucose","2-Keto-D-gluconate",12,0.807,11.561,1.13206031666186,1.28156056056056,0.439,3
"Spoiled","Glucose","Cellobiose",8,0.678,8.013,1.10908117875161,1.23006106106106,-0.0129999999999999,3
"Spoiled","Glucose","Citrate",9,0.777,8.533,1.24597891774438,1.55246346346346,0.467000000000001,3
"Spoiled","Glucose","D-Arabinose",11,0.637,11.201,0.965158292991637,0.93153053053053,-0.201000000000001,3
"Spoiled","Glucose","D-Glucitol",6,0.839,5.619,1.02610520507982,1.05289189189189,0.381,3
"Spoiled","Glucose","D-Gluconate",10,0.763,9.682,1.16714962118755,1.36223823823824,0.318,3
"Spoiled","Glucose","D-Glucosamine",12,0.706,11.892,1.17886628831506,1.38972572572573,0.108000000000001,3
"Spoiled","Glucose","D-Mannitol",6,0.844,5.554,1.01789985760885,1.03612012012012,0.446,3
"Spoiled","Glucose","D-Ribose",11,0.759,10.866,0.967977779177281,0.936980980980981,0.134,3
"Spoiled","Glucose","D-Xylose",8,0.822,7.601,1.03482842532947,1.07086986986987,0.399,3
"Spoiled","Glucose","DL-Lactate",7,0.305,8.188,1.40236322777753,1.96662262262262,-1.188,3
"Spoiled","Glucose","Erythritol",12,0.735,12.027,0.888290526832331,0.78906006006006,-0.0269999999999992,3
"Spoiled","Glucose","Ethanol",2,0.561,2.498,0.818942407417437,0.670666666666667,-0.498,3
"Spoiled","Glucose","Galactitol",12,0.578,12.464,0.850545370587265,0.723427427427427,-0.464,3
"Spoiled","Glucose","Galactose",6,0.523,6.515,1.03674965630563,1.07484984984985,-0.515,3
"Spoiled","Glucose","Glycerol",2,0.69,2.284,0.773267057323627,0.597941941941942,-0.284,3
"Spoiled","Glucose","Growth at 19°C",0,0.962,0.039,0.198792652073759,0.0395185185185185,-0.039,3
"Spoiled","Glucose","Growth at 25°C",0,0.935,0.067,0.258026311793153,0.0665775775775776,-0.067,3
"Spoiled","Glucose","Growth at 30°C",2,0.593,2.416,0.899863186130955,0.809753753753754,-0.416,3
"Spoiled","Glucose","Growth at 37°C",5,0.158,6.874,1.45473029811035,2.11624024024024,-1.874,3
"Spoiled","Glucose","Inulin",16,0.901,15.637,0.791111153288118,0.625856856856857,0.363,3
"Spoiled","Glucose","L-Arabinose",10,0.592,10.304,1.02109090027609,1.04262662662663,-0.304,3
"Spoiled","Glucose","L-Rhamnose",15,0.874,14.542,0.948227364683774,0.899135135135135,0.458,3
"Spoiled","Glucose","L-Sorbose",7,0.465,7.672,1.17294151251961,1.37579179179179,-0.672,3
