"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Rotting.Decaying","L-Rhamnose","Ethanol",3,0.003
"Rotting.Decaying","D-Xylose","Ethanol",3,0.05
"Rotting.Decaying","L-Arabinose","Ethanol",3,0.002
"Rotting.Decaying","D-Arabinose","Ethanol",3,0.008
"Rotting.Decaying","D-Ribose","Ethanol",3,0.004
"Rotting.Decaying","Methanol","Ethanol",3,0.003
"Rotting.Decaying","Ethanol","Glycerol",4,0.921
"Rotting.Decaying","Ethanol","Erythritol",34,1
"Rotting.Decaying","Ethanol","Ribitol",18,1
"Rotting.Decaying","Ethanol","Galactitol",43,1
"Rotting.Decaying","Ethanol","D-Mannitol",9,0.995
"Rotting.Decaying","Ethanol","D-Glucitol",11,1
"Rotting.Decaying","Ethanol","myo-Inositol",41,1
"Rotting.Decaying","Ethanol","DL-Lactate",26,1
"Rotting.Decaying","Ethanol","Succinate",3,0.3
"Rotting.Decaying","Ethanol","Citrate",15,1
"Rotting.Decaying","Ethanol","D-Gluconate",27,1
"Rotting.Decaying","Ethanol","D-Glucosamine",24,1
"Rotting.Decaying","Ethanol","Nitrate",39,1
"Rotting.Decaying","Ethanol","Vitamin-free",37,1
"Rotting.Decaying","Ethanol","2-Keto-D-gluconate",26,1
"Rotting.Decaying","Ethanol","Starch formation",43,1
"Rotting.Decaying","Ethanol","Growth at 19°C",1,0.999
"Rotting.Decaying","Ethanol","Growth at 25°C",1,0.999
"Rotting.Decaying","Ethanol","Growth at 30°C",7,1
"Rotting.Decaying","Ethanol","Growth at 37°C",0,0
"Spoiled","Glucose_F","Glucose",0,1
"Spoiled","Glucose_F","Growth at 19°C",0,0.992
"Spoiled","Glucose_F","Growth at 25°C",0,0.981
"Spoiled","Galactose_F","Glucose",0,1
"Spoiled","Galactose_F","Growth at 19°C",0,0.972
"Spoiled","Galactose_F","Growth at 25°C",0,0.942
"Spoiled","Sucrose_F","Glucose",0,1
"Spoiled","Sucrose_F","Growth at 19°C",0,0.971
"Spoiled","Sucrose_F","Growth at 25°C",0,0.949
"Spoiled","Maltose_F","Glucose",0,1
"Spoiled","Maltose_F","Growth at 19°C",0,0.964
"Spoiled","Maltose_F","Growth at 25°C",0,0.944
"Spoiled","Lactose_F","Glucose",0,1
"Spoiled","Lactose_F","Growth at 19°C",0,0.962
"Spoiled","Lactose_F","Growth at 25°C",0,0.937
"Spoiled","Raffinose_F","Glucose",0,1
"Spoiled","Raffinose_F","Growth at 19°C",0,0.967
"Spoiled","Raffinose_F","Growth at 25°C",0,0.942
"Spoiled","Trehalose_F","Glucose",0,1
"Spoiled","Trehalose_F","Growth at 19°C",0,0.967
"Spoiled","Trehalose_F","Growth at 25°C",0,0.941
"Spoiled","Glucose","Inulin",5,1
"Spoiled","Glucose","Sucrose",3,1
"Spoiled","Glucose","Raffinose",3,1
"Spoiled","Glucose","Melibiose",4,1
"Spoiled","Glucose","Galactose",3,1
"Spoiled","Glucose","Lactose",4,1
"Spoiled","Glucose","Trehalose",4,1
"Spoiled","Glucose","Maltose",4,1
"Spoiled","Glucose","Melezitose",4,1
"Spoiled","Glucose","Methyl-?-D-glucoside",4,1
"Spoiled","Glucose","Soluble Starch",4,1
"Spoiled","Glucose","Cellobiose",2,1
"Spoiled","Glucose","Salicin",2,1
"Spoiled","Glucose","L-Sorbose",3,1
"Spoiled","Glucose","L-Rhamnose",5,1
"Spoiled","Glucose","D-Xylose",4,1
"Spoiled","Glucose","L-Arabinose",4,1
"Spoiled","Glucose","D-Arabinose",4,1
"Spoiled","Glucose","D-Ribose",4,1
"Spoiled","Glucose","Methanol",5,1
"Spoiled","Glucose","Ethanol",2,1
"Spoiled","Glucose","Glycerol",2,1
"Spoiled","Glucose","Erythritol",4,1
"Spoiled","Glucose","Ribitol",2,1
"Spoiled","Glucose","Galactitol",4,1
"Spoiled","Glucose","D-Mannitol",2,1
"Spoiled","Glucose","D-Glucitol",2,1
"Spoiled","Glucose","myo-Inositol",5,1
"Spoiled","Glucose","DL-Lactate",3,1
"Spoiled","Glucose","Succinate",3,1
"Spoiled","Glucose","Citrate",4,1
"Spoiled","Glucose","D-Gluconate",3,1
"Spoiled","Glucose","D-Glucosamine",4,1
"Spoiled","Glucose","Nitrate",5,1
"Spoiled","Glucose","Vitamin-free",5,1
"Spoiled","Glucose","2-Keto-D-gluconate",3,1
"Spoiled","Glucose","Starch formation",5,1
"Spoiled","Glucose","Growth at 19°C",0,1
"Spoiled","Glucose","Growth at 25°C",0,1
"Spoiled","Glucose","Growth at 30°C",2,1
"Spoiled","Glucose","Growth at 37°C",0,1
"Spoiled","Inulin","Growth at 19°C",0,0.963
"Spoiled","Inulin","Growth at 25°C",0,0.944
"Spoiled","Sucrose","Growth at 19°C",0,0.977
"Spoiled","Sucrose","Growth at 25°C",0,0.956
"Spoiled","Raffinose","Growth at 19°C",0,0.97
"Spoiled","Raffinose","Growth at 25°C",0,0.951
"Spoiled","Melibiose","Growth at 19°C",0,0.965
"Spoiled","Melibiose","Growth at 25°C",0,0.942
"Spoiled","Galactose","Growth at 19°C",0,0.982
"Spoiled","Galactose","Growth at 25°C",0,0.962
"Spoiled","Lactose","Growth at 19°C",0,0.967
"Spoiled","Lactose","Growth at 25°C",0,0.941
"Spoiled","Trehalose","Growth at 19°C",0,0.978
"Spoiled","Trehalose","Growth at 25°C",0,0.948
"Spoiled","Maltose","Growth at 19°C",0,0.971
"Spoiled","Maltose","Growth at 25°C",0,0.948
"Spoiled","Melezitose","Growth at 19°C",0,0.97
"Spoiled","Melezitose","Growth at 25°C",0,0.943
"Spoiled","Methyl-?-D-glucoside","Growth at 19°C",0,0.971
"Spoiled","Methyl-?-D-glucoside","Growth at 25°C",0,0.949
"Spoiled","Soluble Starch","Growth at 19°C",0,0.969
"Spoiled","Soluble Starch","Growth at 25°C",0,0.943
"Spoiled","Cellobiose","Growth at 19°C",0,0.978
"Spoiled","Cellobiose","Growth at 25°C",0,0.965
"Spoiled","Salicin","Growth at 19°C",0,0.979
"Spoiled","Salicin","Growth at 25°C",0,0.965
"Spoiled","L-Sorbose","Growth at 19°C",0,0.977
"Spoiled","L-Sorbose","Growth at 25°C",0,0.958
"Spoiled","L-Rhamnose","Growth at 19°C",0,0.965
"Spoiled","L-Rhamnose","Growth at 25°C",0,0.939
"Spoiled","D-Xylose","Growth at 19°C",0,0.981
"Spoiled","D-Xylose","Growth at 25°C",0,0.955
"Spoiled","L-Arabinose","Growth at 19°C",0,0.97
"Spoiled","L-Arabinose","Growth at 25°C",0,0.949
"Spoiled","D-Arabinose","Growth at 19°C",0,0.97
"Spoiled","D-Arabinose","Growth at 25°C",0,0.942
"Spoiled","D-Ribose","Growth at 19°C",0,0.971
"Spoiled","D-Ribose","Growth at 25°C",0,0.945
"Spoiled","Methanol","Growth at 19°C",0,0.963
"Spoiled","Methanol","Growth at 25°C",0,0.937
"Spoiled","Ethanol","Growth at 19°C",0,0.994
"Spoiled","Ethanol","Growth at 25°C",0,0.979
"Spoiled","Glycerol","Growth at 19°C",0,0.993
"Spoiled","Glycerol","Growth at 25°C",0,0.981
"Spoiled","Erythritol","Growth at 19°C",0,0.968
"Spoiled","Erythritol","Growth at 25°C",0,0.942
"Spoiled","Ribitol","Growth at 19°C",0,0.98
"Spoiled","Ribitol","Growth at 25°C",0,0.965
"Spoiled","Galactitol","Growth at 19°C",0,0.964
"Spoiled","Galactitol","Growth at 25°C",0,0.944
"Spoiled","D-Mannitol","Growth at 19°C",0,0.984
"Spoiled","D-Mannitol","Growth at 25°C",0,0.971
"Spoiled","D-Glucitol","Growth at 19°C",0,0.982
"Spoiled","D-Glucitol","Growth at 25°C",0,0.972
"Spoiled","myo-Inositol","Growth at 19°C",0,0.963
"Spoiled","myo-Inositol","Growth at 25°C",0,0.938
"Spoiled","DL-Lactate","Growth at 19°C",0,0.98
"Spoiled","DL-Lactate","Growth at 25°C",0,0.965
"Spoiled","Succinate","Growth at 19°C",0,0.989
"Spoiled","Succinate","Growth at 25°C",0,0.972
"Spoiled","Citrate","Growth at 19°C",0,0.98
"Spoiled","Citrate","Growth at 25°C",0,0.956
"Spoiled","D-Gluconate","Growth at 19°C",0,0.973
"Spoiled","D-Gluconate","Growth at 25°C",0,0.96
"Spoiled","D-Glucosamine","Growth at 19°C",0,0.969
"Spoiled","D-Glucosamine","Growth at 25°C",0,0.948
"Spoiled","Nitrate","Growth at 19°C",0,0.966
"Spoiled","Nitrate","Growth at 25°C",0,0.94
"Spoiled","Vitamin-free","Growth at 19°C",0,0.965
"Spoiled","Vitamin-free","Growth at 25°C",0,0.938
"Spoiled","2-Keto-D-gluconate","Growth at 19°C",0,0.969
"Spoiled","2-Keto-D-gluconate","Growth at 25°C",0,0.95
"Spoiled","Starch formation","Growth at 19°C",0,0.963
"Spoiled","Starch formation","Growth at 25°C",0,0.941
"Spoiled","Growth at 19°C","Growth at 25°C",0,1
"Spoiled","Growth at 19°C","Growth at 30°C",2,1
"Spoiled","Growth at 19°C","Growth at 37°C",0,0.983
"Spoiled","Growth at 25°C","Growth at 30°C",2,1
"Spoiled","Growth at 25°C","Growth at 37°C",0,0.958
"Contaminated","Glucose_F","Galactose_F",0,0.973
"Contaminated","Glucose_F","Sucrose_F",1,1
"Contaminated","Glucose_F","Maltose_F",1,1
"Contaminated","Glucose_F","Lactose_F",2,1
"Contaminated","Glucose_F","Raffinose_F",2,1
"Contaminated","Glucose_F","Trehalose_F",0,0.975
"Contaminated","Glucose_F","Glucose",0,1
"Contaminated","Glucose_F","Inulin",2,1
"Contaminated","Glucose_F","Sucrose",1,1
"Contaminated","Glucose_F","Raffinose",1,0.999
"Contaminated","Glucose_F","Melibiose",2,1
"Contaminated","Glucose_F","Galactose",0,0.991
"Contaminated","Glucose_F","Lactose",2,1
"Contaminated","Glucose_F","Trehalose",0,0.992
"Contaminated","Glucose_F","Maltose",0,0.986
"Contaminated","Glucose_F","Melezitose",1,1
"Contaminated","Glucose_F","Methyl-?-D-glucoside",2,1
"Contaminated","Glucose_F","Soluble Starch",0,0.976
"Contaminated","Glucose_F","Cellobiose",0,0.994
"Contaminated","Glucose_F","Salicin",0,0.992
"Contaminated","Glucose_F","L-Sorbose",1,1
"Contaminated","Glucose_F","L-Rhamnose",1,1
"Contaminated","Glucose_F","D-Xylose",0,0.992
"Contaminated","Glucose_F","L-Arabinose",1,0.999
"Contaminated","Glucose_F","D-Arabinose",0,0.975
"Contaminated","Glucose_F","D-Ribose",1,1
"Contaminated","Glucose_F","Methanol",2,1
"Contaminated","Glucose_F","Ethanol",0,0.998
"Contaminated","Glucose_F","Glycerol",1,1
"Contaminated","Glucose_F","Erythritol",2,1
"Contaminated","Glucose_F","Ribitol",0,0.989
"Contaminated","Glucose_F","Galactitol",1,0.998
"Contaminated","Glucose_F","D-Mannitol",0,0.998
"Contaminated","Glucose_F","D-Glucitol",0,0.995
"Contaminated","Glucose_F","myo-Inositol",1,0.999
"Contaminated","Glucose_F","DL-Lactate",0,0.984
"Contaminated","Glucose_F","Succinate",0,0.997
"Contaminated","Glucose_F","Citrate",1,1
"Contaminated","Glucose_F","D-Gluconate",1,1
"Contaminated","Glucose_F","D-Glucosamine",0,0.989
"Contaminated","Glucose_F","Nitrate",2,1
"Contaminated","Glucose_F","Vitamin-free",2,1
"Contaminated","Glucose_F","2-Keto-D-gluconate",1,1
"Contaminated","Glucose_F","Starch formation",2,1
"Contaminated","Glucose_F","Growth at 19°C",0,0.999
"Contaminated","Glucose_F","Growth at 25°C",0,1
"Contaminated","Glucose_F","Growth at 30°C",0,0.998
"Contaminated","Glucose_F","Growth at 37°C",0,0.914
"Contaminated","Galactose_F","Sucrose_F",1,0.998
"Contaminated","Galactose_F","Maltose_F",1,0.999
"Contaminated","Galactose_F","Lactose_F",2,1
"Contaminated","Galactose_F","Raffinose_F",2,1
"Contaminated","Galactose_F","Trehalose_F",0,0.954
"Contaminated","Galactose_F","Glucose",0,1
"Contaminated","Galactose_F","Inulin",2,1
"Contaminated","Galactose_F","Sucrose",1,1
"Contaminated","Galactose_F","Raffinose",1,1
"Contaminated","Galactose_F","Melibiose",2,1
"Contaminated","Galactose_F","Galactose",0,0.974
"Contaminated","Galactose_F","Lactose",2,1
"Contaminated","Galactose_F","Trehalose",0,0.987
"Contaminated","Galactose_F","Maltose",0,0.976
"Contaminated","Galactose_F","Melezitose",1,1
"Contaminated","Galactose_F","Methyl-?-D-glucoside",2,1
"Contaminated","Galactose_F","Soluble Starch",0,0.947
"Contaminated","Galactose_F","Cellobiose",0,0.984
"Contaminated","Galactose_F","Salicin",0,0.977
"Contaminated","Galactose_F","L-Sorbose",1,1
"Contaminated","Galactose_F","L-Rhamnose",1,0.997
"Contaminated","Galactose_F","D-Xylose",0,0.987
"Contaminated","Galactose_F","L-Arabinose",1,0.999
"Contaminated","Galactose_F","D-Arabinose",0,0.949
"Contaminated","Galactose_F","D-Ribose",1,1
"Contaminated","Galactose_F","Methanol",2,1
"Contaminated","Galactose_F","Ethanol",0,0.995
"Contaminated","Galactose_F","Glycerol",1,1
"Contaminated","Galactose_F","Erythritol",2,1
"Contaminated","Galactose_F","Ribitol",0,0.977
"Contaminated","Galactose_F","Galactitol",1,0.996
"Contaminated","Galactose_F","D-Mannitol",0,0.996
"Contaminated","Galactose_F","D-Glucitol",0,0.983
"Contaminated","Galactose_F","myo-Inositol",1,0.996
"Contaminated","Galactose_F","DL-Lactate",0,0.96
"Contaminated","Galactose_F","Succinate",0,0.991
"Contaminated","Galactose_F","Citrate",1,1
"Contaminated","Galactose_F","D-Gluconate",1,1
"Contaminated","Galactose_F","D-Glucosamine",0,0.962
"Contaminated","Galactose_F","Nitrate",2,1
"Contaminated","Galactose_F","Vitamin-free",2,1
"Contaminated","Galactose_F","2-Keto-D-gluconate",1,0.998
"Contaminated","Galactose_F","Starch formation",2,1
"Contaminated","Galactose_F","Growth at 19°C",0,1
"Contaminated","Galactose_F","Growth at 25°C",0,0.999
"Contaminated","Galactose_F","Growth at 30°C",0,0.993
"Contaminated","Galactose_F","Growth at 37°C",0,0.776
"Contaminated","Sucrose_F","Trehalose_F",0,0.813
"Contaminated","Sucrose_F","Glucose",0,1
"Contaminated","Sucrose_F","Galactose",0,0.928
"Contaminated","Sucrose_F","Trehalose",0,0.94
"Contaminated","Sucrose_F","Maltose",0,0.893
"Contaminated","Sucrose_F","Soluble Starch",0,0.788
"Contaminated","Sucrose_F","Cellobiose",0,0.917
"Contaminated","Sucrose_F","Salicin",0,0.924
"Contaminated","Sucrose_F","D-Xylose",0,0.93
"Contaminated","Sucrose_F","D-Arabinose",0,0.798
"Contaminated","Sucrose_F","Ethanol",0,0.966
"Contaminated","Sucrose_F","Ribitol",0,0.904
"Contaminated","Sucrose_F","D-Mannitol",0,0.966
"Contaminated","Sucrose_F","D-Glucitol",0,0.952
"Contaminated","Sucrose_F","DL-Lactate",0,0.846
"Contaminated","Sucrose_F","Succinate",0,0.966
"Contaminated","Sucrose_F","D-Glucosamine",0,0.85
"Contaminated","Sucrose_F","Growth at 19°C",0,1
"Contaminated","Sucrose_F","Growth at 25°C",0,0.998
"Contaminated","Sucrose_F","Growth at 30°C",0,0.974
"Contaminated","Maltose_F","Trehalose_F",0,0.797
"Contaminated","Maltose_F","Glucose",0,1
"Contaminated","Maltose_F","Galactose",0,0.923
"Contaminated","Maltose_F","Trehalose",0,0.932
"Contaminated","Maltose_F","Maltose",0,0.891
"Contaminated","Maltose_F","Soluble Starch",0,0.775
"Contaminated","Maltose_F","Cellobiose",0,0.923
"Contaminated","Maltose_F","Salicin",0,0.921
"Contaminated","Maltose_F","D-Xylose",0,0.925
"Contaminated","Maltose_F","D-Arabinose",0,0.795
"Contaminated","Maltose_F","Ethanol",0,0.969
"Contaminated","Maltose_F","Ribitol",0,0.894
"Contaminated","Maltose_F","D-Mannitol",0,0.967
"Contaminated","Maltose_F","D-Glucitol",0,0.946
"Contaminated","Maltose_F","DL-Lactate",0,0.84
"Contaminated","Maltose_F","Succinate",0,0.966
"Contaminated","Maltose_F","D-Glucosamine",0,0.829
"Contaminated","Maltose_F","Growth at 19°C",0,1
"Contaminated","Maltose_F","Growth at 25°C",0,0.998
"Contaminated","Maltose_F","Growth at 30°C",0,0.975
"Contaminated","Lactose_F","Trehalose_F",0,0.727
"Contaminated","Lactose_F","Glucose",0,1
"Contaminated","Lactose_F","Galactose",0,0.884
"Contaminated","Lactose_F","Trehalose",0,0.918
"Contaminated","Lactose_F","Maltose",0,0.851
"Contaminated","Lactose_F","Soluble Starch",0,0.688
"Contaminated","Lactose_F","Cellobiose",0,0.888
"Contaminated","Lactose_F","Salicin",0,0.892
"Contaminated","Lactose_F","D-Xylose",0,0.905
"Contaminated","Lactose_F","D-Arabinose",0,0.727
"Contaminated","Lactose_F","Ethanol",0,0.954
"Contaminated","Lactose_F","Ribitol",0,0.848
"Contaminated","Lactose_F","D-Mannitol",0,0.955
"Contaminated","Lactose_F","D-Glucitol",0,0.926
"Contaminated","Lactose_F","DL-Lactate",0,0.78
"Contaminated","Lactose_F","Succinate",0,0.949
"Contaminated","Lactose_F","D-Glucosamine",0,0.784
"Contaminated","Lactose_F","Growth at 19°C",0,0.999
"Contaminated","Lactose_F","Growth at 25°C",0,0.997
"Contaminated","Lactose_F","Growth at 30°C",0,0.967
"Contaminated","Raffinose_F","Trehalose_F",0,0.745
"Contaminated","Raffinose_F","Glucose",0,1
"Contaminated","Raffinose_F","Galactose",0,0.896
"Contaminated","Raffinose_F","Trehalose",0,0.925
"Contaminated","Raffinose_F","Maltose",0,0.863
"Contaminated","Raffinose_F","Soluble Starch",0,0.703
"Contaminated","Raffinose_F","Cellobiose",0,0.9
"Contaminated","Raffinose_F","Salicin",0,0.899
"Contaminated","Raffinose_F","D-Xylose",0,0.917
"Contaminated","Raffinose_F","D-Arabinose",0,0.746
"Contaminated","Raffinose_F","Ethanol",0,0.956
"Contaminated","Raffinose_F","Ribitol",0,0.865
"Contaminated","Raffinose_F","D-Mannitol",0,0.958
"Contaminated","Raffinose_F","D-Glucitol",0,0.934
"Contaminated","Raffinose_F","DL-Lactate",0,0.803
"Contaminated","Raffinose_F","Succinate",0,0.953
"Contaminated","Raffinose_F","D-Glucosamine",0,0.794
"Contaminated","Raffinose_F","Growth at 19°C",0,0.999
"Contaminated","Raffinose_F","Growth at 25°C",0,0.997
"Contaminated","Raffinose_F","Growth at 30°C",0,0.968
"Contaminated","Trehalose_F","Glucose",0,1
"Contaminated","Trehalose_F","Inulin",2,1
"Contaminated","Trehalose_F","Sucrose",1,0.999
"Contaminated","Trehalose_F","Raffinose",1,0.999
"Contaminated","Trehalose_F","Melibiose",2,1
"Contaminated","Trehalose_F","Galactose",0,0.978
"Contaminated","Trehalose_F","Lactose",2,1
"Contaminated","Trehalose_F","Trehalose",0,0.985
"Contaminated","Trehalose_F","Maltose",0,0.97
"Contaminated","Trehalose_F","Melezitose",1,1
"Contaminated","Trehalose_F","Methyl-?-D-glucoside",2,1
"Contaminated","Trehalose_F","Soluble Starch",0,0.946
"Contaminated","Trehalose_F","Cellobiose",0,0.983
"Contaminated","Trehalose_F","Salicin",0,0.979
"Contaminated","Trehalose_F","L-Sorbose",1,0.999
"Contaminated","Trehalose_F","L-Rhamnose",1,0.994
"Contaminated","Trehalose_F","D-Xylose",0,0.985
"Contaminated","Trehalose_F","L-Arabinose",1,1
"Contaminated","Trehalose_F","D-Arabinose",0,0.948
"Contaminated","Trehalose_F","D-Ribose",1,0.999
"Contaminated","Trehalose_F","Methanol",2,1
"Contaminated","Trehalose_F","Ethanol",0,0.989
"Contaminated","Trehalose_F","Glycerol",1,1
"Contaminated","Trehalose_F","Erythritol",2,1
"Contaminated","Trehalose_F","Ribitol",0,0.969
"Contaminated","Trehalose_F","Galactitol",1,0.998
"Contaminated","Trehalose_F","D-Mannitol",0,0.993
"Contaminated","Trehalose_F","D-Glucitol",0,0.989
"Contaminated","Trehalose_F","myo-Inositol",1,0.998
"Contaminated","Trehalose_F","DL-Lactate",0,0.956
"Contaminated","Trehalose_F","Succinate",0,0.996
"Contaminated","Trehalose_F","Citrate",1,1
"Contaminated","Trehalose_F","D-Gluconate",1,0.999
"Contaminated","Trehalose_F","D-Glucosamine",0,0.951
"Contaminated","Trehalose_F","Nitrate",2,1
"Contaminated","Trehalose_F","Vitamin-free",2,1
"Contaminated","Trehalose_F","2-Keto-D-gluconate",1,1
"Contaminated","Trehalose_F","Starch formation",2,1
"Contaminated","Trehalose_F","Growth at 19°C",0,1
"Contaminated","Trehalose_F","Growth at 25°C",0,0.999
"Contaminated","Trehalose_F","Growth at 30°C",0,0.995
"Contaminated","Trehalose_F","Growth at 37°C",0,0.794
"Contaminated","Glucose","Inulin",2,1
"Contaminated","Glucose","Sucrose",1,1
"Contaminated","Glucose","Raffinose",1,1
"Contaminated","Glucose","Melibiose",2,1
"Contaminated","Glucose","Galactose",0,1
"Contaminated","Glucose","Lactose",2,1
"Contaminated","Glucose","Trehalose",0,1
"Contaminated","Glucose","Maltose",0,1
"Contaminated","Glucose","Melezitose",1,1
"Contaminated","Glucose","Methyl-?-D-glucoside",2,1
"Contaminated","Glucose","Soluble Starch",0,1
"Contaminated","Glucose","Cellobiose",0,1
"Contaminated","Glucose","Salicin",0,1
"Contaminated","Glucose","L-Sorbose",1,1
"Contaminated","Glucose","L-Rhamnose",1,1
"Contaminated","Glucose","D-Xylose",0,1
"Contaminated","Glucose","L-Arabinose",1,1
"Contaminated","Glucose","D-Arabinose",0,1
"Contaminated","Glucose","D-Ribose",1,1
"Contaminated","Glucose","Methanol",2,1
"Contaminated","Glucose","Ethanol",0,1
"Contaminated","Glucose","Glycerol",1,1
"Contaminated","Glucose","Erythritol",2,1
"Contaminated","Glucose","Ribitol",0,1
"Contaminated","Glucose","Galactitol",1,1
"Contaminated","Glucose","D-Mannitol",0,1
"Contaminated","Glucose","D-Glucitol",0,1
"Contaminated","Glucose","myo-Inositol",1,1
"Contaminated","Glucose","DL-Lactate",0,1
"Contaminated","Glucose","Succinate",0,1
"Contaminated","Glucose","Citrate",1,1
"Contaminated","Glucose","D-Gluconate",1,1
"Contaminated","Glucose","D-Glucosamine",0,1
"Contaminated","Glucose","Nitrate",2,1
"Contaminated","Glucose","Vitamin-free",2,1
"Contaminated","Glucose","2-Keto-D-gluconate",1,1
"Contaminated","Glucose","Starch formation",2,1
"Contaminated","Glucose","Growth at 19°C",0,1
"Contaminated","Glucose","Growth at 25°C",0,1
"Contaminated","Glucose","Growth at 30°C",0,1
"Contaminated","Glucose","Growth at 37°C",0,1
"Contaminated","Inulin","Galactose",0,0.894
"Contaminated","Inulin","Trehalose",0,0.923
"Contaminated","Inulin","Maltose",0,0.86
"Contaminated","Inulin","Soluble Starch",0,0.708
"Contaminated","Inulin","Cellobiose",0,0.893
"Contaminated","Inulin","Salicin",0,0.896
"Contaminated","Inulin","D-Xylose",0,0.91
"Contaminated","Inulin","D-Arabinose",0,0.739
"Contaminated","Inulin","Ethanol",0,0.952
"Contaminated","Inulin","Ribitol",0,0.86
"Contaminated","Inulin","D-Mannitol",0,0.956
"Contaminated","Inulin","D-Glucitol",0,0.928
"Contaminated","Inulin","DL-Lactate",0,0.791
"Contaminated","Inulin","Succinate",0,0.949
"Contaminated","Inulin","D-Glucosamine",0,0.794
"Contaminated","Inulin","Growth at 19°C",0,0.999
"Contaminated","Inulin","Growth at 25°C",0,0.997
"Contaminated","Inulin","Growth at 30°C",0,0.966
"Contaminated","Sucrose","Galactose",0,0.935
"Contaminated","Sucrose","Trehalose",0,0.942
"Contaminated","Sucrose","Maltose",0,0.921
"Contaminated","Sucrose","Soluble Starch",0,0.821
