"Isolation","Trait_A","Trait_B","Mean_NP","SD_NP","Var_NP"
"Pathogenic","Inulin","Growth at 19°C",NA,4.54825925925926,NA
"Pathogenic","Inulin","Growth at 25°C",NA,4.45805805805806,NA
"Pathogenic","Inulin","Growth at 30°C",NA,6.71232832832833,NA
"Pathogenic","Inulin","Growth at 37°C",NA,12.3215175175175,NA
"Pathogenic","Sucrose","Raffinose",NA,3.22929329329329,NA
"Pathogenic","Sucrose","Melibiose",NA,1.05015015015015,NA
"Pathogenic","Sucrose","Galactose",NA,6.6680990990991,NA
"Pathogenic","Sucrose","Lactose",NA,1.23283283283283,NA
"Pathogenic","Sucrose","Trehalose",NA,7.04694694694695,NA
"Pathogenic","Sucrose","Maltose",NA,5.33057457457457,NA
"Pathogenic","Sucrose","Melezitose",NA,4.37265665665666,NA
"Pathogenic","Sucrose","Methyl-?-D-glucoside",NA,4.55058958958959,NA
"Pathogenic","Sucrose","Soluble Starch",NA,2.941997997998,NA
"Pathogenic","Sucrose","Cellobiose",NA,6.66842442442442,NA
"Pathogenic","Sucrose","Salicin",NA,6.40620520520521,NA
"Pathogenic","Sucrose","L-Sorbose",NA,6.3327967967968,NA
"Pathogenic","Sucrose","L-Rhamnose",NA,2.86386286286286,NA
"Pathogenic","Sucrose","D-Xylose",NA,6.78654254254254,NA
"Pathogenic","Sucrose","L-Arabinose",NA,4.12635035035035,NA
"Pathogenic","Sucrose","D-Arabinose",NA,3.51302902902903,NA
"Pathogenic","Sucrose","D-Ribose",NA,4.53243643643644,NA
"Pathogenic","Sucrose","Methanol",NA,1.49046546546547,NA
"Pathogenic","Sucrose","Ethanol",NA,7.32324224224224,NA
"Pathogenic","Sucrose","Glycerol",NA,6.91875775775776,NA
"Pathogenic","Sucrose","Erythritol",NA,3.56083983983984,NA
"Pathogenic","Sucrose","Ribitol",NA,5.92302302302302,NA
"Pathogenic","Sucrose","Galactitol",NA,1.18678678678679,NA
"Pathogenic","Sucrose","D-Mannitol",NA,6.84608508508509,NA
"Pathogenic","Sucrose","D-Glucitol",NA,7.26899299299299,NA
"Pathogenic","Sucrose","myo-Inositol",NA,1.08508408408408,NA
"Pathogenic","Sucrose","DL-Lactate",NA,7.78994894894895,NA
"Pathogenic","Sucrose","Succinate",NA,7.23713713713714,NA
"Pathogenic","Sucrose","Citrate",NA,6.63111011011011,NA
"Pathogenic","Sucrose","D-Gluconate",NA,7.46306306306306,NA
"Pathogenic","Sucrose","D-Glucosamine",NA,4.29321721721722,NA
"Pathogenic","Sucrose","Nitrate",NA,1.96633033033033,NA
"Pathogenic","Sucrose","Vitamin-free",NA,3.41302902902903,NA
"Pathogenic","Sucrose","2-Keto-D-gluconate",NA,5.45923423423423,NA
"Pathogenic","Sucrose","Starch formation",NA,2.10272672672673,NA
"Pathogenic","Sucrose","Growth at 19°C",NA,6.36934534534535,NA
"Pathogenic","Sucrose","Growth at 25°C",NA,6.35330930930931,NA
"Pathogenic","Sucrose","Growth at 30°C",NA,7.7207997997998,NA
"Pathogenic","Sucrose","Growth at 37°C",NA,8.5054014014014,NA
"Pathogenic","Raffinose","Melibiose",NA,2.28588188188188,NA
"Pathogenic","Raffinose","Galactose",NA,8.74251751751752,NA
"Pathogenic","Raffinose","Lactose",NA,2.0112022022022,NA
"Pathogenic","Raffinose","Trehalose",NA,8.95219119119119,NA
"Pathogenic","Raffinose","Maltose",NA,7.71909509509509,NA
"Pathogenic","Raffinose","Melezitose",NA,6.90270670670671,NA
"Pathogenic","Raffinose","Methyl-?-D-glucoside",NA,7.41957557557558,NA
"Pathogenic","Raffinose","Soluble Starch",NA,5.10731131131131,NA
"Pathogenic","Raffinose","Cellobiose",NA,9.80862462462462,NA
"Pathogenic","Raffinose","Salicin",NA,8.30542142142142,NA
"Pathogenic","Raffinose","L-Sorbose",NA,8.54322222222222,NA
"Pathogenic","Raffinose","L-Rhamnose",NA,5.27894994994995,NA
"Pathogenic","Raffinose","D-Xylose",NA,8.60816716716717,NA
"Pathogenic","Raffinose","L-Arabinose",NA,6.26736736736737,NA
"Pathogenic","Raffinose","D-Arabinose",NA,5.78718618618619,NA
"Pathogenic","Raffinose","D-Ribose",NA,6.55815715715716,NA
"Pathogenic","Raffinose","Methanol",NA,2.13848948948949,NA
"Pathogenic","Raffinose","Ethanol",NA,8.18086486486487,NA
"Pathogenic","Raffinose","Glycerol",NA,7.67143043043043,NA
"Pathogenic","Raffinose","Erythritol",NA,5.54770670670671,NA
"Pathogenic","Raffinose","Ribitol",NA,8.07751351351351,NA
"Pathogenic","Raffinose","Galactitol",NA,2.67188788788789,NA
"Pathogenic","Raffinose","D-Mannitol",NA,8.24808408408408,NA
"Pathogenic","Raffinose","D-Glucitol",NA,8.28331431431431,NA
"Pathogenic","Raffinose","myo-Inositol",NA,1.75673173173173,NA
"Pathogenic","Raffinose","DL-Lactate",NA,10.5729239239239,NA
"Pathogenic","Raffinose","Succinate",NA,8.48488488488488,NA
"Pathogenic","Raffinose","Citrate",NA,9.44734734734735,NA
"Pathogenic","Raffinose","D-Gluconate",NA,9.47543943943944,NA
"Pathogenic","Raffinose","D-Glucosamine",NA,6.5943983983984,NA
"Pathogenic","Raffinose","Nitrate",NA,3.50111711711712,NA
"Pathogenic","Raffinose","Vitamin-free",NA,5.29883483483483,NA
"Pathogenic","Raffinose","2-Keto-D-gluconate",NA,8.35214314314314,NA
"Pathogenic","Raffinose","Starch formation",NA,3.75401001001001,NA
"Pathogenic","Raffinose","Growth at 19°C",NA,6.48749149149149,NA
"Pathogenic","Raffinose","Growth at 25°C",NA,6.20283883883884,NA
"Pathogenic","Raffinose","Growth at 30°C",NA,8.25071471471471,NA
"Pathogenic","Raffinose","Growth at 37°C",NA,11.06504004004,NA
"Pathogenic","Melibiose","Galactose",NA,8.44444344344344,NA
"Pathogenic","Melibiose","Lactose",NA,2.79115015015015,NA
"Pathogenic","Melibiose","Trehalose",NA,7.60137637637638,NA
"Pathogenic","Melibiose","Maltose",NA,7.68914514514515,NA
"Pathogenic","Melibiose","Melezitose",NA,6.87529129129129,NA
"Pathogenic","Melibiose","Methyl-?-D-glucoside",NA,6.9907017017017,NA
"Pathogenic","Melibiose","Soluble Starch",NA,5.7443003003003,NA
"Pathogenic","Melibiose","Cellobiose",NA,9.11390990990991,NA
"Pathogenic","Melibiose","Salicin",NA,8.78215715715716,NA
"Pathogenic","Melibiose","L-Sorbose",NA,8.89272372372372,NA
"Pathogenic","Melibiose","L-Rhamnose",NA,5.80852752752753,NA
"Pathogenic","Melibiose","D-Xylose",NA,7.67674774774775,NA
"Pathogenic","Melibiose","L-Arabinose",NA,7.10528128128128,NA
"Pathogenic","Melibiose","D-Arabinose",NA,6.29188788788789,NA
"Pathogenic","Melibiose","D-Ribose",NA,6.76135235235235,NA
"Pathogenic","Melibiose","Methanol",NA,2.78066466466466,NA
"Pathogenic","Melibiose","Ethanol",NA,6.42225825825826,NA
"Pathogenic","Melibiose","Glycerol",NA,5.46762362362362,NA
"Pathogenic","Melibiose","Erythritol",NA,6.16894394394394,NA
"Pathogenic","Melibiose","Ribitol",NA,7.46993393393393,NA
"Pathogenic","Melibiose","Galactitol",NA,2.9772962962963,NA
"Pathogenic","Melibiose","D-Mannitol",NA,6.08981381381381,NA
"Pathogenic","Melibiose","D-Glucitol",NA,6.32616516516517,NA
"Pathogenic","Melibiose","myo-Inositol",NA,2.35795795795796,NA
"Pathogenic","Melibiose","DL-Lactate",NA,10.6303813813814,NA
"Pathogenic","Melibiose","Succinate",NA,6.37572672672673,NA
"Pathogenic","Melibiose","Citrate",NA,8.63334934934935,NA
"Pathogenic","Melibiose","D-Gluconate",NA,9.11807707707708,NA
"Pathogenic","Melibiose","D-Glucosamine",NA,7.95483383383383,NA
"Pathogenic","Melibiose","Nitrate",NA,4.85267667667668,NA
"Pathogenic","Melibiose","Vitamin-free",NA,6.41409309309309,NA
"Pathogenic","Melibiose","2-Keto-D-gluconate",NA,8.96148048048048,NA
"Pathogenic","Melibiose","Starch formation",NA,4.6391951951952,NA
"Pathogenic","Melibiose","Growth at 19°C",NA,3.72415515515516,NA
"Pathogenic","Melibiose","Growth at 25°C",NA,3.42021121121121,NA
"Pathogenic","Melibiose","Growth at 30°C",NA,5.72932832832833,NA
"Pathogenic","Melibiose","Growth at 37°C",NA,11.274049049049,NA
"Pathogenic","Galactose","Lactose",NA,0.793897897897898,NA
"Pathogenic","Galactose","Trehalose",NA,5.57347347347347,NA
"Pathogenic","Galactose","Maltose",NA,4.39454554554555,NA
"Pathogenic","Galactose","Melezitose",NA,4.02922822822823,NA
"Pathogenic","Galactose","Methyl-?-D-glucoside",NA,3.78240640640641,NA
"Pathogenic","Galactose","Soluble Starch",NA,2.51775675675676,NA
"Pathogenic","Galactose","Cellobiose",NA,5.68980880880881,NA
"Pathogenic","Galactose","Salicin",NA,5.14565665665666,NA
"Pathogenic","Galactose","L-Sorbose",NA,5.06413513513514,NA
"Pathogenic","Galactose","L-Rhamnose",NA,2.96155255255255,NA
"Pathogenic","Galactose","D-Xylose",NA,5.90247847847848,NA
"Pathogenic","Galactose","L-Arabinose",NA,3.36033533533534,NA
"Pathogenic","Galactose","D-Arabinose",NA,2.41274874874875,NA
"Pathogenic","Galactose","D-Ribose",NA,3.61087487487488,NA
"Pathogenic","Galactose","Methanol",NA,1.06443943943944,NA
"Pathogenic","Galactose","Ethanol",NA,6.93997897897898,NA
"Pathogenic","Galactose","Glycerol",NA,7.00514914914915,NA
"Pathogenic","Galactose","Erythritol",NA,2.43010610610611,NA
"Pathogenic","Galactose","Ribitol",NA,5.21344944944945,NA
"Pathogenic","Galactose","Galactitol",NA,0.978878878878879,NA
"Pathogenic","Galactose","D-Mannitol",NA,6.21140740740741,NA
"Pathogenic","Galactose","D-Glucitol",NA,6.40695095095095,NA
"Pathogenic","Galactose","myo-Inositol",NA,0.8164004004004,NA
"Pathogenic","Galactose","DL-Lactate",NA,6.18217817817818,NA
"Pathogenic","Galactose","Succinate",NA,6.90328728728729,NA
"Pathogenic","Galactose","Citrate",NA,5.99804204204204,NA
"Pathogenic","Galactose","D-Gluconate",NA,5.93856256256256,NA
"Pathogenic","Galactose","D-Glucosamine",NA,3.75184784784785,NA
"Pathogenic","Galactose","Nitrate",NA,2.41138638638639,NA
"Pathogenic","Galactose","Vitamin-free",NA,2.49121021021021,NA
"Pathogenic","Galactose","2-Keto-D-gluconate",NA,4.66617717717718,NA
"Pathogenic","Galactose","Starch formation",NA,1.69876976976977,NA
"Pathogenic","Galactose","Growth at 19°C",NA,6.25185185185185,NA
"Pathogenic","Galactose","Growth at 25°C",NA,6.37863463463463,NA
"Pathogenic","Galactose","Growth at 30°C",NA,7.12152152152152,NA
"Pathogenic","Galactose","Growth at 37°C",NA,7.23591491491491,NA
"Pathogenic","Lactose","Trehalose",NA,7.56666666666667,NA
"Pathogenic","Lactose","Maltose",NA,7.33921021021021,NA
"Pathogenic","Lactose","Melezitose",NA,6.49921521521521,NA
"Pathogenic","Lactose","Methyl-?-D-glucoside",NA,6.39116616616617,NA
"Pathogenic","Lactose","Soluble Starch",NA,6.07267167167167,NA
"Pathogenic","Lactose","Cellobiose",NA,8.83894994994995,NA
"Pathogenic","Lactose","Salicin",NA,8.64528128128128,NA
"Pathogenic","Lactose","L-Sorbose",NA,8.74034034034034,NA
"Pathogenic","Lactose","L-Rhamnose",NA,5.56255355355355,NA
"Pathogenic","Lactose","D-Xylose",NA,7.02460860860861,NA
"Pathogenic","Lactose","L-Arabinose",NA,6.51794194194194,NA
"Pathogenic","Lactose","D-Arabinose",NA,6.28988988988989,NA
"Pathogenic","Lactose","D-Ribose",NA,6.94391891891892,NA
"Pathogenic","Lactose","Methanol",NA,2.7605995995996,NA
"Pathogenic","Lactose","Ethanol",NA,6.02016416416416,NA
"Pathogenic","Lactose","Glycerol",NA,5.03611511511512,NA
"Pathogenic","Lactose","Erythritol",NA,5.91228728728729,NA
"Pathogenic","Lactose","Ribitol",NA,7.46924424424424,NA
"Pathogenic","Lactose","Galactitol",NA,2.93389289289289,NA
"Pathogenic","Lactose","D-Mannitol",NA,6.19060660660661,NA
"Pathogenic","Lactose","D-Glucitol",NA,6.43833833833834,NA
"Pathogenic","Lactose","myo-Inositol",NA,2.56046046046046,NA
"Pathogenic","Lactose","DL-Lactate",NA,10.0247037037037,NA
"Pathogenic","Lactose","Succinate",NA,5.72543643643644,NA
"Pathogenic","Lactose","Citrate",NA,8.03851751751752,NA
"Pathogenic","Lactose","D-Gluconate",NA,9.07199099099099,NA
"Pathogenic","Lactose","D-Glucosamine",NA,8.01739339339339,NA
"Pathogenic","Lactose","Nitrate",NA,5.02826726726727,NA
"Pathogenic","Lactose","Vitamin-free",NA,6.50445545545546,NA
"Pathogenic","Lactose","2-Keto-D-gluconate",NA,8.56904804804805,NA
"Pathogenic","Lactose","Starch formation",NA,4.64695095095095,NA
"Pathogenic","Lactose","Growth at 19°C",NA,3.38921321321321,NA
"Pathogenic","Lactose","Growth at 25°C",NA,3.09484584584585,NA
"Pathogenic","Lactose","Growth at 30°C",NA,5.81273173173173,NA
"Pathogenic","Lactose","Growth at 37°C",NA,11.6957347347347,NA
"Pathogenic","Trehalose","Maltose",NA,3.53551051051051,NA
"Pathogenic","Trehalose","Melezitose",NA,3.1925965965966,NA
"Pathogenic","Trehalose","Methyl-?-D-glucoside",NA,3.20197697697698,NA
"Pathogenic","Trehalose","Soluble Starch",NA,1.88228128128128,NA
"Pathogenic","Trehalose","Cellobiose",NA,5.51593193193193,NA
"Pathogenic","Trehalose","Salicin",NA,4.67177177177177,NA
"Pathogenic","Trehalose","L-Sorbose",NA,5.12634234234234,NA
"Pathogenic","Trehalose","L-Rhamnose",NA,1.87535435435435,NA
"Pathogenic","Trehalose","D-Xylose",NA,4.84034034034034,NA
"Pathogenic","Trehalose","L-Arabinose",NA,2.82623023023023,NA
"Pathogenic","Trehalose","D-Arabinose",NA,2.45349249249249,NA
"Pathogenic","Trehalose","D-Ribose",NA,3.09072972972973,NA
"Pathogenic","Trehalose","Methanol",NA,0.982918918918919,NA
"Pathogenic","Trehalose","Ethanol",NA,6.25216316316316,NA
"Pathogenic","Trehalose","Glycerol",NA,6.16616616616617,NA
"Pathogenic","Trehalose","Erythritol",NA,2.34781881881882,NA
"Pathogenic","Trehalose","Ribitol",NA,4.9985985985986,NA
"Pathogenic","Trehalose","Galactitol",NA,0.766666666666667,NA
"Pathogenic","Trehalose","D-Mannitol",NA,5.7257007007007,NA
"Pathogenic","Trehalose","D-Glucitol",NA,5.40404304304304,NA
"Pathogenic","Trehalose","myo-Inositol",NA,0.808007007007007,NA
"Pathogenic","Trehalose","DL-Lactate",NA,6.6571011011011,NA
"Pathogenic","Trehalose","Succinate",NA,5.9287037037037,NA
"Pathogenic","Trehalose","Citrate",NA,6.00845245245245,NA
"Pathogenic","Trehalose","D-Gluconate",NA,5.24312712712713,NA
"Pathogenic","Trehalose","D-Glucosamine",NA,3.11358458458458,NA
"Pathogenic","Trehalose","Nitrate",NA,1.62770670670671,NA
"Pathogenic","Trehalose","Vitamin-free",NA,2.48028428428428,NA
"Pathogenic","Trehalose","2-Keto-D-gluconate",NA,4.06504104104104,NA
"Pathogenic","Trehalose","Starch formation",NA,2.00214614614615,NA
"Pathogenic","Trehalose","Growth at 19°C",NA,5.74202602602603,NA
"Pathogenic","Trehalose","Growth at 25°C",NA,5.66463963963964,NA
"Pathogenic","Trehalose","Growth at 30°C",NA,6.50588188188188,NA
"Pathogenic","Trehalose","Growth at 37°C",NA,7.10758358358358,NA
"Pathogenic","Maltose","Melezitose",NA,4.34336736736737,NA
"Pathogenic","Maltose","Methyl-?-D-glucoside",NA,4.55991591591592,NA
"Pathogenic","Maltose","Soluble Starch",NA,2.8385025025025,NA
"Pathogenic","Maltose","Cellobiose",NA,6.6391031031031,NA
"Pathogenic","Maltose","Salicin",NA,6.25728828828829,NA
"Pathogenic","Maltose","L-Sorbose",NA,6.26201801801802,NA
"Pathogenic","Maltose","L-Rhamnose",NA,2.70237837837838,NA
"Pathogenic","Maltose","D-Xylose",NA,6.98706606606607,NA
"Pathogenic","Maltose","L-Arabinose",NA,4.00428828828829,NA
"Pathogenic","Maltose","D-Arabinose",NA,3.78647047047047,NA
"Pathogenic","Maltose","D-Ribose",NA,4.5320960960961,NA
"Pathogenic","Maltose","Methanol",NA,1.34982582582583,NA
"Pathogenic","Maltose","Ethanol",NA,6.93068668668669,NA
"Pathogenic","Maltose","Glycerol",NA,6.54432032032032,NA
"Pathogenic","Maltose","Erythritol",NA,3.32403503503504,NA
"Pathogenic","Maltose","Ribitol",NA,6.24900800800801,NA
"Pathogenic","Maltose","Galactitol",NA,1.23711611611612,NA
"Pathogenic","Maltose","D-Mannitol",NA,7.08363463463463,NA
"Pathogenic","Maltose","D-Glucitol",NA,6.95518618618619,NA
"Pathogenic","Maltose","myo-Inositol",NA,0.977752752752753,NA
"Pathogenic","Maltose","DL-Lactate",NA,7.86253353353353,NA
"Pathogenic","Maltose","Succinate",NA,7.07837437437437,NA
"Pathogenic","Maltose","Citrate",NA,6.8992992992993,NA
"Pathogenic","Maltose","D-Gluconate",NA,7.18322222222222,NA
"Pathogenic","Maltose","D-Glucosamine",NA,4.27903803803804,NA
"Pathogenic","Maltose","Nitrate",NA,2.16792692692693,NA
"Pathogenic","Maltose","Vitamin-free",NA,3.14644244244244,NA
"Pathogenic","Maltose","2-Keto-D-gluconate",NA,5.70573673673674,NA
"Pathogenic","Maltose","Starch formation",NA,2.32728328328328,NA
"Pathogenic","Maltose","Growth at 19°C",NA,6.0132042042042,NA
"Pathogenic","Maltose","Growth at 25°C",NA,5.80402802802803,NA
"Pathogenic","Maltose","Growth at 30°C",NA,7.205996996997,NA
"Pathogenic","Maltose","Growth at 37°C",NA,8.64855955955956,NA
"Pathogenic","Melezitose","Methyl-?-D-glucoside",NA,5.54898798798799,NA
"Pathogenic","Melezitose","Soluble Starch",NA,3.71485085085085,NA
"Pathogenic","Melezitose","Cellobiose",NA,7.68608608608609,NA
"Pathogenic","Melezitose","Salicin",NA,7.28095195195195,NA
"Pathogenic","Melezitose","L-Sorbose",NA,6.99036636636637,NA
"Pathogenic","Melezitose","L-Rhamnose",NA,3.99371771771772,NA
"Pathogenic","Melezitose","D-Xylose",NA,7.58037637637638,NA
"Pathogenic","Melezitose","L-Arabinose",NA,4.72068468468468,NA
"Pathogenic","Melezitose","D-Arabinose",NA,4.61581181181181,NA
"Pathogenic","Melezitose","D-Ribose",NA,5.56387987987988,NA
"Pathogenic","Melezitose","Methanol",NA,1.59347747747748,NA
"Pathogenic","Melezitose","Ethanol",NA,7.49577977977978,NA
"Pathogenic","Melezitose","Glycerol",NA,6.77400500500501,NA
"Pathogenic","Melezitose","Erythritol",NA,4.19059059059059,NA
"Pathogenic","Melezitose","Ribitol",NA,6.56142542542543,NA
"Pathogenic","Melezitose","Galactitol",NA,1.91774174174174,NA
"Pathogenic","Melezitose","D-Mannitol",NA,7.24384784784785,NA
"Pathogenic","Melezitose","D-Glucitol",NA,7.54202102102102,NA
"Pathogenic","Melezitose","myo-Inositol",NA,1.65858258258258,NA
"Pathogenic","Melezitose","DL-Lactate",NA,8.70147647647648,NA
"Pathogenic","Melezitose","Succinate",NA,7.28706206206206,NA
"Pathogenic","Melezitose","Citrate",NA,7.97028128128128,NA
"Pathogenic","Melezitose","D-Gluconate",NA,7.58281381381381,NA
"Pathogenic","Melezitose","D-Glucosamine",NA,5.40196096096096,NA
"Pathogenic","Melezitose","Nitrate",NA,2.88083983983984,NA
"Pathogenic","Melezitose","Vitamin-free",NA,3.81016116116116,NA
"Pathogenic","Melezitose","2-Keto-D-gluconate",NA,6.43431831831832,NA
"Pathogenic","Melezitose","Starch formation",NA,2.74980580580581,NA
"Pathogenic","Melezitose","Growth at 19°C",NA,5.87907807807808,NA
"Pathogenic","Melezitose","Growth at 25°C",NA,5.8037997997998,NA
"Pathogenic","Melezitose","Growth at 30°C",NA,7.66982582582583,NA
"Pathogenic","Melezitose","Growth at 37°C",NA,9.14650550550551,NA
"Pathogenic","Methyl-?-D-glucoside","Soluble Starch",NA,3.25922322322322,NA
"Pathogenic","Methyl-?-D-glucoside","Cellobiose",NA,7.59555955955956,NA
"Pathogenic","Methyl-?-D-glucoside","Salicin",NA,6.65205105105105,NA
"Pathogenic","Methyl-?-D-glucoside","L-Sorbose",NA,6.73803403403403,NA
"Pathogenic","Methyl-?-D-glucoside","L-Rhamnose",NA,3.41553453453453,NA
"Pathogenic","Methyl-?-D-glucoside","D-Xylose",NA,7.66438338338338,NA
"Pathogenic","Methyl-?-D-glucoside","L-Arabinose",NA,4.82553653653654,NA
"Pathogenic","Methyl-?-D-glucoside","D-Arabinose",NA,3.9121961961962,NA
"Pathogenic","Methyl-?-D-glucoside","D-Ribose",NA,5.23913913913914,NA
"Pathogenic","Methyl-?-D-glucoside","Methanol",NA,1.61856256256256,NA
"Pathogenic","Methyl-?-D-glucoside","Ethanol",NA,6.15142242242242,NA
"Pathogenic","Methyl-?-D-glucoside","Glycerol",NA,6.42831231231231,NA
"Pathogenic","Methyl-?-D-glucoside","Erythritol",NA,3.71361361361361,NA
"Pathogenic","Methyl-?-D-glucoside","Ribitol",NA,6.71607207207207,NA
"Pathogenic","Methyl-?-D-glucoside","Galactitol",NA,1.72123223223223,NA
"Pathogenic","Methyl-?-D-glucoside","D-Mannitol",NA,6.97094594594595,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucitol",NA,6.69266766766767,NA
"Pathogenic","Methyl-?-D-glucoside","myo-Inositol",NA,1.46484084084084,NA
"Pathogenic","Methyl-?-D-glucoside","DL-Lactate",NA,9.46240640640641,NA
"Pathogenic","Methyl-?-D-glucoside","Succinate",NA,7.07164764764765,NA
"Pathogenic","Methyl-?-D-glucoside","Citrate",NA,7.51175075075075,NA
"Pathogenic","Methyl-?-D-glucoside","D-Gluconate",NA,7.58593693693694,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucosamine",NA,5.279995995996,NA
"Pathogenic","Methyl-?-D-glucoside","Nitrate",NA,2.57884984984985,NA
"Pathogenic","Methyl-?-D-glucoside","Vitamin-free",NA,3.77728828828829,NA
"Pathogenic","Methyl-?-D-glucoside","2-Keto-D-gluconate",NA,6.49753353353353,NA
"Pathogenic","Methyl-?-D-glucoside","Starch formation",NA,2.70853253253253,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 19°C",NA,5.6015975975976,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 25°C",NA,5.47731631631632,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 30°C",NA,7.07822922922923,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 37°C",NA,9.39937437437437,NA
"Pathogenic","Soluble Starch","Cellobiose",NA,8.98035635635636,NA
"Pathogenic","Soluble Starch","Salicin",NA,9.33281681681682,NA
"Pathogenic","Soluble Starch","L-Sorbose",NA,8.58321421421421,NA
"Pathogenic","Soluble Starch","L-Rhamnose",NA,4.9644034034034,NA
"Pathogenic","Soluble Starch","D-Xylose",NA,8.77626026026026,NA
"Pathogenic","Soluble Starch","L-Arabinose",NA,6.62462462462462,NA
"Pathogenic","Soluble Starch","D-Arabinose",NA,5.6777967967968,NA
"Pathogenic","Soluble Starch","D-Ribose",NA,6.51947047047047,NA
"Pathogenic","Soluble Starch","Methanol",NA,2.19196796796797,NA
"Pathogenic","Soluble Starch","Ethanol",NA,7.67995095095095,NA
"Pathogenic","Soluble Starch","Glycerol",NA,7.15303203203203,NA
"Pathogenic","Soluble Starch","Erythritol",NA,5.06029129129129,NA
"Pathogenic","Soluble Starch","Ribitol",NA,8.1208958958959,NA
"Pathogenic","Soluble Starch","Galactitol",NA,2.67554654654655,NA
"Pathogenic","Soluble Starch","D-Mannitol",NA,8.12964564564565,NA
"Pathogenic","Soluble Starch","D-Glucitol",NA,7.896996996997,NA
"Pathogenic","Soluble Starch","myo-Inositol",NA,1.99335235235235,NA
"Pathogenic","Soluble Starch","DL-Lactate",NA,10.9780780780781,NA
"Pathogenic","Soluble Starch","Succinate",NA,7.69451051051051,NA
"Pathogenic","Soluble Starch","Citrate",NA,9.57505905905906,NA
"Pathogenic","Soluble Starch","D-Gluconate",NA,9.14474474474475,NA
"Pathogenic","Soluble Starch","D-Glucosamine",NA,7.14674674674675,NA
"Pathogenic","Soluble Starch","Nitrate",NA,3.80312212212212,NA
"Pathogenic","Soluble Starch","Vitamin-free",NA,5.17954354354354,NA
"Pathogenic","Soluble Starch","2-Keto-D-gluconate",NA,8.78525625625626,NA
"Pathogenic","Soluble Starch","Starch formation",NA,3.60424024024024,NA
