"Isolation","Trait_A","Trait_B","Mean_NN","SD_NN","Var_NN"
"Pathogenic","Inulin","Growth at 25°C",NA,0.256272272272272,NA
"Pathogenic","Inulin","Growth at 30°C",NA,2.93853853853854,NA
"Pathogenic","Inulin","Growth at 37°C",NA,9.86374774774775,NA
"Pathogenic","Sucrose","Raffinose",NA,6.21318818818819,NA
"Pathogenic","Sucrose","Melibiose",NA,6.32075975975976,NA
"Pathogenic","Sucrose","Galactose",NA,4.39495095095095,NA
"Pathogenic","Sucrose","Lactose",NA,5.83199099099099,NA
"Pathogenic","Sucrose","Trehalose",NA,5.29797697697698,NA
"Pathogenic","Sucrose","Maltose",NA,5.7917027027027,NA
"Pathogenic","Sucrose","Melezitose",NA,6.5214964964965,NA
"Pathogenic","Sucrose","Methyl-?-D-glucoside",NA,6.25993593593594,NA
"Pathogenic","Sucrose","Soluble Starch",NA,6.1655965965966,NA
"Pathogenic","Sucrose","Cellobiose",NA,6.16039139139139,NA
"Pathogenic","Sucrose","Salicin",NA,5.74303903903904,NA
"Pathogenic","Sucrose","L-Sorbose",NA,5.90387887887888,NA
"Pathogenic","Sucrose","L-Rhamnose",NA,5.84103703703704,NA
"Pathogenic","Sucrose","D-Xylose",NA,4.75523423423423,NA
"Pathogenic","Sucrose","L-Arabinose",NA,5.64802302302302,NA
"Pathogenic","Sucrose","D-Arabinose",NA,5.79074974974975,NA
"Pathogenic","Sucrose","D-Ribose",NA,5.75298398398398,NA
"Pathogenic","Sucrose","Methanol",NA,6.34192592592593,NA
"Pathogenic","Sucrose","Ethanol",NA,2.59299299299299,NA
"Pathogenic","Sucrose","Glycerol",NA,2.04782382382382,NA
"Pathogenic","Sucrose","Erythritol",NA,5.99735335335335,NA
"Pathogenic","Sucrose","Ribitol",NA,4.88552452452452,NA
"Pathogenic","Sucrose","Galactitol",NA,5.9388978978979,NA
"Pathogenic","Sucrose","D-Mannitol",NA,3.90848448448448,NA
"Pathogenic","Sucrose","D-Glucitol",NA,3.65703203203203,NA
"Pathogenic","Sucrose","myo-Inositol",NA,6.43843843843844,NA
"Pathogenic","Sucrose","DL-Lactate",NA,7.37047047047047,NA
"Pathogenic","Sucrose","Succinate",NA,2.70698598598599,NA
"Pathogenic","Sucrose","Citrate",NA,5.13953953953954,NA
"Pathogenic","Sucrose","D-Gluconate",NA,5.57953853853854,NA
"Pathogenic","Sucrose","D-Glucosamine",NA,6.24762262262262,NA
"Pathogenic","Sucrose","Nitrate",NA,6.82877977977978,NA
"Pathogenic","Sucrose","Vitamin-free",NA,6.64431531531531,NA
"Pathogenic","Sucrose","2-Keto-D-gluconate",NA,6.04705105105105,NA
"Pathogenic","Sucrose","Starch formation",NA,6.94701801801802,NA
"Pathogenic","Sucrose","Growth at 19°C",NA,0.576287287287287,NA
"Pathogenic","Sucrose","Growth at 25°C",NA,0.168199199199199,NA
"Pathogenic","Sucrose","Growth at 30°C",NA,2.00640640640641,NA
"Pathogenic","Sucrose","Growth at 37°C",NA,7.56316216216216,NA
"Pathogenic","Raffinose","Melibiose",NA,6.19450550550551,NA
"Pathogenic","Raffinose","Galactose",NA,5.46865265265265,NA
"Pathogenic","Raffinose","Lactose",NA,6.62556956956957,NA
"Pathogenic","Raffinose","Trehalose",NA,5.12167767767768,NA
"Pathogenic","Raffinose","Maltose",NA,5.35498598598599,NA
"Pathogenic","Raffinose","Melezitose",NA,6.06577677677678,NA
"Pathogenic","Raffinose","Methyl-?-D-glucoside",NA,5.93328428428428,NA
"Pathogenic","Raffinose","Soluble Starch",NA,6.79577077077077,NA
"Pathogenic","Raffinose","Cellobiose",NA,6.66798698698699,NA
"Pathogenic","Raffinose","Salicin",NA,6.71430530530531,NA
"Pathogenic","Raffinose","L-Sorbose",NA,7.33316916916917,NA
"Pathogenic","Raffinose","L-Rhamnose",NA,6.65338938938939,NA
"Pathogenic","Raffinose","D-Xylose",NA,4.71951551551552,NA
"Pathogenic","Raffinose","L-Arabinose",NA,6.00980880880881,NA
"Pathogenic","Raffinose","D-Arabinose",NA,7.17077077077077,NA
"Pathogenic","Raffinose","D-Ribose",NA,5.84552152152152,NA
"Pathogenic","Raffinose","Methanol",NA,7.16932532532533,NA
"Pathogenic","Raffinose","Ethanol",NA,3.29707207207207,NA
"Pathogenic","Raffinose","Glycerol",NA,2.32872872872873,NA
"Pathogenic","Raffinose","Erythritol",NA,7.50590590590591,NA
"Pathogenic","Raffinose","Ribitol",NA,5.47495395395395,NA
"Pathogenic","Raffinose","Galactitol",NA,5.80232132132132,NA
"Pathogenic","Raffinose","D-Mannitol",NA,3.59466566566567,NA
"Pathogenic","Raffinose","D-Glucitol",NA,3.69667267267267,NA
"Pathogenic","Raffinose","myo-Inositol",NA,6.33503903903904,NA
"Pathogenic","Raffinose","DL-Lactate",NA,9.6742982982983,NA
"Pathogenic","Raffinose","Succinate",NA,2.9378968968969,NA
"Pathogenic","Raffinose","Citrate",NA,5.60152052052052,NA
"Pathogenic","Raffinose","D-Gluconate",NA,6.31394494494494,NA
"Pathogenic","Raffinose","D-Glucosamine",NA,7.06303803803804,NA
"Pathogenic","Raffinose","Nitrate",NA,7.20079179179179,NA
"Pathogenic","Raffinose","Vitamin-free",NA,8.00487587587588,NA
"Pathogenic","Raffinose","2-Keto-D-gluconate",NA,7.10885285285285,NA
"Pathogenic","Raffinose","Starch formation",NA,8.1438948948949,NA
"Pathogenic","Raffinose","Growth at 19°C",NA,0.496607607607608,NA
"Pathogenic","Raffinose","Growth at 25°C",NA,0.203474474474474,NA
"Pathogenic","Raffinose","Growth at 30°C",NA,2.44982482482482,NA
"Pathogenic","Raffinose","Growth at 37°C",NA,8.47587987987988,NA
"Pathogenic","Melibiose","Galactose",NA,6.0243993993994,NA
"Pathogenic","Melibiose","Lactose",NA,4.36133633633634,NA
"Pathogenic","Melibiose","Trehalose",NA,5.35427327327327,NA
"Pathogenic","Melibiose","Maltose",NA,5.45135535535536,NA
"Pathogenic","Melibiose","Melezitose",NA,5.80378778778779,NA
"Pathogenic","Melibiose","Methyl-?-D-glucoside",NA,5.23695595595596,NA
"Pathogenic","Melibiose","Soluble Starch",NA,5.58178578578579,NA
"Pathogenic","Melibiose","Cellobiose",NA,7.06919319319319,NA
"Pathogenic","Melibiose","Salicin",NA,6.46866766766767,NA
"Pathogenic","Melibiose","L-Sorbose",NA,7.40984084084084,NA
"Pathogenic","Melibiose","L-Rhamnose",NA,5.89460560560561,NA
"Pathogenic","Melibiose","D-Xylose",NA,5.01521421421421,NA
"Pathogenic","Melibiose","L-Arabinose",NA,5.8674034034034,NA
"Pathogenic","Melibiose","D-Arabinose",NA,6.44716316316316,NA
"Pathogenic","Melibiose","D-Ribose",NA,5.69016116116116,NA
"Pathogenic","Melibiose","Methanol",NA,5.84055655655656,NA
"Pathogenic","Melibiose","Ethanol",NA,3.43631231231231,NA
"Pathogenic","Melibiose","Glycerol",NA,2.39575175175175,NA
"Pathogenic","Melibiose","Erythritol",NA,6.25177077077077,NA
"Pathogenic","Melibiose","Ribitol",NA,5.69507107107107,NA
"Pathogenic","Melibiose","Galactitol",NA,4.10601701701702,NA
"Pathogenic","Melibiose","D-Mannitol",NA,3.76326326326326,NA
"Pathogenic","Melibiose","D-Glucitol",NA,3.77752852852853,NA
"Pathogenic","Melibiose","myo-Inositol",NA,4.3396036036036,NA
"Pathogenic","Melibiose","DL-Lactate",NA,10.4202592592593,NA
"Pathogenic","Melibiose","Succinate",NA,3.35346446446446,NA
"Pathogenic","Melibiose","Citrate",NA,6.120004004004,NA
"Pathogenic","Melibiose","D-Gluconate",NA,7.09308408408408,NA
"Pathogenic","Melibiose","D-Glucosamine",NA,7.0258008008008,NA
"Pathogenic","Melibiose","Nitrate",NA,7.23493093093093,NA
"Pathogenic","Melibiose","Vitamin-free",NA,8.39717217217217,NA
"Pathogenic","Melibiose","2-Keto-D-gluconate",NA,7.64495595595596,NA
"Pathogenic","Melibiose","Starch formation",NA,7.42763163163163,NA
"Pathogenic","Melibiose","Growth at 19°C",NA,0.510341341341341,NA
"Pathogenic","Melibiose","Growth at 25°C",NA,0.254525525525526,NA
"Pathogenic","Melibiose","Growth at 30°C",NA,2.87124624624625,NA
"Pathogenic","Melibiose","Growth at 37°C",NA,10.0155345345345,NA
"Pathogenic","Galactose","Lactose",NA,6.04876476476476,NA
"Pathogenic","Galactose","Trehalose",NA,4.105001001001,NA
"Pathogenic","Galactose","Maltose",NA,4.63643543543544,NA
"Pathogenic","Galactose","Melezitose",NA,4.677996996997,NA
"Pathogenic","Galactose","Methyl-?-D-glucoside",NA,4.73360960960961,NA
"Pathogenic","Galactose","Soluble Starch",NA,5.87975075075075,NA
"Pathogenic","Galactose","Cellobiose",NA,4.89529429429429,NA
"Pathogenic","Galactose","Salicin",NA,4.36428328328328,NA
"Pathogenic","Galactose","L-Sorbose",NA,5.18696196196196,NA
"Pathogenic","Galactose","L-Rhamnose",NA,6.16213713713714,NA
"Pathogenic","Galactose","D-Xylose",NA,3.80970970970971,NA
"Pathogenic","Galactose","L-Arabinose",NA,4.88247347347347,NA
"Pathogenic","Galactose","D-Arabinose",NA,5.67317317317317,NA
"Pathogenic","Galactose","D-Ribose",NA,5.49068668668669,NA
"Pathogenic","Galactose","Methanol",NA,6.20311411411411,NA
"Pathogenic","Galactose","Ethanol",NA,2.34161261261261,NA
"Pathogenic","Galactose","Glycerol",NA,1.67711311311311,NA
"Pathogenic","Galactose","Erythritol",NA,5.80002402402402,NA
"Pathogenic","Galactose","Ribitol",NA,4.92266666666667,NA
"Pathogenic","Galactose","Galactitol",NA,6.07977577577578,NA
"Pathogenic","Galactose","D-Mannitol",NA,3.06232632632633,NA
"Pathogenic","Galactose","D-Glucitol",NA,2.88952552552553,NA
"Pathogenic","Galactose","myo-Inositol",NA,6.31727327327327,NA
"Pathogenic","Galactose","DL-Lactate",NA,5.12352352352352,NA
"Pathogenic","Galactose","Succinate",NA,2.16952552552553,NA
"Pathogenic","Galactose","Citrate",NA,3.73195595595596,NA
"Pathogenic","Galactose","D-Gluconate",NA,4.77642042042042,NA
"Pathogenic","Galactose","D-Glucosamine",NA,6.32822822822823,NA
"Pathogenic","Galactose","Nitrate",NA,6.39298398398398,NA
"Pathogenic","Galactose","Vitamin-free",NA,6.04895995995996,NA
"Pathogenic","Galactose","2-Keto-D-gluconate",NA,5.81418918918919,NA
"Pathogenic","Galactose","Starch formation",NA,6.60938438438438,NA
"Pathogenic","Galactose","Growth at 19°C",NA,0.548064064064064,NA
"Pathogenic","Galactose","Growth at 25°C",NA,0.146830830830831,NA
"Pathogenic","Galactose","Growth at 30°C",NA,1.52512112112112,NA
"Pathogenic","Galactose","Growth at 37°C",NA,6.09453353353353,NA
"Pathogenic","Lactose","Trehalose",NA,5.42801901901902,NA
"Pathogenic","Lactose","Maltose",NA,5.75365365365365,NA
"Pathogenic","Lactose","Melezitose",NA,5.66664164164164,NA
"Pathogenic","Lactose","Methyl-?-D-glucoside",NA,5.69649249249249,NA
"Pathogenic","Lactose","Soluble Starch",NA,5.95322922922923,NA
"Pathogenic","Lactose","Cellobiose",NA,7.09764164164164,NA
"Pathogenic","Lactose","Salicin",NA,6.60197697697698,NA
"Pathogenic","Lactose","L-Sorbose",NA,7.3671981981982,NA
"Pathogenic","Lactose","L-Rhamnose",NA,6.2965005005005,NA
"Pathogenic","Lactose","D-Xylose",NA,4.82238138138138,NA
"Pathogenic","Lactose","L-Arabinose",NA,5.71563463463463,NA
"Pathogenic","Lactose","D-Arabinose",NA,6.39042142142142,NA
"Pathogenic","Lactose","D-Ribose",NA,6.06688288288288,NA
"Pathogenic","Lactose","Methanol",NA,5.08619019019019,NA
"Pathogenic","Lactose","Ethanol",NA,3.58378278278278,NA
"Pathogenic","Lactose","Glycerol",NA,2.49085485485486,NA
"Pathogenic","Lactose","Erythritol",NA,6.11725325325325,NA
"Pathogenic","Lactose","Ribitol",NA,5.68816416416416,NA
"Pathogenic","Lactose","Galactitol",NA,4.40909309309309,NA
"Pathogenic","Lactose","D-Mannitol",NA,3.83151051051051,NA
"Pathogenic","Lactose","D-Glucitol",NA,3.70597697697698,NA
"Pathogenic","Lactose","myo-Inositol",NA,4.29864964964965,NA
"Pathogenic","Lactose","DL-Lactate",NA,10.3642802802803,NA
"Pathogenic","Lactose","Succinate",NA,3.34484484484484,NA
"Pathogenic","Lactose","Citrate",NA,6.11643243243243,NA
"Pathogenic","Lactose","D-Gluconate",NA,6.99322922922923,NA
"Pathogenic","Lactose","D-Glucosamine",NA,7.26804304304304,NA
"Pathogenic","Lactose","Nitrate",NA,6.72943343343343,NA
"Pathogenic","Lactose","Vitamin-free",NA,7.34717117117117,NA
"Pathogenic","Lactose","2-Keto-D-gluconate",NA,7.98594994994995,NA
"Pathogenic","Lactose","Starch formation",NA,6.47126226226226,NA
"Pathogenic","Lactose","Growth at 19°C",NA,0.48944044044044,NA
"Pathogenic","Lactose","Growth at 25°C",NA,0.251175175175175,NA
"Pathogenic","Lactose","Growth at 30°C",NA,3.02325925925926,NA
"Pathogenic","Lactose","Growth at 37°C",NA,9.81521921921922,NA
"Pathogenic","Trehalose","Maltose",NA,5.38473573573574,NA
"Pathogenic","Trehalose","Melezitose",NA,5.23068668668669,NA
"Pathogenic","Trehalose","Methyl-?-D-glucoside",NA,5.5929039039039,NA
"Pathogenic","Trehalose","Soluble Starch",NA,5.73772872872873,NA
"Pathogenic","Trehalose","Cellobiose",NA,4.66679079079079,NA
"Pathogenic","Trehalose","Salicin",NA,4.73074674674675,NA
"Pathogenic","Trehalose","L-Sorbose",NA,5.03613613613614,NA
"Pathogenic","Trehalose","L-Rhamnose",NA,5.07650750750751,NA
"Pathogenic","Trehalose","D-Xylose",NA,4.33202802802803,NA
"Pathogenic","Trehalose","L-Arabinose",NA,5.21867467467467,NA
"Pathogenic","Trehalose","D-Arabinose",NA,5.48419519519519,NA
"Pathogenic","Trehalose","D-Ribose",NA,4.97248348348348,NA
"Pathogenic","Trehalose","Methanol",NA,5.80416816816817,NA
"Pathogenic","Trehalose","Ethanol",NA,2.40117617617618,NA
"Pathogenic","Trehalose","Glycerol",NA,1.88628228228228,NA
"Pathogenic","Trehalose","Erythritol",NA,5.75371271271271,NA
"Pathogenic","Trehalose","Ribitol",NA,4.94205805805806,NA
"Pathogenic","Trehalose","Galactitol",NA,5.38323923923924,NA
"Pathogenic","Trehalose","D-Mannitol",NA,3.53652752752753,NA
"Pathogenic","Trehalose","D-Glucitol",NA,3.37088188188188,NA
"Pathogenic","Trehalose","myo-Inositol",NA,5.78618518518519,NA
"Pathogenic","Trehalose","DL-Lactate",NA,6.69927527527528,NA
"Pathogenic","Trehalose","Succinate",NA,2.43886986986987,NA
"Pathogenic","Trehalose","Citrate",NA,4.27284884884885,NA
"Pathogenic","Trehalose","D-Gluconate",NA,4.49098698698699,NA
"Pathogenic","Trehalose","D-Glucosamine",NA,5.38976476476476,NA
"Pathogenic","Trehalose","Nitrate",NA,5.46578478478478,NA
"Pathogenic","Trehalose","Vitamin-free",NA,5.68502902902903,NA
"Pathogenic","Trehalose","2-Keto-D-gluconate",NA,5.30054454454454,NA
"Pathogenic","Trehalose","Starch formation",NA,6.18385985985986,NA
"Pathogenic","Trehalose","Growth at 19°C",NA,0.580276276276276,NA
"Pathogenic","Trehalose","Growth at 25°C",NA,0.139730730730731,NA
"Pathogenic","Trehalose","Growth at 30°C",NA,1.70374774774775,NA
"Pathogenic","Trehalose","Growth at 37°C",NA,6.09369369369369,NA
"Pathogenic","Maltose","Melezitose",NA,5.52472072072072,NA
"Pathogenic","Maltose","Methyl-?-D-glucoside",NA,5.52792792792793,NA
"Pathogenic","Maltose","Soluble Starch",NA,5.88272672672673,NA
"Pathogenic","Maltose","Cellobiose",NA,5.67679279279279,NA
"Pathogenic","Maltose","Salicin",NA,5.66518418418418,NA
"Pathogenic","Maltose","L-Sorbose",NA,5.44078478478478,NA
"Pathogenic","Maltose","L-Rhamnose",NA,5.13753753753754,NA
"Pathogenic","Maltose","D-Xylose",NA,4.57805705705706,NA
"Pathogenic","Maltose","L-Arabinose",NA,5.18215815815816,NA
"Pathogenic","Maltose","D-Arabinose",NA,5.61178778778779,NA
"Pathogenic","Maltose","D-Ribose",NA,5.36177777777778,NA
"Pathogenic","Maltose","Methanol",NA,6.03243243243243,NA
"Pathogenic","Maltose","Ethanol",NA,2.63597997997998,NA
"Pathogenic","Maltose","Glycerol",NA,2.03393393393393,NA
"Pathogenic","Maltose","Erythritol",NA,5.73741641641642,NA
"Pathogenic","Maltose","Ribitol",NA,5.00760660660661,NA
"Pathogenic","Maltose","Galactitol",NA,5.1905015015015,NA
"Pathogenic","Maltose","D-Mannitol",NA,3.70326226226226,NA
"Pathogenic","Maltose","D-Glucitol",NA,3.59551451451451,NA
"Pathogenic","Maltose","myo-Inositol",NA,5.50713813813814,NA
"Pathogenic","Maltose","DL-Lactate",NA,7.6225975975976,NA
"Pathogenic","Maltose","Succinate",NA,2.61971971971972,NA
"Pathogenic","Maltose","Citrate",NA,4.83459059059059,NA
"Pathogenic","Maltose","D-Gluconate",NA,5.6081991991992,NA
"Pathogenic","Maltose","D-Glucosamine",NA,5.96656556556557,NA
"Pathogenic","Maltose","Nitrate",NA,6.3039029029029,NA
"Pathogenic","Maltose","Vitamin-free",NA,5.76548948948949,NA
"Pathogenic","Maltose","2-Keto-D-gluconate",NA,5.79331231231231,NA
"Pathogenic","Maltose","Starch formation",NA,6.86126126126126,NA
"Pathogenic","Maltose","Growth at 19°C",NA,0.557796796796797,NA
"Pathogenic","Maltose","Growth at 25°C",NA,0.180976976976977,NA
"Pathogenic","Maltose","Growth at 30°C",NA,2.3257007007007,NA
"Pathogenic","Maltose","Growth at 37°C",NA,7.49346846846847,NA
"Pathogenic","Melezitose","Methyl-?-D-glucoside",NA,5.89173073073073,NA
"Pathogenic","Melezitose","Soluble Starch",NA,5.92070470470471,NA
"Pathogenic","Melezitose","Cellobiose",NA,6.23144744744745,NA
"Pathogenic","Melezitose","Salicin",NA,5.66844344344344,NA
"Pathogenic","Melezitose","L-Sorbose",NA,5.94320720720721,NA
"Pathogenic","Melezitose","L-Rhamnose",NA,5.68268668668669,NA
"Pathogenic","Melezitose","D-Xylose",NA,4.65055055055055,NA
"Pathogenic","Melezitose","L-Arabinose",NA,5.18766366366366,NA
"Pathogenic","Melezitose","D-Arabinose",NA,6.33493893893894,NA
"Pathogenic","Melezitose","D-Ribose",NA,5.64554554554555,NA
"Pathogenic","Melezitose","Methanol",NA,6.29473873873874,NA
"Pathogenic","Melezitose","Ethanol",NA,2.9615975975976,NA
"Pathogenic","Melezitose","Glycerol",NA,2.17354854854855,NA
"Pathogenic","Melezitose","Erythritol",NA,5.70412012012012,NA
"Pathogenic","Melezitose","Ribitol",NA,5.21138738738739,NA
"Pathogenic","Melezitose","Galactitol",NA,5.22107707707708,NA
"Pathogenic","Melezitose","D-Mannitol",NA,3.7718958958959,NA
"Pathogenic","Melezitose","D-Glucitol",NA,3.62562462462462,NA
"Pathogenic","Melezitose","myo-Inositol",NA,6.200004004004,NA
"Pathogenic","Melezitose","DL-Lactate",NA,7.87466566566567,NA
"Pathogenic","Melezitose","Succinate",NA,2.82701801801802,NA
"Pathogenic","Melezitose","Citrate",NA,5.40616516516516,NA
"Pathogenic","Melezitose","D-Gluconate",NA,5.41461361361361,NA
"Pathogenic","Melezitose","D-Glucosamine",NA,6.15167067067067,NA
"Pathogenic","Melezitose","Nitrate",NA,6.11823723723724,NA
"Pathogenic","Melezitose","Vitamin-free",NA,6.44228128128128,NA
"Pathogenic","Melezitose","2-Keto-D-gluconate",NA,6.10153753753754,NA
"Pathogenic","Melezitose","Starch formation",NA,6.75297697697698,NA
"Pathogenic","Melezitose","Growth at 19°C",NA,0.545776776776777,NA
"Pathogenic","Melezitose","Growth at 25°C",NA,0.190394394394394,NA
"Pathogenic","Melezitose","Growth at 30°C",NA,2.29722122122122,NA
"Pathogenic","Melezitose","Growth at 37°C",NA,8.04276176176176,NA
"Pathogenic","Methyl-?-D-glucoside","Soluble Starch",NA,6.08263363363363,NA
"Pathogenic","Methyl-?-D-glucoside","Cellobiose",NA,6.51506606606607,NA
"Pathogenic","Methyl-?-D-glucoside","Salicin",NA,5.7005965965966,NA
"Pathogenic","Methyl-?-D-glucoside","L-Sorbose",NA,5.85744844844845,NA
"Pathogenic","Methyl-?-D-glucoside","L-Rhamnose",NA,5.90183783783784,NA
"Pathogenic","Methyl-?-D-glucoside","D-Xylose",NA,4.92956556556557,NA
"Pathogenic","Methyl-?-D-glucoside","L-Arabinose",NA,5.10755155155155,NA
"Pathogenic","Methyl-?-D-glucoside","D-Arabinose",NA,6.26445545545546,NA
"Pathogenic","Methyl-?-D-glucoside","D-Ribose",NA,5.84456356356356,NA
"Pathogenic","Methyl-?-D-glucoside","Methanol",NA,5.97868968968969,NA
"Pathogenic","Methyl-?-D-glucoside","Ethanol",NA,3.21974374374374,NA
"Pathogenic","Methyl-?-D-glucoside","Glycerol",NA,2.31228728728729,NA
"Pathogenic","Methyl-?-D-glucoside","Erythritol",NA,5.74886786786787,NA
"Pathogenic","Methyl-?-D-glucoside","Ribitol",NA,4.92315415415415,NA
"Pathogenic","Methyl-?-D-glucoside","Galactitol",NA,5.40424824824825,NA
"Pathogenic","Methyl-?-D-glucoside","D-Mannitol",NA,4.14282682682683,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucitol",NA,3.59798198198198,NA
"Pathogenic","Methyl-?-D-glucoside","myo-Inositol",NA,5.79570670670671,NA
"Pathogenic","Methyl-?-D-glucoside","DL-Lactate",NA,7.81652752752753,NA
"Pathogenic","Methyl-?-D-glucoside","Succinate",NA,2.82286186186186,NA
"Pathogenic","Methyl-?-D-glucoside","Citrate",NA,5.05553153153153,NA
"Pathogenic","Methyl-?-D-glucoside","D-Gluconate",NA,5.65251651651652,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucosamine",NA,6.1445035035035,NA
"Pathogenic","Methyl-?-D-glucoside","Nitrate",NA,6.10772372372372,NA
"Pathogenic","Methyl-?-D-glucoside","Vitamin-free",NA,6.46330730730731,NA
"Pathogenic","Methyl-?-D-glucoside","2-Keto-D-gluconate",NA,6.42634534534535,NA
"Pathogenic","Methyl-?-D-glucoside","Starch formation",NA,6.68806306306306,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 19°C",NA,0.539930930930931,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 25°C",NA,0.1997997997998,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 30°C",NA,2.21334934934935,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 37°C",NA,8.04673073073073,NA
"Pathogenic","Soluble Starch","Cellobiose",NA,6.77347747747748,NA
"Pathogenic","Soluble Starch","Salicin",NA,7.13384984984985,NA
"Pathogenic","Soluble Starch","L-Sorbose",NA,7.15412912912913,NA
"Pathogenic","Soluble Starch","L-Rhamnose",NA,7.09132232232232,NA
"Pathogenic","Soluble Starch","D-Xylose",NA,4.9951991991992,NA
"Pathogenic","Soluble Starch","L-Arabinose",NA,6.11268868868869,NA
"Pathogenic","Soluble Starch","D-Arabinose",NA,7.25632732732733,NA
"Pathogenic","Soluble Starch","D-Ribose",NA,6.17755255255255,NA
"Pathogenic","Soluble Starch","Methanol",NA,6.65816216216216,NA
"Pathogenic","Soluble Starch","Ethanol",NA,3.51549049049049,NA
"Pathogenic","Soluble Starch","Glycerol",NA,2.28884784784785,NA
"Pathogenic","Soluble Starch","Erythritol",NA,7.08506006006006,NA
"Pathogenic","Soluble Starch","Ribitol",NA,5.90962062062062,NA
"Pathogenic","Soluble Starch","Galactitol",NA,5.88886386386386,NA
"Pathogenic","Soluble Starch","D-Mannitol",NA,3.87177177177177,NA
"Pathogenic","Soluble Starch","D-Glucitol",NA,3.62257857857858,NA
"Pathogenic","Soluble Starch","myo-Inositol",NA,6.43951851851852,NA
"Pathogenic","Soluble Starch","DL-Lactate",NA,9.6454014014014,NA
"Pathogenic","Soluble Starch","Succinate",NA,3.37177177177177,NA
"Pathogenic","Soluble Starch","Citrate",NA,5.72192592592593,NA
"Pathogenic","Soluble Starch","D-Gluconate",NA,6.89258858858859,NA
"Pathogenic","Soluble Starch","D-Glucosamine",NA,7.03232832832833,NA
"Pathogenic","Soluble Starch","Nitrate",NA,7.59626726726727,NA
"Pathogenic","Soluble Starch","Vitamin-free",NA,7.45838238238238,NA
"Pathogenic","Soluble Starch","2-Keto-D-gluconate",NA,7.00397897897898,NA
"Pathogenic","Soluble Starch","Starch formation",NA,7.79311711711712,NA
"Pathogenic","Soluble Starch","Growth at 19°C",NA,0.505381381381381,NA
