"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Fodder","Galactitol","Nitrate",0,0.88,0.123,0.337616624272243,0.113984984984985,-0.123,3
"Fodder","Galactitol","Starch formation",0,0.874,0.13,0.348168380559208,0.121221221221221,-0.13,3
"Fodder","Glucose","D-Arabinose",5,1,4.554,0.624078098857405,0.389473473473473,0.446,1
"Fodder","Glucose","Galactitol",5,1,4.864,0.357255695030368,0.127631631631632,0.136,1
"Fodder","Glucose","Inulin",5,1,4.788,0.439601238907773,0.193249249249249,0.212,1
"Fodder","Glucose","L-Rhamnose",5,1,4.662,0.531072535571214,0.282038038038038,0.338,1
"Fodder","Glucose","Lactose",5,1,4.839,0.391448888403368,0.153232232232232,0.161,1
"Fodder","Glucose","Melibiose",5,1,4.831,0.398243138795382,0.158597597597598,0.169,1
"Fodder","Glucose","Methanol",5,1,4.848,0.386063524623921,0.149045045045045,0.152,1
"Fodder","Glucose","myo-Inositol",5,1,4.879,0.34710154058932,0.120479479479479,0.121,1
"Fodder","Glucose","Nitrate",5,1,4.673,0.538851891860242,0.290361361361361,0.327,1
"Fodder","Glucose","Starch formation",5,1,4.699,0.535430374265119,0.286685685685686,0.301,1
"Fodder","Inulin","D-Arabinose",0,0.819,0.192,0.421085874036773,0.177313313313313,-0.192,3
"Fodder","Inulin","Galactitol",0,0.806,0.206,0.43330330226269,0.187751751751752,-0.206,3
"Fodder","Inulin","L-Rhamnose",0,0.819,0.189,0.411641164667054,0.169448448448448,-0.189,3
"Fodder","Inulin","Lactose",0,0.809,0.202,0.428228186110372,0.183379379379379,-0.202,3
"Fodder","Inulin","Melibiose",0,0.809,0.201,0.425182054865654,0.18077977977978,-0.201,3
"Fodder","Inulin","Methanol",0,0.808,0.205,0.434930068130687,0.189164164164164,-0.205,3
"Fodder","Inulin","myo-Inositol",0,0.806,0.207,0.436281264027395,0.190341341341341,-0.207,3
"Fodder","Inulin","Nitrate",0,0.817,0.195,0.425624430873224,0.181156156156156,-0.195,3
"Fodder","Inulin","Starch formation",0,0.817,0.194,0.422542947571655,0.178542542542543,-0.194,3
"Fodder","L-Rhamnose","D-Arabinose",0,0.724,0.3,0.510157093707674,0.26026026026026,-0.3,3
"Fodder","L-Rhamnose","Galactitol",0,0.7,0.325,0.519273188836709,0.269644644644645,-0.325,3
"Fodder","L-Rhamnose","Methanol",0,0.705,0.321,0.521757828145617,0.272231231231231,-0.321,3
"Fodder","L-Rhamnose","myo-Inositol",0,0.703,0.324,0.524689717165583,0.275299299299299,-0.324,3
"Fodder","L-Rhamnose","Nitrate",0,0.713,0.309,0.509684979942296,0.259778778778779,-0.309,3
"Fodder","L-Rhamnose","Starch formation",0,0.717,0.308,0.515171235029093,0.265401401401401,-0.308,3
"Fodder","Lactose","D-Arabinose",0,0.867,0.138,0.359284128629536,0.129085085085085,-0.138,3
"Fodder","Lactose","Galactitol",0,0.851,0.158,0.388827966055925,0.151187187187187,-0.158,3
"Fodder","Lactose","L-Rhamnose",0,0.864,0.142,0.366019084160881,0.13396996996997,-0.142,3
"Fodder","Lactose","Methanol",0,0.857,0.152,0.383461918634749,0.147043043043043,-0.152,3
"Fodder","Lactose","myo-Inositol",0,0.853,0.156,0.387057894653776,0.149813813813814,-0.156,3
"Fodder","Lactose","Nitrate",0,0.86,0.148,0.377144850472916,0.142238238238238,-0.148,3
"Fodder","Lactose","Starch formation",0,0.864,0.145,0.37698423987896,0.142117117117117,-0.145,3
"Fodder","Lactose_F","D-Arabinose",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Fodder","Lactose_F","Galactitol",0,0.944,0.056,0.230036772966665,0.0529169169169169,-0.056,3
"Fodder","Lactose_F","Glucose",0,1,0,0,0,0,3
"Fodder","Lactose_F","Inulin",0,0.942,0.058,0.233860408557521,0.0546906906906907,-0.058,3
"Fodder","Lactose_F","L-Rhamnose",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Fodder","Lactose_F","Lactose",0,0.943,0.057,0.231958627355839,0.0538048048048048,-0.057,3
"Fodder","Lactose_F","Melibiose",0,0.943,0.057,0.231958627355839,0.0538048048048048,-0.057,3
"Fodder","Lactose_F","Methanol",0,0.942,0.058,0.233860408557521,0.0546906906906907,-0.058,3
"Fodder","Lactose_F","myo-Inositol",0,0.942,0.058,0.233860408557521,0.0546906906906907,-0.058,3
"Fodder","Lactose_F","Nitrate",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Fodder","Lactose_F","Starch formation",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Fodder","Melibiose","D-Arabinose",0,0.856,0.153,0.384367973091852,0.147738738738739,-0.153,3
"Fodder","Melibiose","Galactitol",0,0.848,0.161,0.391448888403368,0.153232232232232,-0.161,3
"Fodder","Melibiose","L-Rhamnose",0,0.853,0.152,0.372874020327288,0.139035035035035,-0.152,3
"Fodder","Melibiose","Lactose",0,0.847,0.162,0.392313535211201,0.15390990990991,-0.162,3
"Fodder","Melibiose","Methanol",0,0.847,0.16,0.385419963868698,0.148548548548549,-0.16,3
"Fodder","Melibiose","myo-Inositol",0,0.851,0.158,0.388827966055925,0.151187187187187,-0.158,3
"Fodder","Melibiose","Nitrate",0,0.851,0.157,0.385356327960888,0.1484994994995,-0.157,3
"Fodder","Melibiose","Starch formation",0,0.855,0.153,0.381754812329507,0.145736736736737,-0.153,3
"Fodder","Methanol","Galactitol",0,0.862,0.146,0.375266338518158,0.140824824824825,-0.146,3
"Fodder","Methanol","myo-Inositol",0,0.863,0.147,0.381492511769938,0.145536536536537,-0.147,3
"Fodder","Methanol","Nitrate",0,0.87,0.139,0.37123687426873,0.137816816816817,-0.139,3
"Fodder","Methanol","Starch formation",0,0.871,0.138,0.370260844666423,0.137093093093093,-0.138,3
"Fodder","myo-Inositol","Nitrate",0,0.896,0.11,0.33167756935013,0.11001001001001,-0.11,3
"Fodder","myo-Inositol","Starch formation",0,0.894,0.112,0.334017316269034,0.111567567567568,-0.112,3
"Fodder","Nitrate","Starch formation",0,0.724,0.307,0.524429238340146,0.275026026026026,-0.307,3
"Freshwater","Erythritol","Galactitol",0,0.505,0.666,0.780418511475127,0.609053053053053,-0.666,3
"Freshwater","Erythritol","myo-Inositol",0,0.498,0.672,0.773960603012204,0.599015015015015,-0.672,3
"Freshwater","Erythritol","Starch formation",0,0.503,0.652,0.758598359786964,0.575471471471471,-0.652,3
"Freshwater","Galactitol","myo-Inositol",0,0.73,0.309,0.543888605152576,0.295814814814815,-0.309,3
"Freshwater","Galactitol","Starch formation",0,0.739,0.3,0.540640631373829,0.292292292292292,-0.3,3
"Freshwater","Galactose_F","Erythritol",0,0.398,0.87,0.885372172526268,0.783883883883884,-0.87,3
"Freshwater","Galactose_F","Galactitol",0,0.396,0.892,0.90838381819645,0.825161161161161,-0.892,3
"Freshwater","Galactose_F","Glucose",0,1,0,0,0,0,3
"Freshwater","Galactose_F","L-Arabinose",0,0.418,0.837,0.878181189847632,0.771202202202202,-0.837,3
"Freshwater","Galactose_F","Lactose_F",0,0.386,0.918,0.919848967016935,0.846122122122122,-0.918,3
"Freshwater","Galactose_F","Melibiose",0,0.399,0.896,0.91434130390135,0.83602002002002,-0.896,3
"Freshwater","Galactose_F","myo-Inositol",0,0.389,0.906,0.915424492791187,0.838002002002002,-0.906,3
"Freshwater","Galactose_F","Starch formation",0,0.402,0.881,0.890860613470274,0.793632632632633,-0.881,3
"Freshwater","Glucose","Erythritol",12,1,11.307,0.789540609705653,0.623374374374374,0.693,1
"Freshwater","Glucose","Galactitol",12,1,11.684,0.551768473590553,0.304448448448448,0.316000000000001,1
"Freshwater","Glucose","L-Arabinose",12,1,11.077,0.930557325981015,0.865936936936937,0.923,1
"Freshwater","Glucose","Melibiose",12,1,11.69,0.547905283968133,0.3002002002002,0.31,1
"Freshwater","Glucose","myo-Inositol",12,1,11.778,0.452681920249662,0.204920920920921,0.222,1
"Freshwater","Glucose","Starch formation",12,1,11.475,0.694159100535934,0.481856856856857,0.525,1
"Freshwater","L-Arabinose","Erythritol",0,0.418,0.844,0.900263558339709,0.810474474474475,-0.844,3
"Freshwater","L-Arabinose","Galactitol",0,0.397,0.887,0.907223265824931,0.823054054054054,-0.887,3
"Freshwater","L-Arabinose","myo-Inositol",0,0.392,0.899,0.918500213741207,0.843642642642643,-0.899,3
"Freshwater","L-Arabinose","Starch formation",0,0.409,0.867,0.904504908294659,0.818129129129129,-0.867,3
"Freshwater","Lactose_F","Erythritol",0,0.891,0.115,0.337474278855276,0.113888888888889,-0.115,3
"Freshwater","Lactose_F","Galactitol",0,0.884,0.122,0.345304554321595,0.119235235235235,-0.122,3
"Freshwater","Lactose_F","Glucose",0,1,0,0,0,0,3
"Freshwater","Lactose_F","L-Arabinose",0,0.895,0.112,0.337000845057649,0.11356956956957,-0.112,3
"Freshwater","Lactose_F","Melibiose",0,0.888,0.118,0.34086975840076,0.116192192192192,-0.118,3
"Freshwater","Lactose_F","myo-Inositol",0,0.882,0.124,0.347483445281563,0.120744744744745,-0.124,3
"Freshwater","Lactose_F","Starch formation",0,0.887,0.12,0.34600537527576,0.11971971971972,-0.12,3
"Freshwater","Melibiose","Erythritol",0,0.745,0.287,0.522402051971376,0.272903903903904,-0.287,3
"Freshwater","Melibiose","Galactitol",0,0.732,0.306,0.544665641160392,0.296660660660661,-0.306,3
"Freshwater","Melibiose","L-Arabinose",0,0.75,0.283,0.526486645783336,0.277188188188188,-0.283,3
"Freshwater","Melibiose","myo-Inositol",0,0.736,0.302,0.543222874234039,0.295091091091091,-0.302,3
"Freshwater","Melibiose","Starch formation",0,0.743,0.291,0.529716527587727,0.2805995995996,-0.291,3
"Freshwater","myo-Inositol","Starch formation",0,0.8,0.215,0.446064988509493,0.198973973973974,-0.215,3
"Seawater.Marine","Glucose","Starch formation",36,1,34.286,1.22788912842802,1.50771171171171,1.714,1
"Brine","Cellobiose","D-Arabinose",0,0.859,0.141,0.34819569244929,0.12124024024024,-0.141,3
"Brine","Cellobiose","D-Glucosamine",0,0.87,0.13,0.336471712352188,0.113213213213213,-0.13,3
"Brine","Cellobiose","D-Xylose",0,0.875,0.125,0.330884397463048,0.109484484484484,-0.125,3
"Brine","Cellobiose","Erythritol",0,0.858,0.142,0.349224795737585,0.121957957957958,-0.142,3
"Brine","Cellobiose","Galactitol",0,0.856,0.144,0.351265408754388,0.123387387387387,-0.144,3
"Brine","Cellobiose","Growth at 37°C",0,0.865,0.135,0.341894562536306,0.116891891891892,-0.135,3
"Brine","Cellobiose","L-Arabinose",0,0.861,0.139,0.346119630761965,0.119798798798799,-0.139,3
"Brine","Cellobiose","L-Rhamnose",0,0.854,0.146,0.353282901948012,0.124808808808809,-0.146,3
"Brine","Cellobiose","Methanol",0,0.851,0.149,0.356266650033266,0.126925925925926,-0.149,3
"Brine","Cellobiose","myo-Inositol",0,0.851,0.149,0.356266650033266,0.126925925925926,-0.149,3
"Brine","Cellobiose","Ribitol",0,0.874,0.126,0.332015412645609,0.110234234234234,-0.126,3
"Brine","Cellobiose","Salicin",0,0.87,0.13,0.336471712352188,0.113213213213213,-0.13,3
"Brine","Cellobiose","Starch formation",0,0.857,0.143,0.350248017372938,0.122673673673674,-0.143,3
"Brine","Cellobiose","Vitamin-free",0,0.856,0.144,0.351265408754388,0.123387387387387,-0.144,3
"Brine","D-Arabinose","D-Glucosamine",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","D-Arabinose","Erythritol",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Brine","D-Arabinose","Galactitol",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","D-Arabinose","Growth at 37°C",0,0.945,0.055,0.228094337998616,0.052027027027027,-0.055,3
"Brine","D-Arabinose","Methanol",0,0.927,0.073,0.260266668512775,0.0677387387387387,-0.073,3
"Brine","D-Arabinose","myo-Inositol",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Brine","D-Arabinose","Ribitol",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","D-Arabinose","Starch formation",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Brine","D-Arabinose","Vitamin-free",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Brine","D-Glucosamine","Growth at 37°C",0,0.925,0.075,0.263523138347365,0.0694444444444444,-0.075,3
"Brine","D-Glucosamine","Starch formation",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","D-Glucosamine","Vitamin-free",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","D-Xylose","D-Arabinose",0,0.841,0.159,0.36585906146063,0.133852852852853,-0.159,3
"Brine","D-Xylose","D-Glucosamine",0,0.848,0.152,0.359200535947575,0.129025025025025,-0.152,3
"Brine","D-Xylose","Erythritol",0,0.836,0.164,0.370460849809047,0.137241241241241,-0.164,3
"Brine","D-Xylose","Galactitol",0,0.833,0.167,0.373162498451077,0.13925025025025,-0.167,3
"Brine","D-Xylose","Growth at 37°C",0,0.852,0.148,0.355277669185979,0.126222222222222,-0.148,3
"Brine","D-Xylose","L-Arabinose",0,0.84,0.16,0.366789496216201,0.134534534534535,-0.16,3
"Brine","D-Xylose","Methanol",0,0.831,0.169,0.374939434548541,0.14057957957958,-0.169,3
"Brine","D-Xylose","myo-Inositol",0,0.831,0.169,0.374939434548541,0.14057957957958,-0.169,3
"Brine","D-Xylose","Ribitol",0,0.845,0.155,0.362085771753194,0.131106106106106,-0.155,3
"Brine","D-Xylose","Starch formation",0,0.84,0.16,0.366789496216201,0.134534534534535,-0.16,3
"Brine","D-Xylose","Vitamin-free",0,0.837,0.163,0.369550493934953,0.136567567567568,-0.163,3
"Brine","Erythritol","D-Glucosamine",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Erythritol","Galactitol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Erythritol","Growth at 37°C",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Erythritol","myo-Inositol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Brine","Erythritol","Ribitol",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Erythritol","Starch formation",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Erythritol","Vitamin-free",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Galactitol","D-Glucosamine",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Brine","Galactitol","Growth at 37°C",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Galactitol","myo-Inositol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Brine","Galactitol","Starch formation",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Brine","Galactitol","Vitamin-free",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Brine","Galactose_F","Cellobiose",0,0.919,0.081,0.272971634998059,0.0745135135135135,-0.081,3
"Brine","Galactose_F","D-Arabinose",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","Galactose_F","D-Glucosamine",0,0.918,0.082,0.274502006097135,0.0753513513513513,-0.082,3
"Brine","Galactose_F","D-Xylose",0,0.921,0.079,0.269873733126868,0.0728318318318318,-0.079,3
"Brine","Galactose_F","Erythritol",0,0.916,0.084,0.277526613176144,0.077021021021021,-0.084,3
"Brine","Galactose_F","Galactitol",0,0.911,0.089,0.284886223184204,0.0811601601601602,-0.089,3
"Brine","Galactose_F","Glucose",0,1,0,0,0,0,3
"Brine","Galactose_F","Growth at 37°C",0,0.925,0.075,0.263523138347365,0.0694444444444444,-0.075,3
"Brine","Galactose_F","Inulin",0,0.913,0.087,0.281976081451088,0.0795105105105105,-0.087,3
"Brine","Galactose_F","L-Arabinose",0,0.916,0.084,0.277526613176144,0.077021021021021,-0.084,3
"Brine","Galactose_F","L-Rhamnose",0,0.91,0.09,0.286324958712967,0.081981981981982,-0.09,3
"Brine","Galactose_F","Lactose",0,0.91,0.09,0.286324958712967,0.081981981981982,-0.09,3
"Brine","Galactose_F","Lactose_F",0,0.909,0.091,0.287753022228789,0.0828018018018018,-0.091,3
"Brine","Galactose_F","Melezitose",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","Galactose_F","Melibiose",0,0.913,0.087,0.281976081451088,0.0795105105105105,-0.087,3
"Brine","Galactose_F","Methanol",0,0.909,0.091,0.287753022228789,0.0828018018018018,-0.091,3
"Brine","Galactose_F","Methyl-?-D-glucoside",0,0.916,0.084,0.277526613176144,0.077021021021021,-0.084,3
"Brine","Galactose_F","myo-Inositol",0,0.911,0.089,0.284886223184204,0.0811601601601602,-0.089,3
"Brine","Galactose_F","Raffinose",0,0.911,0.089,0.284886223184204,0.0811601601601602,-0.089,3
"Brine","Galactose_F","Raffinose_F",0,0.91,0.09,0.286324958712967,0.081981981981982,-0.09,3
"Brine","Galactose_F","Ribitol",0,0.919,0.081,0.272971634998059,0.0745135135135135,-0.081,3
"Brine","Galactose_F","Salicin",0,0.922,0.078,0.268305773303498,0.071987987987988,-0.078,3
"Brine","Galactose_F","Soluble Starch",0,0.915,0.085,0.279021240863223,0.0778528528528529,-0.085,3
"Brine","Galactose_F","Starch formation",0,0.913,0.087,0.281976081451088,0.0795105105105105,-0.087,3
"Brine","Galactose_F","Sucrose",0,0.923,0.077,0.266724843503829,0.0711421421421421,-0.077,3
"Brine","Galactose_F","Sucrose_F",0,0.916,0.084,0.277526613176144,0.077021021021021,-0.084,3
"Brine","Galactose_F","Trehalose",0,0.922,0.078,0.268305773303498,0.071987987987988,-0.078,3
"Brine","Galactose_F","Trehalose_F",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","Galactose_F","Vitamin-free",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","Glucose","Cellobiose",1,1,0.851,0.356266650033266,0.126925925925926,0.149,1
"Brine","Glucose","D-Arabinose",1,1,0.927,0.260266668512775,0.0677387387387387,0.073,1
"Brine","Glucose","D-Glucosamine",1,1,0.912,0.283436653127884,0.0803363363363363,0.088,1
"Brine","Glucose","D-Xylose",1,1,0.831,0.374939434548541,0.14057957957958,0.169,1
"Brine","Glucose","Erythritol",1,1,0.946,0.226130792098589,0.0511351351351351,0.054,1
"Brine","Glucose","Galactitol",1,1,0.979,0.143455845400526,0.0205795795795796,0.021,1
"Brine","Glucose","Growth at 37°C",1,1,0.871,0.33536766610911,0.112471471471471,0.129,1
"Brine","Glucose","Inulin",1,1,0.961,0.193691808077979,0.0375165165165165,0.039,1
"Brine","Glucose","L-Arabinose",1,1,0.929,0.256953351846254,0.066025025025025,0.071,1
"Brine","Glucose","L-Rhamnose",1,1,0.966,0.181319819316248,0.0328768768768769,0.034,1
"Brine","Glucose","Lactose",1,1,0.983,0.129335717138491,0.0167277277277277,0.017,1
"Brine","Glucose","Melezitose",1,1,0.897,0.304110972316823,0.0924834834834835,0.103,1
"Brine","Glucose","Melibiose",1,1,0.967,0.178725887724591,0.0319429429429429,0.033,1
"Brine","Glucose","Methanol",1,1,0.989,0.104354635210372,0.0108898898898899,0.011,1
"Brine","Glucose","Methyl-?-D-glucoside",1,1,0.907,0.290577761426155,0.0844354354354354,0.093,1
"Brine","Glucose","myo-Inositol",1,1,0.988,0.108939744206914,0.0118678678678679,0.012,1
"Brine","Glucose","Raffinose",1,1,0.931,0.253580960056751,0.0643033033033033,0.069,1
"Brine","Glucose","Ribitol",1,1,0.865,0.341894562536306,0.116891891891892,0.135,1
"Brine","Glucose","Salicin",1,1,0.853,0.354283102217022,0.125516516516517,0.147,1
"Brine","Glucose","Soluble Starch",1,1,0.948,0.222138122224316,0.0493453453453453,0.052,1
"Brine","Glucose","Starch formation",1,1,0.959,0.198389410902796,0.0393583583583584,0.041,1
"Brine","Glucose","Sucrose",1,1,0.864,0.342960087505269,0.117621621621622,0.136,1
"Brine","Glucose","Trehalose",1,1,0.831,0.374939434548541,0.14057957957958,0.169,1
"Brine","Glucose","Vitamin-free",1,1,0.952,0.213873190797121,0.0457417417417417,0.048,1
"Brine","Inulin","Cellobiose",0,0.965,0.035,0.18387171834953,0.0338088088088088,-0.035,3
"Brine","Inulin","D-Arabinose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Inulin","D-Glucosamine",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Inulin","D-Xylose",0,0.964,0.036,0.186383311320351,0.0347387387387387,-0.036,3
"Brine","Inulin","Erythritol",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Inulin","Galactitol",0,0.964,0.036,0.186383311320351,0.0347387387387387,-0.036,3
"Brine","Inulin","Growth at 37°C",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","Inulin","L-Arabinose",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","Inulin","L-Rhamnose",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Inulin","Lactose",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Inulin","Melezitose",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","Inulin","Melibiose",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Inulin","Methanol",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Inulin","Methyl-?-D-glucoside",0,0.965,0.035,0.18387171834953,0.0338088088088088,-0.035,3
"Brine","Inulin","myo-Inositol",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Inulin","Raffinose",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Inulin","Ribitol",0,0.964,0.036,0.186383311320351,0.0347387387387387,-0.036,3
"Brine","Inulin","Salicin",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","Inulin","Soluble Starch",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Inulin","Starch formation",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","Inulin","Sucrose",0,0.964,0.036,0.186383311320351,0.0347387387387387,-0.036,3
"Brine","Inulin","Trehalose",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Inulin","Vitamin-free",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","L-Arabinose","D-Arabinose",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","L-Arabinose","D-Glucosamine",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","L-Arabinose","Erythritol",0,0.937,0.063,0.243084532807191,0.0590900900900901,-0.063,3
"Brine","L-Arabinose","Galactitol",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","L-Arabinose","Growth at 37°C",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","L-Arabinose","Methanol",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","L-Arabinose","myo-Inositol",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Brine","L-Arabinose","Ribitol",0,0.939,0.061,0.239450070654273,0.0573363363363363,-0.061,3
"Brine","L-Arabinose","Starch formation",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","L-Arabinose","Vitamin-free",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","L-Rhamnose","D-Arabinose",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","L-Rhamnose","D-Glucosamine",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","L-Rhamnose","D-Xylose",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","L-Rhamnose","Erythritol",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","L-Rhamnose","Galactitol",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","L-Rhamnose","Growth at 37°C",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Brine","L-Rhamnose","L-Arabinose",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","L-Rhamnose","Methanol",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","L-Rhamnose","myo-Inositol",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","L-Rhamnose","Ribitol",0,0.97,0.03,0.170672578726429,0.0291291291291291,-0.03,3
"Brine","L-Rhamnose","Starch formation",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","L-Rhamnose","Vitamin-free",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","Lactose","Cellobiose",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Lactose","D-Arabinose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Lactose","D-Glucosamine",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Brine","Lactose","D-Xylose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Lactose","Erythritol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","Galactitol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","Growth at 37°C",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","L-Arabinose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Lactose","L-Rhamnose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","Melezitose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","Methanol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","Methyl-?-D-glucoside",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Brine","Lactose","myo-Inositol",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Lactose","Ribitol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","Salicin",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Brine","Lactose","Soluble Starch",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Lactose","Starch formation",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Lactose","Trehalose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Brine","Lactose","Vitamin-free",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Lactose_F","Cellobiose",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Brine","Lactose_F","D-Arabinose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Brine","Lactose_F","D-Glucosamine",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Brine","Lactose_F","D-Xylose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Brine","Lactose_F","Erythritol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Brine","Lactose_F","Galactitol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Brine","Lactose_F","Glucose",0,1,0,0,0,0,3
