"Isolation","Trait_A","Trait_B","Observed_NP","Percent_NP","Mean_NP","SD_NP","Var_NP","Difference","Color"
"Fodder","Lactose","Galactitol",0,0.872,0.133,0.354170067109625,0.125436436436436,-0.133,3
"Fodder","Lactose","L-Rhamnose",0,0.709,0.319,0.524894765181093,0.275514514514515,-0.319,3
"Fodder","Lactose","Methanol",0,0.866,0.143,0.375088911715198,0.140691691691692,-0.143,3
"Fodder","Lactose","myo-Inositol",0,0.891,0.116,0.341556233526283,0.116660660660661,-0.116,3
"Fodder","Lactose","Nitrate",0,0.718,0.314,0.528851286926376,0.279683683683684,-0.314,3
"Fodder","Lactose","Starch formation",0,0.749,0.285,0.52349694273133,0.274049049049049,-0.285,3
"Fodder","Lactose_F","D-Arabinose",0,0.632,0.432,0.617865485164658,0.381757757757758,-0.432,3
"Fodder","Lactose_F","Galactitol",0,0.873,0.132,0.353129863790505,0.124700700700701,-0.132,3
"Fodder","Lactose_F","Glucose",5,1,4.94,0.237605674293474,0.0564564564564565,0.0599999999999996,1
"Fodder","Lactose_F","Inulin",0,0.803,0.21,0.438283118648314,0.192092092092092,-0.21,3
"Fodder","Lactose_F","L-Rhamnose",0,0.695,0.332,0.527308310245585,0.278054054054054,-0.332,3
"Fodder","Lactose_F","Lactose",0,0.851,0.158,0.388827966055925,0.151187187187187,-0.158,3
"Fodder","Lactose_F","Melibiose",0,0.843,0.166,0.39572793760436,0.156600600600601,-0.166,3
"Fodder","Lactose_F","Methanol",0,0.859,0.15,0.38163548792748,0.145645645645646,-0.15,3
"Fodder","Lactose_F","myo-Inositol",0,0.888,0.119,0.34490282393445,0.118957957957958,-0.119,3
"Fodder","Lactose_F","Nitrate",0,0.713,0.321,0.535018920455385,0.286245245245245,-0.321,3
"Fodder","Lactose_F","Starch formation",0,0.742,0.295,0.533159693956003,0.284259259259259,-0.295,3
"Fodder","Melibiose","D-Arabinose",0,0.633,0.43,0.616019057724255,0.379479479479479,-0.43,3
"Fodder","Melibiose","Galactitol",0,0.877,0.128,0.348909354614831,0.121737737737738,-0.128,3
"Fodder","Melibiose","L-Rhamnose",0,0.704,0.321,0.519835771402112,0.270229229229229,-0.321,3
"Fodder","Melibiose","Lactose",0,0.854,0.154,0.382662292929981,0.14643043043043,-0.154,3
"Fodder","Melibiose","Methanol",0,0.865,0.143,0.372410646584774,0.13868968968969,-0.143,3
"Fodder","Melibiose","myo-Inositol",0,0.897,0.11,0.334681956507984,0.112012012012012,-0.11,3
"Fodder","Melibiose","Nitrate",0,0.72,0.315,0.534846764093288,0.286061061061061,-0.315,3
"Fodder","Melibiose","Starch formation",0,0.748,0.285,0.521581294763383,0.272047047047047,-0.285,3
"Fodder","Methanol","Galactitol",0,0.874,0.13,0.348168380559208,0.121221221221221,-0.13,3
"Fodder","Methanol","myo-Inositol",0,0.89,0.116,0.338612844792779,0.114658658658659,-0.116,3
"Fodder","Methanol","Nitrate",0,0.72,0.314,0.532623401370694,0.283687687687688,-0.314,3
"Fodder","Methanol","Starch formation",0,0.749,0.287,0.528119219409699,0.27890990990991,-0.287,3
"Fodder","myo-Inositol","Nitrate",0,0.716,0.316,0.529551153737223,0.280424424424424,-0.316,3
"Fodder","myo-Inositol","Starch formation",0,0.744,0.292,0.530110381917782,0.281017017017017,-0.292,3
"Fodder","Nitrate","Starch formation",0,0.754,0.281,0.523749284785491,0.274313313313313,-0.281,3
"Freshwater","Erythritol","Galactitol",0,0.745,0.289,0.527026334025878,0.277756756756757,-0.289,3
"Freshwater","Erythritol","myo-Inositol",0,0.813,0.201,0.434497166605017,0.188787787787788,-0.201,3
"Freshwater","Erythritol","Starch formation",0,0.604,0.484,0.675425939833673,0.4562002002002,-0.484,3
"Freshwater","Galactitol","myo-Inositol",0,0.801,0.215,0.448303441851583,0.200975975975976,-0.215,3
"Freshwater","Galactitol","Starch formation",0,0.584,0.509,0.68584939264345,0.470389389389389,-0.509,3
"Freshwater","Galactose_F","Erythritol",0,0.521,0.634,0.758036027256369,0.574618618618619,-0.634,3
"Freshwater","Galactose_F","Galactitol",0,0.751,0.279,0.51324694097717,0.263422422422422,-0.279,3
"Freshwater","Galactose_F","Glucose",12,1,11.071,0.923478105756607,0.852811811811812,0.929,1
"Freshwater","Galactose_F","L-Arabinose",0,0.419,0.831,0.883866630335267,0.78122022022022,-0.831,3
"Freshwater","Galactose_F","Lactose_F",0,0.891,0.115,0.337474278855276,0.113888888888889,-0.115,3
"Freshwater","Galactose_F","Melibiose",0,0.754,0.277,0.520136079830597,0.270541541541542,-0.277,3
"Freshwater","Galactose_F","myo-Inositol",0,0.815,0.199,0.43311267193028,0.187586586586587,-0.199,3
"Freshwater","Galactose_F","Starch formation",0,0.602,0.477,0.661746861653993,0.437908908908909,-0.477,3
"Freshwater","Glucose","Erythritol",0,1,0,0,0,0,3
"Freshwater","Glucose","Galactitol",0,1,0,0,0,0,3
"Freshwater","Glucose","L-Arabinose",0,1,0,0,0,0,3
"Freshwater","Glucose","Melibiose",0,1,0,0,0,0,3
"Freshwater","Glucose","myo-Inositol",0,1,0,0,0,0,3
"Freshwater","Glucose","Starch formation",0,1,0,0,0,0,3
"Freshwater","L-Arabinose","Erythritol",0,0.533,0.614,0.753373460888802,0.567571571571572,-0.614,3
"Freshwater","L-Arabinose","Galactitol",0,0.753,0.28,0.521413340711447,0.271871871871872,-0.28,3
"Freshwater","L-Arabinose","myo-Inositol",0,0.812,0.198,0.423054340451643,0.178974974974975,-0.198,3
"Freshwater","L-Arabinose","Starch formation",0,0.613,0.469,0.662931729877578,0.439478478478478,-0.469,3
"Freshwater","Lactose_F","Erythritol",0,0.496,0.682,0.787080361523203,0.619495495495496,-0.682,3
"Freshwater","Lactose_F","Galactitol",0,0.729,0.312,0.548595440153267,0.300956956956957,-0.312,3
"Freshwater","Lactose_F","Glucose",12,1,11.874,0.352488649814782,0.124248248248248,0.125999999999999,1
"Freshwater","Lactose_F","L-Arabinose",0,0.388,0.909,0.917366099526552,0.84156056056056,-0.909,3
"Freshwater","Lactose_F","Melibiose",0,0.735,0.302,0.541377030440976,0.293089089089089,-0.302,3
"Freshwater","Lactose_F","myo-Inositol",0,0.795,0.22,0.449223554371097,0.201801801801802,-0.22,3
"Freshwater","Lactose_F","Starch formation",0,0.58,0.519,0.694349422928486,0.482121121121121,-0.519,3
"Freshwater","Melibiose","Erythritol",0,0.504,0.67,0.782120011067171,0.611711711711712,-0.67,3
"Freshwater","Melibiose","Galactitol",0,0.729,0.312,0.548595440153267,0.300956956956957,-0.312,3
"Freshwater","Melibiose","L-Arabinose",0,0.395,0.896,0.921972903090993,0.850034034034034,-0.896,3
"Freshwater","Melibiose","myo-Inositol",0,0.799,0.214,0.440906337444132,0.194398398398398,-0.214,3
"Freshwater","Melibiose","Starch formation",0,0.587,0.506,0.685882230732386,0.470434434434434,-0.506,3
"Freshwater","myo-Inositol","Starch formation",0,0.58,0.518,0.692933009861816,0.480156156156156,-0.518,3
"Seawater.Marine","Glucose","Starch formation",0,1,0,0,0,0,3
"Brine","Cellobiose","D-Arabinose",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","Cellobiose","D-Glucosamine",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Brine","Cellobiose","D-Xylose",0,0.855,0.145,0.352277020396022,0.124099099099099,-0.145,3
"Brine","Cellobiose","Erythritol",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Cellobiose","Galactitol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Cellobiose","Growth at 37°C",0,0.885,0.115,0.319181573523405,0.101876876876877,-0.115,3
"Brine","Cellobiose","L-Arabinose",0,0.939,0.061,0.239450070654273,0.0573363363363363,-0.061,3
"Brine","Cellobiose","L-Rhamnose",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Cellobiose","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Cellobiose","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Cellobiose","Ribitol",0,0.888,0.112,0.315524255098646,0.0995555555555555,-0.112,3
"Brine","Cellobiose","Salicin",0,0.872,0.128,0.334256978577453,0.111727727727728,-0.128,3
"Brine","Cellobiose","Starch formation",0,0.965,0.035,0.18387171834953,0.0338088088088088,-0.035,3
"Brine","Cellobiose","Vitamin-free",0,0.957,0.043,0.202958597236462,0.0411921921921922,-0.043,3
"Brine","D-Arabinose","D-Glucosamine",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","D-Arabinose","Erythritol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Brine","D-Arabinose","Galactitol",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Brine","D-Arabinose","Growth at 37°C",0,0.889,0.111,0.314289321768618,0.0987777777777778,-0.111,3
"Brine","D-Arabinose","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","D-Arabinose","myo-Inositol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","D-Arabinose","Ribitol",0,0.873,0.127,0.333139583331045,0.110981981981982,-0.127,3
"Brine","D-Arabinose","Starch formation",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","D-Arabinose","Vitamin-free",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","D-Glucosamine","Growth at 37°C",0,0.884,0.116,0.320385153598987,0.102646646646647,-0.116,3
"Brine","D-Glucosamine","Starch formation",0,0.964,0.036,0.186383311320351,0.0347387387387387,-0.036,3
"Brine","D-Glucosamine","Vitamin-free",0,0.957,0.043,0.202958597236462,0.0411921921921922,-0.043,3
"Brine","D-Xylose","D-Arabinose",0,0.937,0.063,0.243084532807191,0.0590900900900901,-0.063,3
"Brine","D-Xylose","D-Glucosamine",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Brine","D-Xylose","Erythritol",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Brine","D-Xylose","Galactitol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","D-Xylose","Growth at 37°C",0,0.892,0.108,0.310535718448671,0.0964324324324324,-0.108,3
"Brine","D-Xylose","L-Arabinose",0,0.938,0.062,0.241276219744537,0.0582142142142142,-0.062,3
"Brine","D-Xylose","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","D-Xylose","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","D-Xylose","Ribitol",0,0.879,0.121,0.326290461805836,0.106465465465465,-0.121,3
"Brine","D-Xylose","Starch formation",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Brine","D-Xylose","Vitamin-free",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Brine","Erythritol","D-Glucosamine",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","Erythritol","Galactitol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","Erythritol","Growth at 37°C",0,0.874,0.126,0.332015412645609,0.110234234234234,-0.126,3
"Brine","Erythritol","myo-Inositol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Erythritol","Ribitol",0,0.872,0.128,0.334256978577453,0.111727727727728,-0.128,3
"Brine","Erythritol","Starch formation",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Erythritol","Vitamin-free",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Brine","Galactitol","D-Glucosamine",0,0.915,0.085,0.279021240863223,0.0778528528528529,-0.085,3
"Brine","Galactitol","Growth at 37°C",0,0.875,0.125,0.330884397463048,0.109484484484484,-0.125,3
"Brine","Galactitol","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Galactitol","Starch formation",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Galactitol","Vitamin-free",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Galactose_F","Cellobiose",0,0.861,0.139,0.346119630761965,0.119798798798799,-0.139,3
"Brine","Galactose_F","D-Arabinose",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","Galactose_F","D-Glucosamine",0,0.921,0.079,0.269873733126868,0.0728318318318318,-0.079,3
"Brine","Galactose_F","D-Xylose",0,0.843,0.157,0.363982806576744,0.132483483483483,-0.157,3
"Brine","Galactose_F","Erythritol",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","Galactose_F","Galactitol",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Brine","Galactose_F","Glucose",1,1,0.909,0.287753022228789,0.0828018018018018,0.091,1
"Brine","Galactose_F","Growth at 37°C",0,0.887,0.113,0.316751213622507,0.100331331331331,-0.113,3
"Brine","Galactose_F","Inulin",0,0.965,0.035,0.18387171834953,0.0338088088088088,-0.035,3
"Brine","Galactose_F","L-Arabinose",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Galactose_F","L-Rhamnose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Galactose_F","Lactose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Galactose_F","Lactose_F",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Brine","Galactose_F","Melezitose",0,0.905,0.095,0.293361655744341,0.0860610610610611,-0.095,3
"Brine","Galactose_F","Melibiose",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Brine","Galactose_F","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Galactose_F","Methyl-?-D-glucoside",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","Galactose_F","myo-Inositol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Galactose_F","Raffinose",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","Galactose_F","Raffinose_F",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Galactose_F","Ribitol",0,0.875,0.125,0.330884397463048,0.109484484484484,-0.125,3
"Brine","Galactose_F","Salicin",0,0.866,0.134,0.340822769427396,0.11616016016016,-0.134,3
"Brine","Galactose_F","Soluble Starch",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Galactose_F","Starch formation",0,0.963,0.037,0.188856206322871,0.0356666666666667,-0.037,3
"Brine","Galactose_F","Sucrose",0,0.878,0.122,0.327449573557858,0.107223223223223,-0.122,3
"Brine","Galactose_F","Sucrose_F",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Galactose_F","Trehalose",0,0.844,0.156,0.363036906933435,0.131795795795796,-0.156,3
"Brine","Galactose_F","Trehalose_F",0,0.94,0.06,0.237605674293474,0.0564564564564565,-0.06,3
"Brine","Galactose_F","Vitamin-free",0,0.957,0.043,0.202958597236462,0.0411921921921922,-0.043,3
"Brine","Glucose","Cellobiose",0,1,0,0,0,0,3
"Brine","Glucose","D-Arabinose",0,1,0,0,0,0,3
"Brine","Glucose","D-Glucosamine",0,1,0,0,0,0,3
"Brine","Glucose","D-Xylose",0,1,0,0,0,0,3
"Brine","Glucose","Erythritol",0,1,0,0,0,0,3
"Brine","Glucose","Galactitol",0,1,0,0,0,0,3
"Brine","Glucose","Growth at 37°C",0,1,0,0,0,0,3
"Brine","Glucose","Inulin",0,1,0,0,0,0,3
"Brine","Glucose","L-Arabinose",0,1,0,0,0,0,3
"Brine","Glucose","L-Rhamnose",0,1,0,0,0,0,3
"Brine","Glucose","Lactose",0,1,0,0,0,0,3
"Brine","Glucose","Melezitose",0,1,0,0,0,0,3
"Brine","Glucose","Melibiose",0,1,0,0,0,0,3
"Brine","Glucose","Methanol",0,1,0,0,0,0,3
"Brine","Glucose","Methyl-?-D-glucoside",0,1,0,0,0,0,3
"Brine","Glucose","myo-Inositol",0,1,0,0,0,0,3
"Brine","Glucose","Raffinose",0,1,0,0,0,0,3
"Brine","Glucose","Ribitol",0,1,0,0,0,0,3
"Brine","Glucose","Salicin",0,1,0,0,0,0,3
"Brine","Glucose","Soluble Starch",0,1,0,0,0,0,3
"Brine","Glucose","Starch formation",0,1,0,0,0,0,3
"Brine","Glucose","Sucrose",0,1,0,0,0,0,3
"Brine","Glucose","Trehalose",0,1,0,0,0,0,3
"Brine","Glucose","Vitamin-free",0,1,0,0,0,0,3
"Brine","Inulin","Cellobiose",0,0.855,0.145,0.352277020396022,0.124099099099099,-0.145,3
"Brine","Inulin","D-Arabinose",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Brine","Inulin","D-Glucosamine",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","Inulin","D-Xylose",0,0.834,0.166,0.372266816386557,0.138582582582583,-0.166,3
"Brine","Inulin","Erythritol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Inulin","Galactitol",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Brine","Inulin","Growth at 37°C",0,0.876,0.124,0.32974646735444,0.108732732732733,-0.124,3
"Brine","Inulin","L-Arabinose",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Brine","Inulin","L-Rhamnose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Inulin","Lactose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Brine","Inulin","Melezitose",0,0.902,0.098,0.297463417052391,0.0884844844844845,-0.098,3
"Brine","Inulin","Melibiose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Inulin","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Inulin","Methyl-?-D-glucoside",0,0.911,0.089,0.284886223184204,0.0811601601601602,-0.089,3
"Brine","Inulin","myo-Inositol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Inulin","Raffinose",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","Inulin","Ribitol",0,0.868,0.132,0.338660140392534,0.114690690690691,-0.132,3
"Brine","Inulin","Salicin",0,0.858,0.142,0.349224795737585,0.121957957957958,-0.142,3
"Brine","Inulin","Soluble Starch",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Inulin","Starch formation",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Inulin","Sucrose",0,0.867,0.133,0.339744648856206,0.115426426426426,-0.133,3
"Brine","Inulin","Trehalose",0,0.838,0.162,0.368635174517967,0.135891891891892,-0.162,3
"Brine","Inulin","Vitamin-free",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Brine","L-Arabinose","D-Arabinose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","L-Arabinose","D-Glucosamine",0,0.917,0.083,0.276020265899421,0.0761871871871872,-0.083,3
"Brine","L-Arabinose","Erythritol",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","L-Arabinose","Galactitol",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Brine","L-Arabinose","Growth at 37°C",0,0.876,0.124,0.32974646735444,0.108732732732733,-0.124,3
"Brine","L-Arabinose","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","L-Arabinose","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","L-Arabinose","Ribitol",0,0.875,0.125,0.330884397463048,0.109484484484484,-0.125,3
"Brine","L-Arabinose","Starch formation",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Brine","L-Arabinose","Vitamin-free",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Brine","L-Rhamnose","D-Arabinose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","L-Rhamnose","D-Glucosamine",0,0.912,0.088,0.283436653127884,0.0803363363363363,-0.088,3
"Brine","L-Rhamnose","D-Xylose",0,0.835,0.165,0.37136627864268,0.137912912912913,-0.165,3
"Brine","L-Rhamnose","Erythritol",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","L-Rhamnose","Galactitol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Brine","L-Rhamnose","Growth at 37°C",0,0.876,0.124,0.32974646735444,0.108732732732733,-0.124,3
"Brine","L-Rhamnose","L-Arabinose",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Brine","L-Rhamnose","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","L-Rhamnose","myo-Inositol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","L-Rhamnose","Ribitol",0,0.869,0.131,0.337569182469243,0.113952952952953,-0.131,3
"Brine","L-Rhamnose","Starch formation",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","L-Rhamnose","Vitamin-free",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Lactose","Cellobiose",0,0.858,0.142,0.349224795737585,0.121957957957958,-0.142,3
"Brine","Lactose","D-Arabinose",0,0.927,0.073,0.260266668512775,0.0677387387387387,-0.073,3
"Brine","Lactose","D-Glucosamine",0,0.915,0.085,0.279021240863223,0.0778528528528529,-0.085,3
"Brine","Lactose","D-Xylose",0,0.831,0.169,0.374939434548541,0.14057957957958,-0.169,3
"Brine","Lactose","Erythritol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Brine","Lactose","Galactitol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Brine","Lactose","Growth at 37°C",0,0.872,0.128,0.334256978577453,0.111727727727728,-0.128,3
"Brine","Lactose","L-Arabinose",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Brine","Lactose","L-Rhamnose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Lactose","Melezitose",0,0.898,0.102,0.302799748493435,0.0916876876876877,-0.102,3
"Brine","Lactose","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Lactose","Methyl-?-D-glucoside",0,0.91,0.09,0.286324958712967,0.081981981981982,-0.09,3
"Brine","Lactose","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Lactose","Ribitol",0,0.866,0.134,0.340822769427396,0.11616016016016,-0.134,3
"Brine","Lactose","Salicin",0,0.855,0.145,0.352277020396022,0.124099099099099,-0.145,3
"Brine","Lactose","Soluble Starch",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Brine","Lactose","Starch formation",0,0.96,0.04,0.196057232558349,0.0384384384384384,-0.04,3
"Brine","Lactose","Trehalose",0,0.834,0.166,0.372266816386557,0.138582582582583,-0.166,3
"Brine","Lactose","Vitamin-free",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Lactose_F","Cellobiose",0,0.851,0.149,0.356266650033266,0.126925925925926,-0.149,3
"Brine","Lactose_F","D-Arabinose",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Brine","Lactose_F","D-Glucosamine",0,0.912,0.088,0.283436653127884,0.0803363363363363,-0.088,3
"Brine","Lactose_F","D-Xylose",0,0.832,0.168,0.374053359717455,0.139915915915916,-0.168,3
"Brine","Lactose_F","Erythritol",0,0.946,0.054,0.226130792098589,0.0511351351351351,-0.054,3
"Brine","Lactose_F","Galactitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Brine","Lactose_F","Glucose",1,1,0.994,0.0772655807586403,0.00596996996996997,0.00600000000000001,1
"Brine","Lactose_F","Growth at 37°C",0,0.871,0.129,0.33536766610911,0.112471471471471,-0.129,3
"Brine","Lactose_F","Inulin",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Brine","Lactose_F","L-Arabinose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","Lactose_F","L-Rhamnose",0,0.966,0.034,0.181319819316248,0.0328768768768769,-0.034,3
"Brine","Lactose_F","Lactose",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Brine","Lactose_F","Melezitose",0,0.897,0.103,0.304110972316823,0.0924834834834835,-0.103,3
"Brine","Lactose_F","Melibiose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Brine","Lactose_F","Methanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Brine","Lactose_F","Methyl-?-D-glucoside",0,0.91,0.09,0.286324958712967,0.081981981981982,-0.09,3
"Brine","Lactose_F","myo-Inositol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Brine","Lactose_F","Raffinose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Brine","Lactose_F","Raffinose_F",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Brine","Lactose_F","Ribitol",0,0.866,0.134,0.340822769427396,0.11616016016016,-0.134,3
"Brine","Lactose_F","Salicin",0,0.853,0.147,0.354283102217022,0.125516516516517,-0.147,3
"Brine","Lactose_F","Soluble Starch",0,0.949,0.051,0.220107808692576,0.0484474474474474,-0.051,3
"Brine","Lactose_F","Starch formation",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Brine","Lactose_F","Sucrose",0,0.864,0.136,0.342960087505269,0.117621621621622,-0.136,3
"Brine","Lactose_F","Trehalose",0,0.831,0.169,0.374939434548541,0.14057957957958,-0.169,3
"Brine","Lactose_F","Trehalose_F",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Brine","Lactose_F","Vitamin-free",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
"Brine","Melezitose","Cellobiose",0,0.868,0.132,0.338660140392534,0.114690690690691,-0.132,3
"Brine","Melezitose","D-Arabinose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Brine","Melezitose","D-Glucosamine",0,0.919,0.081,0.272971634998059,0.0745135135135135,-0.081,3
"Brine","Melezitose","D-Xylose",0,0.851,0.149,0.356266650033266,0.126925925925926,-0.149,3
"Brine","Melezitose","Erythritol",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Brine","Melezitose","Galactitol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Brine","Melezitose","Growth at 37°C",0,0.885,0.115,0.319181573523405,0.101876876876877,-0.115,3
"Brine","Melezitose","L-Arabinose",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Brine","Melezitose","L-Rhamnose",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Brine","Melezitose","Methanol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Melezitose","Methyl-?-D-glucoside",0,0.914,0.086,0.28050433629925,0.0786826826826827,-0.086,3
"Brine","Melezitose","myo-Inositol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Brine","Melezitose","Ribitol",0,0.875,0.125,0.330884397463048,0.109484484484484,-0.125,3
"Brine","Melezitose","Salicin",0,0.869,0.131,0.337569182469243,0.113952952952953,-0.131,3
"Brine","Melezitose","Soluble Starch",0,0.952,0.048,0.213873190797121,0.0457417417417417,-0.048,3
