"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Clinical","Glucose","L-Arabinose",5,0.64,5.207,1.02430473990908,1.0492002002002,-0.207,3
"Clinical","Glucose","L-Rhamnose",4,0.737,4.013,0.905345597355314,0.819650650650651,-0.0129999999999999,3
"Clinical","Glucose","L-Sorbose",6,0.482,6.626,1.10514494313884,1.22134534534535,-0.626,3
"Clinical","Glucose","Lactose",1,0.715,1.263,0.675490405029773,0.456287287287287,-0.263,3
"Clinical","Glucose","Maltose",9,0.912,8.705,0.73791565881171,0.544519519519519,0.295,3
"Clinical","Glucose","Melezitose",9,0.941,8.44,0.848008914528096,0.719119119119119,0.56,3
"Clinical","Glucose","Melibiose",2,0.749,2.148,0.703271349189337,0.494590590590591,-0.148,3
"Clinical","Glucose","Methanol",0,0.629,0.444,0.636607625833424,0.405269269269269,-0.444,3
"Clinical","Glucose","Methyl-?-D-glucoside",8,0.858,7.727,0.837360240381744,0.701172172172172,0.273,3
"Clinical","Glucose","myo-Inositol",0,0.7,0.348,0.573781513492048,0.329225225225225,-0.348,3
"Clinical","Glucose","Nitrate",2,0.569,2.419,0.95307258241298,0.908347347347347,-0.419,3
"Clinical","Glucose","Raffinose",5,0.714,4.984,1.00336969794326,1.00675075075075,0.016,3
"Clinical","Glucose","Ribitol",9,0.804,8.854,0.84344258571369,0.711395395395395,0.146000000000001,3
"Clinical","Glucose","Salicin",7,0.546,7.44,1.01065395730756,1.02142142142142,-0.44,3
"Clinical","Glucose","Soluble Starch",4,0.68,4.128,1.01422120104277,1.02864464464464,-0.128,3
"Clinical","Glucose","Starch formation",0,0.402,0.861,0.883436166035475,0.780459459459459,-0.861,3
"Clinical","Glucose","Succinate",11,1,10.709,0.533482524178256,0.284603603603604,0.291,1
"Clinical","Glucose","Sucrose",9,0.896,8.74,0.734124607228868,0.538938938938939,0.26,3
"Clinical","Glucose","Trehalose",9,0.819,8.956,0.717341326412036,0.514578578578579,0.0440000000000005,3
"Clinical","Glucose","Vitamin-free",3,0.622,3.269,1.03038861634856,1.0617007007007,-0.269,3
"Clinical","Glucose_F","Citrate",10,0.965,8.983,1.05443009385299,1.11182282282282,1.017,3
"Clinical","Glucose_F","Glucose",10,0.908,9.63,0.780839106160616,0.60970970970971,0.369999999999999,3
"Clinical","Glucose_F","Glycerol",10,0.924,9.495,0.847758039592485,0.718693693693694,0.505000000000001,3
"Clinical","Glucose_F","Growth at 19°C",10,0.911,9.618,0.781464450046633,0.610686686686687,0.382,3
"Clinical","Glucose_F","Growth at 25°C",10,0.91,9.612,0.797553817677586,0.636092092092092,0.388,3
"Clinical","Glucose_F","Growth at 30°C",10,0.933,9.415,0.879516087714459,0.773548548548549,0.585000000000001,3
"Clinical","Glucose_F","Succinate",10,0.932,9.394,0.891941455230981,0.79555955955956,0.606,3
"Clinical","Glycerol","2-Keto-D-gluconate",7,0.759,6.844,1.02991491140032,1.06072472472472,0.156,3
"Clinical","Glycerol","Citrate",11,1,10.047,0.925011700816074,0.855646646646647,0.952999999999999,1
"Clinical","Glycerol","D-Glucitol",10,0.919,9.755,0.6598563558915,0.43541041041041,0.244999999999999,3
"Clinical","Glycerol","D-Gluconate",10,0.976,9.226,0.894272734529978,0.799723723723724,0.773999999999999,3
"Clinical","Glycerol","D-Glucosamine",7,0.818,6.649,1.04732797914306,1.0968958958959,0.351,3
"Clinical","Glycerol","D-Mannitol",10,0.905,9.788,0.661432909291255,0.437493493493493,0.212,3
"Clinical","Glycerol","DL-Lactate",7,0.696,6.918,1.15698514018747,1.33861461461461,0.0819999999999999,3
"Clinical","Glycerol","Erythritol",2,0.496,2.631,0.936865367444393,0.877716716716717,-0.631,3
"Clinical","Glycerol","Galactitol",2,0.774,2.123,0.682888964134974,0.466337337337337,-0.123,3
"Clinical","Glycerol","Growth at 19°C",11,1,10.815,0.418270187737484,0.17494994994995,0.185,1
"Clinical","Glycerol","Growth at 25°C",11,1,10.804,0.43563031778536,0.189773773773774,0.196,1
"Clinical","Glycerol","Growth at 30°C",11,1,10.561,0.645519709765469,0.416695695695696,0.439,1
"Clinical","Glycerol","Growth at 37°C",10,0.961,8.843,1.11785535763828,1.2496006006006,1.157,3
"Clinical","Glycerol","myo-Inositol",0,0.704,0.341,0.564834522703808,0.319038038038038,-0.341,3
"Clinical","Glycerol","Nitrate",2,0.582,2.396,0.949782125587804,0.902086086086086,-0.396,3
"Clinical","Glycerol","Ribitol",9,0.836,8.726,0.881873971552456,0.777701701701702,0.273999999999999,3
"Clinical","Glycerol","Starch formation",0,0.412,0.844,0.880021839750832,0.774438438438438,-0.844,3
"Clinical","Glycerol","Succinate",11,1,10.547,0.646690968863188,0.418209209209209,0.452999999999999,1
"Clinical","Glycerol","Vitamin-free",3,0.637,3.228,1.02911373281823,1.05907507507508,-0.228,3
"Clinical","Growth at 19°C","Growth at 25°C",11,1,10.959,0.203372467065629,0.0413603603603604,0.0410000000000004,1
"Clinical","Growth at 19°C","Growth at 30°C",11,1,10.71,0.527425993081663,0.278178178178178,0.289999999999999,1
"Clinical","Growth at 19°C","Growth at 37°C",10,0.95,8.968,1.09552552511394,1.20017617617618,1.032,3
"Clinical","Growth at 25°C","Growth at 30°C",11,1,10.701,0.540269276278867,0.291890890890891,0.298999999999999,1
"Clinical","Growth at 25°C","Growth at 37°C",10,0.951,8.959,1.10568600494966,1.22254154154154,1.041,3
"Clinical","Growth at 30°C","Growth at 37°C",10,0.965,8.787,1.14058403107002,1.30093193193193,1.213,3
"Clinical","Inulin","Citrate",1,0.652,1.37,0.686710689862603,0.471571571571572,-0.37,3
"Clinical","Inulin","Glycerol",1,0.611,1.436,0.72417430804222,0.524428428428428,-0.436,3
"Clinical","Inulin","Growth at 19°C",1,0.606,1.452,0.722646675919995,0.522218218218218,-0.452,3
"Clinical","Inulin","Growth at 25°C",1,0.608,1.448,0.71959281111877,0.517813813813814,-0.448,3
"Clinical","Inulin","Growth at 30°C",1,0.619,1.429,0.716569935506977,0.513472472472473,-0.429,3
"Clinical","Inulin","Succinate",1,0.619,1.423,0.718740278256052,0.516587587587588,-0.423,3
"Clinical","L-Arabinose","Citrate",5,0.714,4.925,1.09021262309862,1.18856356356356,0.0750000000000002,3
"Clinical","L-Arabinose","Glycerol",5,0.664,5.146,1.04488074715528,1.09177577577578,-0.146,3
"Clinical","L-Arabinose","Growth at 19°C",5,0.643,5.199,1.02686584004604,1.05445345345345,-0.199,3
"Clinical","L-Arabinose","Growth at 25°C",5,0.644,5.2,1.02325316859859,1.04704704704705,-0.2,3
"Clinical","L-Arabinose","Growth at 30°C",5,0.673,5.108,1.03121258690893,1.0633993993994,-0.108,3
"Clinical","L-Arabinose","Succinate",5,0.67,5.112,1.0307853891662,1.06251851851852,-0.112,3
"Clinical","L-Rhamnose","Citrate",4,0.79,3.806,0.953558217034111,0.909273273273273,0.194,3
"Clinical","L-Rhamnose","Glycerol",4,0.745,3.971,0.910487774760314,0.828987987987988,0.0289999999999999,3
"Clinical","L-Rhamnose","Growth at 19°C",4,0.738,4.009,0.907602745006174,0.823742742742743,-0.00900000000000034,3
"Clinical","L-Rhamnose","Growth at 25°C",4,0.739,4.006,0.901541333925837,0.812776776776777,-0.00600000000000023,3
"Clinical","L-Rhamnose","Growth at 30°C",4,0.758,3.931,0.938679988132335,0.88112012012012,0.069,3
"Clinical","L-Rhamnose","Succinate",4,0.762,3.937,0.924058918513795,0.853884884884885,0.0630000000000002,3
"Clinical","L-Sorbose","Citrate",6,0.622,6.177,1.23579860745924,1.5271981981982,-0.177,3
"Clinical","L-Sorbose","Glycerol",6,0.511,6.526,1.13957124508414,1.29862262262262,-0.526,3
"Clinical","L-Sorbose","Growth at 19°C",6,0.484,6.615,1.10634488248421,1.223998998999,-0.615,3
"Clinical","L-Sorbose","Growth at 25°C",6,0.488,6.612,1.11116636499252,1.23469069069069,-0.612,3
"Clinical","L-Sorbose","Growth at 30°C",6,0.528,6.482,1.14148104626357,1.30297897897898,-0.482,3
"Clinical","L-Sorbose","Succinate",6,0.542,6.467,1.12524538531699,1.26617717717718,-0.467,3
"Clinical","Lactose","Citrate",1,0.748,1.204,0.677379393577073,0.458842842842843,-0.204,3
"Clinical","Lactose","Glycerol",1,0.72,1.247,0.666659909875669,0.444435435435435,-0.247,3
"Clinical","Lactose","Growth at 19°C",1,0.715,1.262,0.676619401003115,0.457813813813814,-0.262,3
"Clinical","Lactose","Growth at 25°C",1,0.717,1.26,0.672943424704375,0.452852852852853,-0.26,3
"Clinical","Lactose","Growth at 30°C",1,0.728,1.241,0.673329319406464,0.453372372372372,-0.241,3
"Clinical","Lactose","Succinate",1,0.722,1.244,0.668513957154906,0.446910910910911,-0.244,3
"Clinical","Lactose_F","Citrate",0,0.832,0.178,0.408022649472407,0.166482482482482,-0.178,3
"Clinical","Lactose_F","Glucose",0,0.809,0.204,0.43424943589206,0.188572572572573,-0.204,3
"Clinical","Lactose_F","Glycerol",0,0.816,0.197,0.429389538036706,0.184375375375375,-0.197,3
"Clinical","Lactose_F","Growth at 19°C",0,0.81,0.203,0.433565426411031,0.187978978978979,-0.203,3
"Clinical","Lactose_F","Growth at 25°C",0,0.809,0.204,0.43424943589206,0.188572572572573,-0.204,3
"Clinical","Lactose_F","Growth at 30°C",0,0.812,0.201,0.432187211501897,0.186785785785786,-0.201,3
"Clinical","Lactose_F","Succinate",0,0.816,0.197,0.429389538036706,0.184375375375375,-0.197,3
"Clinical","Maltose","Citrate",9,0.957,8.192,0.944472354295258,0.892028028028028,0.808,3
"Clinical","Maltose","Glycerol",9,0.924,8.597,0.784350818324432,0.615206206206206,0.403,3
"Clinical","Maltose","Growth at 19°C",9,0.914,8.697,0.744140272223419,0.553744744744745,0.303000000000001,3
"Clinical","Maltose","Growth at 25°C",9,0.912,8.692,0.748128127860259,0.559695695695696,0.308,3
"Clinical","Maltose","Growth at 30°C",9,0.937,8.534,0.807152708906744,0.651495495495495,0.465999999999999,3
"Clinical","Maltose","Succinate",9,0.939,8.53,0.798584834402543,0.637737737737738,0.470000000000001,3
"Clinical","Maltose_F","Citrate",5,0.87,4.493,0.982301336615153,0.964915915915916,0.507,3
"Clinical","Maltose_F","Glucose",5,0.829,4.732,0.918160671679537,0.843019019019019,0.268,3
"Clinical","Maltose_F","Glycerol",5,0.839,4.678,0.937654091440546,0.879195195195195,0.322,3
"Clinical","Maltose_F","Growth at 19°C",5,0.83,4.728,0.921338626599832,0.848864864864865,0.272,3
"Clinical","Maltose_F","Growth at 25°C",5,0.831,4.719,0.921351120848012,0.848887887887888,0.281,3
"Clinical","Maltose_F","Growth at 30°C",5,0.849,4.649,0.937378086834591,0.878677677677678,0.351,3
"Clinical","Maltose_F","Succinate",5,0.854,4.646,0.931424474421599,0.867551551551552,0.354,3
"Clinical","Melezitose","Citrate",9,0.971,7.977,1.03030700887286,1.06153253253253,1.023,3
"Clinical","Melezitose","Glycerol",9,0.955,8.334,0.892883666129715,0.797241241241241,0.666,3
"Clinical","Melezitose","Growth at 19°C",9,0.942,8.43,0.855471701362372,0.731831831831832,0.57,3
"Clinical","Melezitose","Growth at 25°C",9,0.942,8.424,0.860793218470595,0.740964964964965,0.576000000000001,3
"Clinical","Melezitose","Growth at 30°C",9,0.954,8.285,0.902546170336781,0.81458958958959,0.715,3
"Clinical","Melezitose","Succinate",9,0.957,8.278,0.905282019889678,0.819535535535535,0.722,3
"Clinical","Melibiose","Citrate",2,0.784,2.063,0.716620223371169,0.513544544544545,-0.0630000000000002,3
"Clinical","Melibiose","Glycerol",2,0.757,2.129,0.70629870299885,0.498857857857858,-0.129,3
"Clinical","Melibiose","Growth at 19°C",2,0.751,2.146,0.702265745410651,0.493177177177177,-0.146,3
"Clinical","Melibiose","Growth at 25°C",2,0.75,2.145,0.701760263528413,0.492467467467467,-0.145,3
"Clinical","Melibiose","Growth at 30°C",2,0.757,2.122,0.713880680243993,0.509625625625626,-0.122,3
"Clinical","Melibiose","Succinate",2,0.76,2.12,0.710002890208275,0.504104104104104,-0.12,3
"Clinical","Methanol","Citrate",0,0.653,0.405,0.607737068430373,0.369344344344344,-0.405,3
"Clinical","Methanol","Glycerol",0,0.633,0.438,0.632895375679548,0.400556556556557,-0.438,3
"Clinical","Methanol","Growth at 19°C",0,0.629,0.443,0.634944213418907,0.403154154154154,-0.443,3
"Clinical","Methanol","Growth at 25°C",0,0.629,0.444,0.636607625833424,0.405269269269269,-0.444,3
"Clinical","Methanol","Growth at 30°C",0,0.636,0.435,0.632594005010461,0.400175175175175,-0.435,3
"Clinical","Methanol","Succinate",0,0.637,0.434,0.63249035094936,0.400044044044044,-0.434,3
"Clinical","Methyl-?-D-glucoside","Citrate",8,0.913,7.311,0.990585816706589,0.98126026026026,0.689,3
"Clinical","Methyl-?-D-glucoside","Glycerol",8,0.869,7.651,0.861359936925871,0.741940940940941,0.349,3
"Clinical","Methyl-?-D-glucoside","Growth at 19°C",8,0.859,7.721,0.837771365505447,0.701860860860861,0.279,3
"Clinical","Methyl-?-D-glucoside","Growth at 25°C",8,0.86,7.714,0.847893226133411,0.718922922922923,0.286,3
"Clinical","Methyl-?-D-glucoside","Growth at 30°C",8,0.884,7.593,0.879843807232355,0.774125125125125,0.407,3
"Clinical","Methyl-?-D-glucoside","Succinate",8,0.886,7.583,0.881980095517404,0.777888888888889,0.417,3
"Clinical","myo-Inositol","Citrate",0,0.726,0.316,0.553579669469942,0.30645045045045,-0.316,3
"Clinical","myo-Inositol","Growth at 19°C",0,0.702,0.346,0.573247427044041,0.328612612612613,-0.346,3
"Clinical","myo-Inositol","Growth at 25°C",0,0.701,0.347,0.573515405128685,0.32891991991992,-0.347,3
"Clinical","myo-Inositol","Growth at 30°C",0,0.707,0.339,0.56780401671827,0.322401401401401,-0.339,3
"Clinical","myo-Inositol","Succinate",0,0.704,0.341,0.566603953427824,0.32104004004004,-0.341,3
"Clinical","Nitrate","Growth at 19°C",2,0.569,2.418,0.95193601790361,0.906182182182182,-0.418,3
"Clinical","Nitrate","Growth at 25°C",2,0.569,2.414,0.948421585321371,0.899503503503503,-0.414,3
"Clinical","Nitrate","Growth at 30°C",2,0.585,2.366,0.955487810993399,0.912956956956957,-0.366,3
"Clinical","Raffinose","Citrate",5,0.792,4.712,1.04218143436838,1.08614214214214,0.288,3
"Clinical","Raffinose","Glycerol",5,0.733,4.918,1.01405340308304,1.0283043043043,0.0819999999999999,3
"Clinical","Raffinose","Growth at 19°C",5,0.715,4.983,1.00285428488725,1.00571671671672,0.0170000000000003,3
"Clinical","Raffinose","Growth at 25°C",5,0.719,4.973,1.00662022842991,1.01328428428428,0.0270000000000001,3
"Clinical","Raffinose","Growth at 30°C",5,0.745,4.88,1.02696380396519,1.05465465465465,0.12,3
"Clinical","Raffinose","Succinate",5,0.744,4.876,1.02648803094711,1.05367767767768,0.124,3
"Clinical","Raffinose_F","Citrate",3,0.783,2.92,0.871986445055404,0.76036036036036,0.0800000000000001,3
"Clinical","Raffinose_F","Glucose",3,0.731,3.09,0.844163854125852,0.712612612612613,-0.0899999999999999,3
"Clinical","Raffinose_F","Glycerol",3,0.739,3.062,0.849044684852851,0.720876876876877,-0.0619999999999998,3
"Clinical","Raffinose_F","Growth at 19°C",3,0.731,3.09,0.844163854125852,0.712612612612613,-0.0899999999999999,3
"Clinical","Raffinose_F","Growth at 25°C",3,0.732,3.086,0.845765522659395,0.715319319319319,-0.0859999999999999,3
"Clinical","Raffinose_F","Growth at 30°C",3,0.748,3.048,0.847593307202466,0.718414414414414,-0.048,3
"Clinical","Raffinose_F","Succinate",3,0.759,3.02,0.852247808050174,0.726326326326326,-0.02,3
"Clinical","Ribitol","Citrate",9,0.898,8.295,1.05408068291098,1.11108608608609,0.705,3
"Clinical","Ribitol","Growth at 19°C",9,0.805,8.843,0.851513990534551,0.725076076076076,0.157,3
"Clinical","Ribitol","Growth at 25°C",9,0.811,8.837,0.848027210736867,0.71915015015015,0.163,3
"Clinical","Ribitol","Growth at 30°C",9,0.847,8.647,0.937694124045933,0.87927027027027,0.353,3
"Clinical","Ribitol","Succinate",9,0.842,8.653,0.924903479529862,0.855446446446446,0.347,3
"Clinical","Salicin","Citrate",7,0.688,6.962,1.15320678366279,1.32988588588589,0.0380000000000003,3
"Clinical","Salicin","Glycerol",7,0.579,7.342,1.04024906542526,1.08211811811812,-0.342,3
"Clinical","Salicin","Growth at 19°C",7,0.55,7.435,1.00736775300274,1.01478978978979,-0.435,3
"Clinical","Salicin","Growth at 25°C",7,0.552,7.423,1.01247029393266,1.0250960960961,-0.423,3
"Clinical","Salicin","Growth at 30°C",7,0.603,7.276,1.02609788854518,1.05287687687688,-0.276,3
"Clinical","Salicin","Succinate",7,0.607,7.257,1.04883318552144,1.10005105105105,-0.257,3
"Clinical","Soluble Starch","Citrate",4,0.744,3.854,1.06949886761409,1.14382782782783,0.146,3
"Clinical","Soluble Starch","Glycerol",4,0.696,4.078,1.01535557660701,1.03094694694695,-0.0780000000000003,3
"Clinical","Soluble Starch","Growth at 19°C",4,0.681,4.124,1.01865679287072,1.03766166166166,-0.124,3
"Clinical","Soluble Starch","Growth at 25°C",4,0.684,4.119,1.01876242415829,1.03787687687688,-0.119,3
"Clinical","Soluble Starch","Growth at 30°C",4,0.706,4.048,1.02603545199411,1.05274874874875,-0.048,3
"Clinical","Soluble Starch","Succinate",4,0.707,4.035,1.03384904306376,1.06884384384384,-0.0350000000000001,3
"Clinical","Starch formation","Growth at 19°C",0,0.402,0.86,0.882711266031639,0.779179179179179,-0.86,3
"Clinical","Starch formation","Growth at 25°C",0,0.403,0.857,0.879388608252532,0.773324324324324,-0.857,3
"Clinical","Starch formation","Growth at 30°C",0,0.416,0.832,0.865173118239653,0.748524524524525,-0.832,3
"Clinical","Succinate","2-Keto-D-gluconate",7,0.775,6.784,1.03073100584314,1.06240640640641,0.216,3
"Clinical","Succinate","Citrate",11,1,9.942,0.976519118906327,0.95358958958959,1.058,1
"Clinical","Succinate","D-Gluconate",10,0.98,9.151,0.925773220641025,0.857056056056056,0.849,3
"Clinical","Succinate","D-Glucosamine",7,0.834,6.589,1.05032479842294,1.10318218218218,0.411,3
"Clinical","Succinate","Growth at 19°C",11,1,10.694,0.544665641160392,0.296660660660661,0.305999999999999,1
"Clinical","Succinate","Growth at 25°C",11,1,10.684,0.548128127762519,0.300444444444444,0.316000000000001,1
"Clinical","Succinate","Growth at 30°C",11,1,10.441,0.725979370262025,0.527046046046046,0.558999999999999,1
"Clinical","Succinate","Growth at 37°C",10,0.966,8.759,1.16201087312868,1.35026926926927,1.241,3
"Clinical","Succinate","Nitrate",2,0.59,2.367,0.963971078528936,0.92924024024024,-0.367,3
"Clinical","Succinate","Starch formation",0,0.415,0.833,0.868253917275854,0.753864864864865,-0.833,3
"Clinical","Succinate","Vitamin-free",3,0.638,3.214,1.03502428728763,1.07127527527528,-0.214,3
"Clinical","Sucrose","Citrate",9,0.954,8.244,0.949402636064049,0.901365365365365,0.756,3
"Clinical","Sucrose","Glycerol",9,0.908,8.632,0.79825635807879,0.637213213213213,0.368,3
"Clinical","Sucrose","Growth at 19°C",9,0.898,8.731,0.735649495466544,0.54118018018018,0.269,3
"Clinical","Sucrose","Growth at 25°C",9,0.901,8.723,0.742173714046666,0.550821821821822,0.276999999999999,3
"Clinical","Sucrose","Growth at 30°C",9,0.921,8.565,0.812671788261064,0.660435435435435,0.435,3
"Clinical","Sucrose","Succinate",9,0.916,8.572,0.812080953769681,0.659475475475475,0.428000000000001,3
"Clinical","Sucrose_F","Citrate",7,0.937,6.063,1.08360749591594,1.17420520520521,0.937,3
"Clinical","Sucrose_F","Glucose",7,0.884,6.416,1.04404695011002,1.09003403403403,0.584,3
"Clinical","Sucrose_F","Glycerol",7,0.896,6.335,1.05825086576619,1.11989489489489,0.665,3
"Clinical","Sucrose_F","Growth at 19°C",7,0.884,6.413,1.04762995782315,1.09752852852853,0.587,3
"Clinical","Sucrose_F","Growth at 25°C",7,0.885,6.402,1.04856830750099,1.0994954954955,0.598,3
"Clinical","Sucrose_F","Growth at 30°C",7,0.91,6.292,1.04298793081407,1.08782382382382,0.708,3
"Clinical","Sucrose_F","Succinate",7,0.904,6.295,1.07010285492569,1.14512012012012,0.705,3
"Clinical","Trehalose","Citrate",9,0.911,8.429,0.950717025651094,0.903862862862863,0.571,3
"Clinical","Trehalose","Glycerol",9,0.842,8.841,0.777382353365011,0.604323323323323,0.159000000000001,3
"Clinical","Trehalose","Growth at 19°C",9,0.824,8.945,0.720064923110058,0.518493493493493,0.0549999999999997,3
