"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Contaminated","Sucrose_F","Melibiose",21,1
"Contaminated","Sucrose_F","Lactose",22,1
"Contaminated","Sucrose_F","Methyl-?-D-glucoside",3,1
"Contaminated","Sucrose_F","Methanol",29,1
"Contaminated","Sucrose_F","Erythritol",20,1
"Contaminated","Sucrose_F","Nitrate",24,1
"Contaminated","Sucrose_F","Vitamin-free",19,1
"Contaminated","Sucrose_F","Starch formation",30,1
"Contaminated","Sucrose_F","Growth at 37°C",5,1
"Contaminated","Maltose_F","Lactose_F",21,1
"Contaminated","Maltose_F","Raffinose_F",10,1
"Contaminated","Maltose_F","Glucose",0,1
"Contaminated","Maltose_F","Inulin",16,1
"Contaminated","Maltose_F","Melibiose",16,1
"Contaminated","Maltose_F","Lactose",16,1
"Contaminated","Maltose_F","Methyl-?-D-glucoside",1,0.965
"Contaminated","Maltose_F","Methanol",22,1
"Contaminated","Maltose_F","Erythritol",14,1
"Contaminated","Maltose_F","Nitrate",19,1
"Contaminated","Maltose_F","Vitamin-free",13,1
"Contaminated","Maltose_F","Starch formation",22,1
"Contaminated","Maltose_F","Growth at 37°C",3,1
"Contaminated","Lactose_F","Raffinose_F",0,0.974
"Contaminated","Lactose_F","Trehalose_F",0,0.995
"Contaminated","Lactose_F","Glucose",0,1
"Contaminated","Lactose_F","Inulin",1,1
"Contaminated","Lactose_F","Sucrose",0,0.994
"Contaminated","Lactose_F","Raffinose",0,0.989
"Contaminated","Lactose_F","Melibiose",0,0.972
"Contaminated","Lactose_F","Galactose",0,0.998
"Contaminated","Lactose_F","Lactose",0,0.97
"Contaminated","Lactose_F","Trehalose",0,0.998
"Contaminated","Lactose_F","Maltose",0,0.997
"Contaminated","Lactose_F","Melezitose",0,0.988
"Contaminated","Lactose_F","Methyl-?-D-glucoside",0,0.976
"Contaminated","Lactose_F","Soluble Starch",0,0.995
"Contaminated","Lactose_F","Cellobiose",0,0.998
"Contaminated","Lactose_F","Salicin",0,0.998
"Contaminated","Lactose_F","L-Sorbose",0,0.991
"Contaminated","Lactose_F","L-Rhamnose",1,1
"Contaminated","Lactose_F","D-Xylose",0,0.998
"Contaminated","Lactose_F","L-Arabinose",0,0.986
"Contaminated","Lactose_F","D-Arabinose",1,1
"Contaminated","Lactose_F","D-Ribose",0,0.989
"Contaminated","Lactose_F","Methanol",1,1
"Contaminated","Lactose_F","Ethanol",0,0.997
"Contaminated","Lactose_F","Glycerol",0,0.992
"Contaminated","Lactose_F","Erythritol",0,0.971
"Contaminated","Lactose_F","Ribitol",0,1
"Contaminated","Lactose_F","Galactitol",1,1
"Contaminated","Lactose_F","D-Mannitol",0,1
"Contaminated","Lactose_F","D-Glucitol",0,0.999
"Contaminated","Lactose_F","myo-Inositol",1,1
"Contaminated","Lactose_F","DL-Lactate",1,1
"Contaminated","Lactose_F","Succinate",0,0.999
"Contaminated","Lactose_F","Citrate",0,0.99
"Contaminated","Lactose_F","D-Gluconate",0,0.987
"Contaminated","Lactose_F","D-Glucosamine",0,0.992
"Contaminated","Lactose_F","Nitrate",1,1
"Contaminated","Lactose_F","Vitamin-free",0,0.973
"Contaminated","Lactose_F","2-Keto-D-gluconate",0,0.983
"Contaminated","Lactose_F","Starch formation",1,1
"Contaminated","Lactose_F","Growth at 19°C",0,1
"Contaminated","Lactose_F","Growth at 25°C",0,1
"Contaminated","Lactose_F","Growth at 30°C",0,0.999
"Contaminated","Lactose_F","Growth at 37°C",1,1
"Contaminated","Raffinose_F","Trehalose_F",7,1
"Contaminated","Raffinose_F","Glucose",0,1
"Contaminated","Raffinose_F","Inulin",10,1
"Contaminated","Raffinose_F","Sucrose",1,1
"Contaminated","Raffinose_F","Raffinose",0,0.938
"Contaminated","Raffinose_F","Melibiose",12,1
"Contaminated","Raffinose_F","Galactose",6,1
"Contaminated","Raffinose_F","Lactose",13,1
"Contaminated","Raffinose_F","Trehalose",0,0.991
"Contaminated","Raffinose_F","Maltose",1,1
"Contaminated","Raffinose_F","Melezitose",1,0.999
"Contaminated","Raffinose_F","Methyl-?-D-glucoside",1,0.998
"Contaminated","Raffinose_F","Soluble Starch",9,1
"Contaminated","Raffinose_F","Cellobiose",1,1
"Contaminated","Raffinose_F","Salicin",2,1
"Contaminated","Raffinose_F","L-Sorbose",7,1
"Contaminated","Raffinose_F","L-Rhamnose",11,1
"Contaminated","Raffinose_F","D-Xylose",1,1
"Contaminated","Raffinose_F","L-Arabinose",6,1
"Contaminated","Raffinose_F","D-Arabinose",10,1
"Contaminated","Raffinose_F","D-Ribose",7,1
"Contaminated","Raffinose_F","Methanol",19,1
"Contaminated","Raffinose_F","Ethanol",1,1
"Contaminated","Raffinose_F","Glycerol",1,1
"Contaminated","Raffinose_F","Erythritol",12,1
"Contaminated","Raffinose_F","Ribitol",5,1
"Contaminated","Raffinose_F","Galactitol",13,1
"Contaminated","Raffinose_F","D-Mannitol",1,1
"Contaminated","Raffinose_F","D-Glucitol",1,1
"Contaminated","Raffinose_F","myo-Inositol",17,1
"Contaminated","Raffinose_F","DL-Lactate",7,1
"Contaminated","Raffinose_F","Succinate",0,0.995
"Contaminated","Raffinose_F","Citrate",2,1
"Contaminated","Raffinose_F","D-Gluconate",4,1
"Contaminated","Raffinose_F","D-Glucosamine",8,1
"Contaminated","Raffinose_F","Nitrate",15,1
"Contaminated","Raffinose_F","Vitamin-free",13,1
"Contaminated","Raffinose_F","2-Keto-D-gluconate",6,1
"Contaminated","Raffinose_F","Starch formation",20,1
"Contaminated","Raffinose_F","Growth at 19°C",0,1
"Contaminated","Raffinose_F","Growth at 25°C",0,1
"Contaminated","Raffinose_F","Growth at 30°C",0,0.998
"Contaminated","Raffinose_F","Growth at 37°C",3,1
"Contaminated","Trehalose_F","Glucose",0,1
"Contaminated","Trehalose_F","Inulin",24,1
"Contaminated","Trehalose_F","Melibiose",22,1
"Contaminated","Trehalose_F","Lactose",23,1
"Contaminated","Trehalose_F","Methyl-?-D-glucoside",6,1
"Contaminated","Trehalose_F","Methanol",29,1
"Contaminated","Trehalose_F","Erythritol",18,1
"Contaminated","Trehalose_F","Nitrate",27,1
"Contaminated","Trehalose_F","Vitamin-free",22,1
"Contaminated","Trehalose_F","Starch formation",31,1
"Contaminated","Trehalose_F","Growth at 37°C",6,1
"Contaminated","Glucose","Inulin",79,1
"Contaminated","Glucose","Sucrose",41,1
"Contaminated","Glucose","Raffinose",58,1
"Contaminated","Glucose","Melibiose",76,1
"Contaminated","Glucose","Galactose",28,1
"Contaminated","Glucose","Lactose",77,1
"Contaminated","Glucose","Trehalose",32,1
"Contaminated","Glucose","Maltose",41,1
"Contaminated","Glucose","Melezitose",46,1
"Contaminated","Glucose","Methyl-?-D-glucoside",46,1
"Contaminated","Glucose","Soluble Starch",60,1
"Contaminated","Glucose","Cellobiose",37,1
"Contaminated","Glucose","Salicin",37,1
"Contaminated","Glucose","L-Sorbose",38,1
"Contaminated","Glucose","L-Rhamnose",62,1
"Contaminated","Glucose","D-Xylose",28,1
"Contaminated","Glucose","L-Arabinose",49,1
"Contaminated","Glucose","D-Arabinose",61,1
"Contaminated","Glucose","D-Ribose",48,1
"Contaminated","Glucose","Methanol",85,1
"Contaminated","Glucose","Ethanol",11,1
"Contaminated","Glucose","Glycerol",10,1
"Contaminated","Glucose","Erythritol",62,1
"Contaminated","Glucose","Ribitol",35,1
"Contaminated","Glucose","Galactitol",73,1
"Contaminated","Glucose","D-Mannitol",23,1
"Contaminated","Glucose","D-Glucitol",20,1
"Contaminated","Glucose","myo-Inositol",81,1
"Contaminated","Glucose","DL-Lactate",40,1
"Contaminated","Glucose","Succinate",11,1
"Contaminated","Glucose","Citrate",24,1
"Contaminated","Glucose","D-Gluconate",27,1
"Contaminated","Glucose","D-Glucosamine",52,1
"Contaminated","Glucose","Nitrate",79,1
"Contaminated","Glucose","Vitamin-free",71,1
"Contaminated","Glucose","2-Keto-D-gluconate",44,1
"Contaminated","Glucose","Starch formation",84,1
"Contaminated","Glucose","Growth at 19°C",5,1
"Contaminated","Glucose","Growth at 25°C",0,0.997
"Contaminated","Glucose","Growth at 30°C",3,1
"Contaminated","Glucose","Growth at 37°C",24,1
"Contaminated","Inulin","Sucrose",0,0.96
"Contaminated","Inulin","Raffinose",0,0.948
"Contaminated","Inulin","Melibiose",5,1
"Contaminated","Inulin","Galactose",2,1
"Contaminated","Inulin","Lactose",7,1
"Contaminated","Inulin","Trehalose",0,0.993
"Contaminated","Inulin","Maltose",0,0.986
"Contaminated","Inulin","Melezitose",0,0.959
"Contaminated","Inulin","Methyl-?-D-glucoside",0,0.916
"Contaminated","Inulin","Soluble Starch",6,1
"Contaminated","Inulin","Cellobiose",1,1
"Contaminated","Inulin","Salicin",1,1
"Contaminated","Inulin","L-Sorbose",2,1
"Contaminated","Inulin","L-Rhamnose",6,1
"Contaminated","Inulin","D-Xylose",0,0.992
"Contaminated","Inulin","L-Arabinose",3,1
"Contaminated","Inulin","D-Arabinose",4,1
"Contaminated","Inulin","D-Ribose",3,1
"Contaminated","Inulin","Methanol",11,1
"Contaminated","Inulin","Ethanol",0,0.999
"Contaminated","Inulin","Glycerol",0,0.967
"Contaminated","Inulin","Erythritol",7,1
"Contaminated","Inulin","Ribitol",2,1
"Contaminated","Inulin","Galactitol",6,1
"Contaminated","Inulin","D-Mannitol",0,0.998
"Contaminated","Inulin","D-Glucitol",0,0.997
"Contaminated","Inulin","myo-Inositol",10,1
"Contaminated","Inulin","DL-Lactate",4,1
"Contaminated","Inulin","Succinate",0,0.999
"Contaminated","Inulin","Citrate",1,1
"Contaminated","Inulin","D-Gluconate",3,1
"Contaminated","Inulin","D-Glucosamine",3,1
"Contaminated","Inulin","Nitrate",10,1
"Contaminated","Inulin","Vitamin-free",7,1
"Contaminated","Inulin","2-Keto-D-gluconate",2,1
"Contaminated","Inulin","Starch formation",11,1
"Contaminated","Inulin","Growth at 19°C",0,1
"Contaminated","Inulin","Growth at 25°C",0,1
"Contaminated","Inulin","Growth at 30°C",1,1
"Contaminated","Inulin","Growth at 37°C",2,1
"Contaminated","Sucrose","Melibiose",35,1
"Contaminated","Sucrose","Lactose",38,1
"Contaminated","Sucrose","Methyl-?-D-glucoside",6,1
"Contaminated","Sucrose","Methanol",47,1
"Contaminated","Sucrose","Erythritol",29,1
"Contaminated","Sucrose","Nitrate",40,1
"Contaminated","Sucrose","Vitamin-free",37,1
"Contaminated","Sucrose","Starch formation",47,1
"Contaminated","Sucrose","Growth at 37°C",10,1
"Contaminated","Raffinose","Melibiose",18,1
"Contaminated","Raffinose","Lactose",22,1
"Contaminated","Raffinose","Methyl-?-D-glucoside",6,1
"Contaminated","Raffinose","Methanol",31,1
"Contaminated","Raffinose","Erythritol",16,1
"Contaminated","Raffinose","Nitrate",26,1
"Contaminated","Raffinose","Vitamin-free",23,1
"Contaminated","Raffinose","Starch formation",32,1
"Contaminated","Raffinose","Growth at 37°C",8,1
"Contaminated","Melibiose","Galactose",0,0.995
"Contaminated","Melibiose","Lactose",7,1
"Contaminated","Melibiose","Trehalose",0,0.993
"Contaminated","Melibiose","Maltose",0,0.993
"Contaminated","Melibiose","Melezitose",2,1
"Contaminated","Melibiose","Methyl-?-D-glucoside",1,0.995
"Contaminated","Melibiose","Soluble Starch",4,1
"Contaminated","Melibiose","Cellobiose",1,1
"Contaminated","Melibiose","Salicin",1,1
"Contaminated","Melibiose","L-Sorbose",2,1
"Contaminated","Melibiose","L-Rhamnose",5,1
"Contaminated","Melibiose","D-Xylose",0,0.996
"Contaminated","Melibiose","L-Arabinose",1,1
"Contaminated","Melibiose","D-Arabinose",4,1
"Contaminated","Melibiose","D-Ribose",1,1
"Contaminated","Melibiose","Methanol",14,1
"Contaminated","Melibiose","Ethanol",1,1
"Contaminated","Melibiose","Glycerol",0,0.978
"Contaminated","Melibiose","Erythritol",3,1
"Contaminated","Melibiose","Ribitol",0,0.989
"Contaminated","Melibiose","Galactitol",6,1
"Contaminated","Melibiose","D-Mannitol",1,1
"Contaminated","Melibiose","D-Glucitol",0,0.997
"Contaminated","Melibiose","myo-Inositol",10,1
"Contaminated","Melibiose","DL-Lactate",6,1
"Contaminated","Melibiose","Succinate",0,0.995
"Contaminated","Melibiose","Citrate",0,0.972
"Contaminated","Melibiose","D-Gluconate",2,1
"Contaminated","Melibiose","D-Glucosamine",1,0.999
"Contaminated","Melibiose","Nitrate",13,1
"Contaminated","Melibiose","Vitamin-free",12,1
"Contaminated","Melibiose","2-Keto-D-gluconate",2,1
"Contaminated","Melibiose","Starch formation",14,1
"Contaminated","Melibiose","Growth at 19°C",0,1
"Contaminated","Melibiose","Growth at 25°C",0,0.999
"Contaminated","Melibiose","Growth at 30°C",2,1
"Contaminated","Melibiose","Growth at 37°C",5,1
"Contaminated","Galactose","Lactose",49,1
"Contaminated","Galactose","Methyl-?-D-glucoside",25,1
"Contaminated","Galactose","Methanol",58,1
"Contaminated","Galactose","Erythritol",35,1
"Contaminated","Galactose","Nitrate",56,1
"Contaminated","Galactose","Vitamin-free",45,1
"Contaminated","Galactose","Starch formation",58,1
"Contaminated","Galactose","Growth at 37°C",18,1
"Contaminated","Lactose","Trehalose",1,1
"Contaminated","Lactose","Maltose",1,1
"Contaminated","Lactose","Melezitose",2,1
"Contaminated","Lactose","Methyl-?-D-glucoside",1,1
"Contaminated","Lactose","Soluble Starch",3,1
"Contaminated","Lactose","Cellobiose",0,0.995
"Contaminated","Lactose","Salicin",0,0.993
"Contaminated","Lactose","L-Sorbose",1,1
"Contaminated","Lactose","L-Rhamnose",7,1
"Contaminated","Lactose","D-Xylose",0,0.994
"Contaminated","Lactose","L-Arabinose",0,0.958
"Contaminated","Lactose","D-Arabinose",3,1
"Contaminated","Lactose","D-Ribose",1,1
"Contaminated","Lactose","Methanol",13,1
"Contaminated","Lactose","Ethanol",0,0.996
"Contaminated","Lactose","Glycerol",0,0.979
"Contaminated","Lactose","Erythritol",3,1
"Contaminated","Lactose","Ribitol",0,0.992
"Contaminated","Lactose","Galactitol",7,1
"Contaminated","Lactose","D-Mannitol",0,0.997
"Contaminated","Lactose","D-Glucitol",0,0.998
"Contaminated","Lactose","myo-Inositol",9,1
"Contaminated","Lactose","DL-Lactate",8,1
"Contaminated","Lactose","Succinate",0,0.996
"Contaminated","Lactose","Citrate",0,0.966
"Contaminated","Lactose","D-Gluconate",1,1
"Contaminated","Lactose","D-Glucosamine",3,1
"Contaminated","Lactose","Nitrate",12,1
"Contaminated","Lactose","Vitamin-free",9,1
"Contaminated","Lactose","2-Keto-D-gluconate",4,1
"Contaminated","Lactose","Starch formation",12,1
"Contaminated","Lactose","Growth at 19°C",0,0.999
"Contaminated","Lactose","Growth at 25°C",0,1
"Contaminated","Lactose","Growth at 30°C",1,1
"Contaminated","Lactose","Growth at 37°C",5,1
"Contaminated","Trehalose","Methyl-?-D-glucoside",15,1
"Contaminated","Trehalose","Methanol",55,1
"Contaminated","Trehalose","Erythritol",33,1
"Contaminated","Trehalose","Nitrate",49,1
"Contaminated","Trehalose","Vitamin-free",44,1
"Contaminated","Trehalose","Starch formation",57,1
"Contaminated","Trehalose","Growth at 37°C",16,1
"Contaminated","Maltose","Methyl-?-D-glucoside",5,1
"Contaminated","Maltose","Methanol",47,1
"Contaminated","Maltose","Erythritol",27,1
"Contaminated","Maltose","Nitrate",41,1
"Contaminated","Maltose","Vitamin-free",36,1
"Contaminated","Maltose","Starch formation",48,1
"Contaminated","Maltose","Growth at 37°C",11,1
"Contaminated","Melezitose","Methyl-?-D-glucoside",2,1
"Contaminated","Melezitose","Methanol",42,1
"Contaminated","Melezitose","Erythritol",26,1
"Contaminated","Melezitose","Nitrate",36,1
"Contaminated","Melezitose","Vitamin-free",32,1
"Contaminated","Melezitose","Starch formation",43,1
"Contaminated","Melezitose","Growth at 37°C",9,1
"Contaminated","Methyl-?-D-glucoside","Soluble Starch",17,1
"Contaminated","Methyl-?-D-glucoside","Cellobiose",8,1
"Contaminated","Methyl-?-D-glucoside","Salicin",9,1
"Contaminated","Methyl-?-D-glucoside","L-Sorbose",14,1
"Contaminated","Methyl-?-D-glucoside","L-Rhamnose",23,1
"Contaminated","Methyl-?-D-glucoside","D-Xylose",0,0.97
"Contaminated","Methyl-?-D-glucoside","L-Arabinose",10,1
"Contaminated","Methyl-?-D-glucoside","D-Arabinose",24,1
"Contaminated","Methyl-?-D-glucoside","D-Ribose",13,1
"Contaminated","Methyl-?-D-glucoside","Methanol",42,1
"Contaminated","Methyl-?-D-glucoside","Ethanol",2,1
"Contaminated","Methyl-?-D-glucoside","Glycerol",1,1
"Contaminated","Methyl-?-D-glucoside","Erythritol",24,1
"Contaminated","Methyl-?-D-glucoside","Ribitol",5,1
"Contaminated","Methyl-?-D-glucoside","Galactitol",29,1
"Contaminated","Methyl-?-D-glucoside","D-Mannitol",1,1
"Contaminated","Methyl-?-D-glucoside","D-Glucitol",1,1
"Contaminated","Methyl-?-D-glucoside","myo-Inositol",38,1
"Contaminated","Methyl-?-D-glucoside","DL-Lactate",20,1
"Contaminated","Methyl-?-D-glucoside","Succinate",2,1
"Contaminated","Methyl-?-D-glucoside","Citrate",2,1
"Contaminated","Methyl-?-D-glucoside","D-Gluconate",6,1
"Contaminated","Methyl-?-D-glucoside","D-Glucosamine",18,1
"Contaminated","Methyl-?-D-glucoside","Nitrate",36,1
"Contaminated","Methyl-?-D-glucoside","Vitamin-free",32,1
"Contaminated","Methyl-?-D-glucoside","2-Keto-D-gluconate",14,1
"Contaminated","Methyl-?-D-glucoside","Starch formation",43,1
"Contaminated","Methyl-?-D-glucoside","Growth at 19°C",0,1
"Contaminated","Methyl-?-D-glucoside","Growth at 25°C",0,1
"Contaminated","Methyl-?-D-glucoside","Growth at 30°C",2,1
"Contaminated","Methyl-?-D-glucoside","Growth at 37°C",7,1
"Contaminated","Soluble Starch","Methanol",30,1
"Contaminated","Soluble Starch","Erythritol",14,1
"Contaminated","Soluble Starch","Nitrate",26,1
"Contaminated","Soluble Starch","Vitamin-free",21,1
"Contaminated","Soluble Starch","Starch formation",30,1
"Contaminated","Soluble Starch","Growth at 37°C",6,1
"Contaminated","Cellobiose","Methanol",50,1
"Contaminated","Cellobiose","Erythritol",29,1
"Contaminated","Cellobiose","Nitrate",43,1
"Contaminated","Cellobiose","Vitamin-free",43,1
"Contaminated","Cellobiose","Starch formation",50,1
"Contaminated","Cellobiose","Growth at 37°C",16,1
"Contaminated","Salicin","Methanol",51,1
"Contaminated","Salicin","Erythritol",29,1
"Contaminated","Salicin","Nitrate",43,1
"Contaminated","Salicin","Vitamin-free",42,1
"Contaminated","Salicin","Starch formation",50,1
"Contaminated","Salicin","Growth at 37°C",16,1
"Contaminated","L-Sorbose","Methanol",50,1
"Contaminated","L-Sorbose","Erythritol",29,1
"Contaminated","L-Sorbose","Nitrate",48,1
"Contaminated","L-Sorbose","Vitamin-free",38,1
"Contaminated","L-Sorbose","Starch formation",50,1
"Contaminated","L-Sorbose","Growth at 37°C",17,1
"Contaminated","L-Rhamnose","Methanol",26,1
"Contaminated","L-Rhamnose","Erythritol",13,1
"Contaminated","L-Rhamnose","Nitrate",21,1
"Contaminated","L-Rhamnose","Vitamin-free",24,1
"Contaminated","L-Rhamnose","Starch formation",28,1
"Contaminated","L-Rhamnose","Growth at 37°C",9,1
"Contaminated","D-Xylose","Methanol",59,1
"Contaminated","D-Xylose","Erythritol",38,1
"Contaminated","D-Xylose","Nitrate",52,1
"Contaminated","D-Xylose","Vitamin-free",46,1
"Contaminated","D-Xylose","Starch formation",60,1
"Contaminated","D-Xylose","Growth at 37°C",16,1
"Contaminated","L-Arabinose","Methanol",38,1
"Contaminated","L-Arabinose","Erythritol",17,1
"Contaminated","L-Arabinose","Nitrate",35,1
"Contaminated","L-Arabinose","Vitamin-free",31,1
"Contaminated","L-Arabinose","Starch formation",39,1
"Contaminated","L-Arabinose","Growth at 37°C",12,1
"Contaminated","D-Arabinose","Methanol",27,1
"Contaminated","D-Arabinose","Erythritol",12,1
"Contaminated","D-Arabinose","Nitrate",24,1
"Contaminated","D-Arabinose","Vitamin-free",25,1
"Contaminated","D-Arabinose","Starch formation",28,1
"Contaminated","D-Arabinose","Growth at 37°C",7,1
"Contaminated","D-Ribose","Methanol",40,1
"Contaminated","D-Ribose","Erythritol",15,1
"Contaminated","D-Ribose","Nitrate",35,1
"Contaminated","D-Ribose","Vitamin-free",32,1
"Contaminated","D-Ribose","Starch formation",41,1
"Contaminated","D-Ribose","Growth at 37°C",12,1
"Contaminated","Methanol","Ethanol",3,1
"Contaminated","Methanol","Glycerol",2,1
"Contaminated","Methanol","Erythritol",2,1
"Contaminated","Methanol","Ribitol",1,1
"Contaminated","Methanol","Galactitol",4,1
"Contaminated","Methanol","D-Mannitol",2,1
"Contaminated","Methanol","D-Glucitol",3,1
"Contaminated","Methanol","myo-Inositol",5,1
"Contaminated","Methanol","DL-Lactate",4,1
"Contaminated","Methanol","Succinate",1,1
"Contaminated","Methanol","Citrate",3,1
"Contaminated","Methanol","D-Gluconate",3,1
"Contaminated","Methanol","D-Glucosamine",4,1
"Contaminated","Methanol","Nitrate",3,1
"Contaminated","Methanol","Vitamin-free",4,1
"Contaminated","Methanol","2-Keto-D-gluconate",4,1
"Contaminated","Methanol","Starch formation",4,1
"Contaminated","Methanol","Growth at 19°C",0,1
"Contaminated","Methanol","Growth at 25°C",0,1
"Contaminated","Methanol","Growth at 30°C",0,1
"Contaminated","Methanol","Growth at 37°C",1,0.998
"Contaminated","Ethanol","Erythritol",54,1
"Contaminated","Ethanol","Nitrate",68,1
"Contaminated","Ethanol","Vitamin-free",62,1
"Contaminated","Ethanol","Starch formation",76,1
"Contaminated","Ethanol","Growth at 37°C",20,1
"Contaminated","Glycerol","Erythritol",52,1
"Contaminated","Glycerol","Nitrate",69,1
"Contaminated","Glycerol","Vitamin-free",62,1
"Contaminated","Glycerol","Starch formation",77,1
"Contaminated","Glycerol","Growth at 37°C",22,1
"Contaminated","Erythritol","Ribitol",1,1
"Contaminated","Erythritol","Galactitol",15,1
"Contaminated","Erythritol","D-Mannitol",2,1
"Contaminated","Erythritol","D-Glucitol",2,1
"Contaminated","Erythritol","myo-Inositol",21,1
