"Isolation","Trait_A","Trait_B","Mean_PP","SD_PP","Var_PP"
"Pathogenic","Inulin","Citrate",NA,3.72812812812813,NA
"Pathogenic","Inulin","D-Gluconate",NA,3.83961461461461,NA
"Pathogenic","Inulin","D-Glucosamine",NA,2.76373873873874,NA
"Pathogenic","Inulin","Nitrate",NA,1.67683583583584,NA
"Pathogenic","Inulin","Vitamin-free",NA,2.025,NA
"Pathogenic","Inulin","2-Keto-D-gluconate",NA,3.27124624624625,NA
"Pathogenic","Inulin","Starch formation",NA,1.2241031031031,NA
"Pathogenic","Inulin","Growth at 19°C",NA,4.08888488488488,NA
"Pathogenic","Inulin","Growth at 25°C",NA,4.14930830830831,NA
"Pathogenic","Inulin","Growth at 30°C",NA,4.08296196196196,NA
"Pathogenic","Inulin","Growth at 37°C",NA,3.68416316316316,NA
"Pathogenic","Sucrose","Raffinose",NA,5.4278028028028,NA
"Pathogenic","Sucrose","Melibiose",NA,2.9208048048048,NA
"Pathogenic","Sucrose","Galactose",NA,6.86584084084084,NA
"Pathogenic","Sucrose","Lactose",NA,2.37620720720721,NA
"Pathogenic","Sucrose","Trehalose",NA,5.52626226226226,NA
"Pathogenic","Sucrose","Maltose",NA,4.99645245245245,NA
"Pathogenic","Sucrose","Melezitose",NA,5.20925325325325,NA
"Pathogenic","Sucrose","Methyl-?-D-glucoside",NA,5.23180780780781,NA
"Pathogenic","Sucrose","Soluble Starch",NA,5.04664664664665,NA
"Pathogenic","Sucrose","Cellobiose",NA,6.68056456456456,NA
"Pathogenic","Sucrose","Salicin",NA,6.24174574574575,NA
"Pathogenic","Sucrose","L-Sorbose",NA,7.05737337337337,NA
"Pathogenic","Sucrose","L-Rhamnose",NA,4.82408808808809,NA
"Pathogenic","Sucrose","D-Xylose",NA,5.54581681681682,NA
"Pathogenic","Sucrose","L-Arabinose",NA,5.66774374374374,NA
"Pathogenic","Sucrose","D-Arabinose",NA,5.07499399399399,NA
"Pathogenic","Sucrose","D-Ribose",NA,5.94972472472472,NA
"Pathogenic","Sucrose","Methanol",NA,2.48695795795796,NA
"Pathogenic","Sucrose","Ethanol",NA,6.11638738738739,NA
"Pathogenic","Sucrose","Glycerol",NA,6.07404904904905,NA
"Pathogenic","Sucrose","Erythritol",NA,5.15893393393393,NA
"Pathogenic","Sucrose","Ribitol",NA,6.1394954954955,NA
"Pathogenic","Sucrose","Galactitol",NA,2.86947347347347,NA
"Pathogenic","Sucrose","D-Mannitol",NA,5.61378978978979,NA
"Pathogenic","Sucrose","D-Glucitol",NA,5.63783683683684,NA
"Pathogenic","Sucrose","myo-Inositol",NA,2.16629029029029,NA
"Pathogenic","Sucrose","DL-Lactate",NA,7.76802402402402,NA
"Pathogenic","Sucrose","Succinate",NA,6.29229229229229,NA
"Pathogenic","Sucrose","Citrate",NA,6.23726826826827,NA
"Pathogenic","Sucrose","D-Gluconate",NA,6.63343243243243,NA
"Pathogenic","Sucrose","D-Glucosamine",NA,5.74870770770771,NA
"Pathogenic","Sucrose","Nitrate",NA,4.51762162162162,NA
"Pathogenic","Sucrose","Vitamin-free",NA,5.64604604604605,NA
"Pathogenic","Sucrose","2-Keto-D-gluconate",NA,6.84524524524524,NA
"Pathogenic","Sucrose","Starch formation",NA,4.21123523523524,NA
"Pathogenic","Sucrose","Growth at 19°C",NA,6.10661761761762,NA
"Pathogenic","Sucrose","Growth at 25°C",NA,6.21529429429429,NA
"Pathogenic","Sucrose","Growth at 30°C",NA,7.26327927927928,NA
"Pathogenic","Sucrose","Growth at 37°C",NA,7.7216006006006,NA
"Pathogenic","Raffinose","Melibiose",NA,2.91362962962963,NA
"Pathogenic","Raffinose","Galactose",NA,6.1529039039039,NA
"Pathogenic","Raffinose","Lactose",NA,2.05515915915916,NA
"Pathogenic","Raffinose","Trehalose",NA,5.94725825825826,NA
"Pathogenic","Raffinose","Maltose",NA,6.12402402402402,NA
"Pathogenic","Raffinose","Melezitose",NA,5.29221621621622,NA
"Pathogenic","Raffinose","Methyl-?-D-glucoside",NA,5.0164954954955,NA
"Pathogenic","Raffinose","Soluble Starch",NA,4.29778178178178,NA
"Pathogenic","Raffinose","Cellobiose",NA,5.70376776776777,NA
"Pathogenic","Raffinose","Salicin",NA,5.49993093093093,NA
"Pathogenic","Raffinose","L-Sorbose",NA,6.17384484484484,NA
"Pathogenic","Raffinose","L-Rhamnose",NA,4.27058658658659,NA
"Pathogenic","Raffinose","D-Xylose",NA,6.05155555555556,NA
"Pathogenic","Raffinose","L-Arabinose",NA,4.80542942942943,NA
"Pathogenic","Raffinose","D-Arabinose",NA,4.15405805805806,NA
"Pathogenic","Raffinose","D-Ribose",NA,5.09991591591592,NA
"Pathogenic","Raffinose","Methanol",NA,1.87623523523524,NA
"Pathogenic","Raffinose","Ethanol",NA,6.04514914914915,NA
"Pathogenic","Raffinose","Glycerol",NA,6.18095595595596,NA
"Pathogenic","Raffinose","Erythritol",NA,4.27965465465465,NA
"Pathogenic","Raffinose","Ribitol",NA,5.83333333333333,NA
"Pathogenic","Raffinose","Galactitol",NA,3.0522962962963,NA
"Pathogenic","Raffinose","D-Mannitol",NA,6.20992892892893,NA
"Pathogenic","Raffinose","D-Glucitol",NA,5.74960560560561,NA
"Pathogenic","Raffinose","myo-Inositol",NA,1.94504504504505,NA
"Pathogenic","Raffinose","DL-Lactate",NA,6.16406406406406,NA
"Pathogenic","Raffinose","Succinate",NA,6.43793793793794,NA
"Pathogenic","Raffinose","Citrate",NA,5.94134534534535,NA
"Pathogenic","Raffinose","D-Gluconate",NA,6.28075175175175,NA
"Pathogenic","Raffinose","D-Glucosamine",NA,4.71762862862863,NA
"Pathogenic","Raffinose","Nitrate",NA,3.41244844844845,NA
"Pathogenic","Raffinose","Vitamin-free",NA,3.86568968968969,NA
"Pathogenic","Raffinose","2-Keto-D-gluconate",NA,5.51463063063063,NA
"Pathogenic","Raffinose","Starch formation",NA,2.74344744744745,NA
"Pathogenic","Raffinose","Growth at 19°C",NA,6.07287187187187,NA
"Pathogenic","Raffinose","Growth at 25°C",NA,6.11266366366366,NA
"Pathogenic","Raffinose","Growth at 30°C",NA,6.69767267267267,NA
"Pathogenic","Raffinose","Growth at 37°C",NA,6.23817417417417,NA
"Pathogenic","Melibiose","Galactose",NA,2.97172272272272,NA
"Pathogenic","Melibiose","Lactose",NA,1.64843243243243,NA
"Pathogenic","Melibiose","Trehalose",NA,2.95318418418418,NA
"Pathogenic","Melibiose","Maltose",NA,3.13303303303303,NA
"Pathogenic","Melibiose","Melezitose",NA,2.93133133133133,NA
"Pathogenic","Melibiose","Methyl-?-D-glucoside",NA,2.98542942942943,NA
"Pathogenic","Melibiose","Soluble Starch",NA,2.70066466466466,NA
"Pathogenic","Melibiose","Cellobiose",NA,2.89617217217217,NA
"Pathogenic","Melibiose","Salicin",NA,3.07897897897898,NA
"Pathogenic","Melibiose","L-Sorbose",NA,2.75351251251251,NA
"Pathogenic","Melibiose","L-Rhamnose",NA,2.27135535535536,NA
"Pathogenic","Melibiose","D-Xylose",NA,3.00964564564565,NA
"Pathogenic","Melibiose","L-Arabinose",NA,2.58911311311311,NA
"Pathogenic","Melibiose","D-Arabinose",NA,2.4201951951952,NA
"Pathogenic","Melibiose","D-Ribose",NA,2.73966366366366,NA
"Pathogenic","Melibiose","Methanol",NA,0.903427427427427,NA
"Pathogenic","Melibiose","Ethanol",NA,3.2036036036036,NA
"Pathogenic","Melibiose","Glycerol",NA,3.20142542542543,NA
"Pathogenic","Melibiose","Erythritol",NA,2.30073973973974,NA
"Pathogenic","Melibiose","Ribitol",NA,2.92162562562563,NA
"Pathogenic","Melibiose","Galactitol",NA,1.84962462462462,NA
"Pathogenic","Melibiose","D-Mannitol",NA,3.30768268268268,NA
"Pathogenic","Melibiose","D-Glucitol",NA,3.11547947947948,NA
"Pathogenic","Melibiose","myo-Inositol",NA,1.28325825825826,NA
"Pathogenic","Melibiose","DL-Lactate",NA,3.13936336336336,NA
"Pathogenic","Melibiose","Succinate",NA,3.21640740740741,NA
"Pathogenic","Melibiose","Citrate",NA,3.16596196196196,NA
"Pathogenic","Melibiose","D-Gluconate",NA,3.21921921921922,NA
"Pathogenic","Melibiose","D-Glucosamine",NA,2.8935975975976,NA
"Pathogenic","Melibiose","Nitrate",NA,1.62999399399399,NA
"Pathogenic","Melibiose","Vitamin-free",NA,2.01496596596597,NA
"Pathogenic","Melibiose","2-Keto-D-gluconate",NA,2.81005405405405,NA
"Pathogenic","Melibiose","Starch formation",NA,1.40721121121121,NA
"Pathogenic","Melibiose","Growth at 19°C",NA,3.20482082082082,NA
"Pathogenic","Melibiose","Growth at 25°C",NA,3.26154554554555,NA
"Pathogenic","Melibiose","Growth at 30°C",NA,3.5416976976977,NA
"Pathogenic","Melibiose","Growth at 37°C",NA,3.37168768768769,NA
"Pathogenic","Galactose","Lactose",NA,2.79198298298298,NA
"Pathogenic","Galactose","Trehalose",NA,6.74267867867868,NA
"Pathogenic","Galactose","Maltose",NA,6.28104004004004,NA
"Pathogenic","Galactose","Melezitose",NA,6.3236026026026,NA
"Pathogenic","Galactose","Methyl-?-D-glucoside",NA,5.91638738738739,NA
"Pathogenic","Galactose","Soluble Starch",NA,5.25004904904905,NA
"Pathogenic","Galactose","Cellobiose",NA,8.051002002002,NA
"Pathogenic","Galactose","Salicin",NA,7.26085685685686,NA
"Pathogenic","Galactose","L-Sorbose",NA,8.0516026026026,NA
"Pathogenic","Galactose","L-Rhamnose",NA,5.11855455455455,NA
"Pathogenic","Galactose","D-Xylose",NA,7.11410510510511,NA
"Pathogenic","Galactose","L-Arabinose",NA,6.06025925925926,NA
"Pathogenic","Galactose","D-Arabinose",NA,5.58594494494494,NA
"Pathogenic","Galactose","D-Ribose",NA,5.6243993993994,NA
"Pathogenic","Galactose","Methanol",NA,3.01420520520521,NA
"Pathogenic","Galactose","Ethanol",NA,7.2048038038038,NA
"Pathogenic","Galactose","Glycerol",NA,7.0021021021021,NA
"Pathogenic","Galactose","Erythritol",NA,5.5945985985986,NA
"Pathogenic","Galactose","Ribitol",NA,5.95545545545546,NA
"Pathogenic","Galactose","Galactitol",NA,3.06665065065065,NA
"Pathogenic","Galactose","D-Mannitol",NA,6.30029129129129,NA
"Pathogenic","Galactose","D-Glucitol",NA,6.64996896896897,NA
"Pathogenic","Galactose","myo-Inositol",NA,2.39535435435435,NA
"Pathogenic","Galactose","DL-Lactate",NA,9.61545445445445,NA
"Pathogenic","Galactose","Succinate",NA,6.95355755755756,NA
"Pathogenic","Galactose","Citrate",NA,8.39342942942943,NA
"Pathogenic","Galactose","D-Gluconate",NA,8.19979079079079,NA
"Pathogenic","Galactose","D-Glucosamine",NA,6.17915415415415,NA
"Pathogenic","Galactose","Nitrate",NA,5.21799299299299,NA
"Pathogenic","Galactose","Vitamin-free",NA,6.02734634634635,NA
"Pathogenic","Galactose","2-Keto-D-gluconate",NA,7.44538138138138,NA
"Pathogenic","Galactose","Starch formation",NA,4.80816716716717,NA
"Pathogenic","Galactose","Growth at 19°C",NA,6.1248998998999,NA
"Pathogenic","Galactose","Growth at 25°C",NA,6.4239029029029,NA
"Pathogenic","Galactose","Growth at 30°C",NA,7.50710610610611,NA
"Pathogenic","Galactose","Growth at 37°C",NA,9.42472072072072,NA
"Pathogenic","Lactose","Trehalose",NA,2.60438038038038,NA
"Pathogenic","Lactose","Maltose",NA,2.58358258258258,NA
"Pathogenic","Lactose","Melezitose",NA,2.41806206206206,NA
"Pathogenic","Lactose","Methyl-?-D-glucoside",NA,2.49774174174174,NA
"Pathogenic","Lactose","Soluble Starch",NA,2.11983083083083,NA
"Pathogenic","Lactose","Cellobiose",NA,2.61352452452452,NA
"Pathogenic","Lactose","Salicin",NA,2.59806906906907,NA
"Pathogenic","Lactose","L-Sorbose",NA,2.65125525525526,NA
"Pathogenic","Lactose","L-Rhamnose",NA,1.70153753753754,NA
"Pathogenic","Lactose","D-Xylose",NA,2.74918818818819,NA
"Pathogenic","Lactose","L-Arabinose",NA,2.5016016016016,NA
"Pathogenic","Lactose","D-Arabinose",NA,2.17632732732733,NA
"Pathogenic","Lactose","D-Ribose",NA,2.46989389389389,NA
"Pathogenic","Lactose","Methanol",NA,0.768487487487488,NA
"Pathogenic","Lactose","Ethanol",NA,2.74318718718719,NA
"Pathogenic","Lactose","Glycerol",NA,2.86223723723724,NA
"Pathogenic","Lactose","Erythritol",NA,2.20616516516517,NA
"Pathogenic","Lactose","Ribitol",NA,2.8534044044044,NA
"Pathogenic","Lactose","Galactitol",NA,1.45923423423423,NA
"Pathogenic","Lactose","D-Mannitol",NA,2.69105005005005,NA
"Pathogenic","Lactose","D-Glucitol",NA,2.77354854854855,NA
"Pathogenic","Lactose","myo-Inositol",NA,0.789564564564565,NA
"Pathogenic","Lactose","DL-Lactate",NA,2.60612212212212,NA
"Pathogenic","Lactose","Succinate",NA,2.77652752752753,NA
"Pathogenic","Lactose","Citrate",NA,2.65168268268268,NA
"Pathogenic","Lactose","D-Gluconate",NA,2.79535135135135,NA
"Pathogenic","Lactose","D-Glucosamine",NA,2.12868768768769,NA
"Pathogenic","Lactose","Nitrate",NA,1.44392292292292,NA
"Pathogenic","Lactose","Vitamin-free",NA,2.00067967967968,NA
"Pathogenic","Lactose","2-Keto-D-gluconate",NA,2.45465865865866,NA
"Pathogenic","Lactose","Starch formation",NA,1.68474074074074,NA
"Pathogenic","Lactose","Growth at 19°C",NA,2.86077977977978,NA
"Pathogenic","Lactose","Growth at 25°C",NA,2.87481081081081,NA
"Pathogenic","Lactose","Growth at 30°C",NA,2.98508108108108,NA
"Pathogenic","Lactose","Growth at 37°C",NA,2.81718118118118,NA
"Pathogenic","Trehalose","Maltose",NA,5.21728828828829,NA
"Pathogenic","Trehalose","Melezitose",NA,5.28888488488488,NA
"Pathogenic","Trehalose","Methyl-?-D-glucoside",NA,4.50174574574575,NA
"Pathogenic","Trehalose","Soluble Starch",NA,5.05469369369369,NA
"Pathogenic","Trehalose","Cellobiose",NA,6.58745145145145,NA
"Pathogenic","Trehalose","Salicin",NA,6.83180680680681,NA
"Pathogenic","Trehalose","L-Sorbose",NA,7.53008608608609,NA
"Pathogenic","Trehalose","L-Rhamnose",NA,5.11325725725726,NA
"Pathogenic","Trehalose","D-Xylose",NA,5.34311811811812,NA
"Pathogenic","Trehalose","L-Arabinose",NA,5.51511511511512,NA
"Pathogenic","Trehalose","D-Arabinose",NA,5.2352992992993,NA
"Pathogenic","Trehalose","D-Ribose",NA,5.77017017017017,NA
"Pathogenic","Trehalose","Methanol",NA,2.83043043043043,NA
"Pathogenic","Trehalose","Ethanol",NA,6.26065965965966,NA
"Pathogenic","Trehalose","Glycerol",NA,5.55976376376376,NA
"Pathogenic","Trehalose","Erythritol",NA,5.13497397397397,NA
"Pathogenic","Trehalose","Ribitol",NA,6.1858018018018,NA
"Pathogenic","Trehalose","Galactitol",NA,2.9181021021021,NA
"Pathogenic","Trehalose","D-Mannitol",NA,5.24002402402402,NA
"Pathogenic","Trehalose","D-Glucitol",NA,5.59726126126126,NA
"Pathogenic","Trehalose","myo-Inositol",NA,2.31814214214214,NA
"Pathogenic","Trehalose","DL-Lactate",NA,8.34294194194194,NA
"Pathogenic","Trehalose","Succinate",NA,6.0254004004004,NA
"Pathogenic","Trehalose","Citrate",NA,6.86276276276276,NA
"Pathogenic","Trehalose","D-Gluconate",NA,7.96634134134134,NA
"Pathogenic","Trehalose","D-Glucosamine",NA,5.84894894894895,NA
"Pathogenic","Trehalose","Nitrate",NA,4.87771671671672,NA
"Pathogenic","Trehalose","Vitamin-free",NA,6.03611211211211,NA
"Pathogenic","Trehalose","2-Keto-D-gluconate",NA,7.04259359359359,NA
"Pathogenic","Trehalose","Starch formation",NA,4.40470870870871,NA
"Pathogenic","Trehalose","Growth at 19°C",NA,5.32316216216216,NA
"Pathogenic","Trehalose","Growth at 25°C",NA,5.57243643643644,NA
"Pathogenic","Trehalose","Growth at 30°C",NA,6.46842742742743,NA
"Pathogenic","Trehalose","Growth at 37°C",NA,8.28912812812813,NA
"Pathogenic","Maltose","Melezitose",NA,5.08979379379379,NA
"Pathogenic","Maltose","Methyl-?-D-glucoside",NA,4.83206306306306,NA
"Pathogenic","Maltose","Soluble Starch",NA,4.89952352352352,NA
"Pathogenic","Maltose","Cellobiose",NA,6.32193793793794,NA
"Pathogenic","Maltose","Salicin",NA,6.4007967967968,NA
"Pathogenic","Maltose","L-Sorbose",NA,7.03905505505506,NA
"Pathogenic","Maltose","L-Rhamnose",NA,5.02946046046046,NA
"Pathogenic","Maltose","D-Xylose",NA,5.13952352352352,NA
"Pathogenic","Maltose","L-Arabinose",NA,5.44834434434434,NA
"Pathogenic","Maltose","D-Arabinose",NA,5.06437537537538,NA
"Pathogenic","Maltose","D-Ribose",NA,5.25632732732733,NA
"Pathogenic","Maltose","Methanol",NA,2.56446446446446,NA
"Pathogenic","Maltose","Ethanol",NA,6.09936336336336,NA
"Pathogenic","Maltose","Glycerol",NA,6.09638038038038,NA
"Pathogenic","Maltose","Erythritol",NA,5.0652962962963,NA
"Pathogenic","Maltose","Ribitol",NA,5.54690590590591,NA
"Pathogenic","Maltose","Galactitol",NA,2.90982082082082,NA
"Pathogenic","Maltose","D-Mannitol",NA,5.64651051051051,NA
"Pathogenic","Maltose","D-Glucitol",NA,5.69024624624625,NA
"Pathogenic","Maltose","myo-Inositol",NA,2.45485485485485,NA
"Pathogenic","Maltose","DL-Lactate",NA,8.20610610610611,NA
"Pathogenic","Maltose","Succinate",NA,6.30333933933934,NA
"Pathogenic","Maltose","Citrate",NA,6.09784184184184,NA
"Pathogenic","Maltose","D-Gluconate",NA,6.45895495495496,NA
"Pathogenic","Maltose","D-Glucosamine",NA,5.4244004004004,NA
"Pathogenic","Maltose","Nitrate",NA,4.52212112112112,NA
"Pathogenic","Maltose","Vitamin-free",NA,5.56971371371371,NA
"Pathogenic","Maltose","2-Keto-D-gluconate",NA,6.51547147147147,NA
"Pathogenic","Maltose","Starch formation",NA,4.03193193193193,NA
"Pathogenic","Maltose","Growth at 19°C",NA,5.55731331331331,NA
"Pathogenic","Maltose","Growth at 25°C",NA,5.68695795795796,NA
"Pathogenic","Maltose","Growth at 30°C",NA,6.52192592592593,NA
"Pathogenic","Maltose","Growth at 37°C",NA,7.43653653653654,NA
"Pathogenic","Melezitose","Methyl-?-D-glucoside",NA,5.01839439439439,NA
"Pathogenic","Melezitose","Soluble Starch",NA,5.31113513513514,NA
"Pathogenic","Melezitose","Cellobiose",NA,6.23886286286286,NA
"Pathogenic","Melezitose","Salicin",NA,6.14920520520521,NA
"Pathogenic","Melezitose","L-Sorbose",NA,6.5004964964965,NA
"Pathogenic","Melezitose","L-Rhamnose",NA,4.49072972972973,NA
"Pathogenic","Melezitose","D-Xylose",NA,5.4654964964965,NA
"Pathogenic","Melezitose","L-Arabinose",NA,5.39605205205205,NA
"Pathogenic","Melezitose","D-Arabinose",NA,4.96324224224224,NA
"Pathogenic","Melezitose","D-Ribose",NA,4.94754654654655,NA
"Pathogenic","Melezitose","Methanol",NA,2.28480880880881,NA
"Pathogenic","Melezitose","Ethanol",NA,6.20862462462462,NA
"Pathogenic","Melezitose","Glycerol",NA,5.67187087087087,NA
"Pathogenic","Melezitose","Erythritol",NA,4.87173573573574,NA
"Pathogenic","Melezitose","Ribitol",NA,5.85074674674675,NA
"Pathogenic","Melezitose","Galactitol",NA,2.79447047047047,NA
"Pathogenic","Melezitose","D-Mannitol",NA,5.32956056056056,NA
"Pathogenic","Melezitose","D-Glucitol",NA,5.51702102102102,NA
"Pathogenic","Melezitose","myo-Inositol",NA,2.05685585585586,NA
"Pathogenic","Melezitose","DL-Lactate",NA,7.30900500500501,NA
"Pathogenic","Melezitose","Succinate",NA,5.88586086086086,NA
"Pathogenic","Melezitose","Citrate",NA,6.01036136136136,NA
"Pathogenic","Melezitose","D-Gluconate",NA,6.44878478478478,NA
"Pathogenic","Melezitose","D-Glucosamine",NA,5.37425025025025,NA
"Pathogenic","Melezitose","Nitrate",NA,4.26706606606607,NA
"Pathogenic","Melezitose","Vitamin-free",NA,4.77425325325325,NA
"Pathogenic","Melezitose","2-Keto-D-gluconate",NA,5.837996996997,NA
"Pathogenic","Melezitose","Starch formation",NA,3.56987387387387,NA
"Pathogenic","Melezitose","Growth at 19°C",NA,5.47001401401401,NA
"Pathogenic","Melezitose","Growth at 25°C",NA,5.56735835835836,NA
"Pathogenic","Melezitose","Growth at 30°C",NA,6.11618718718719,NA
"Pathogenic","Melezitose","Growth at 37°C",NA,7.18202602602603,NA
"Pathogenic","Methyl-?-D-glucoside","Soluble Starch",NA,5.26782382382382,NA
"Pathogenic","Methyl-?-D-glucoside","Cellobiose",NA,5.57669269269269,NA
"Pathogenic","Methyl-?-D-glucoside","Salicin",NA,5.18092492492493,NA
"Pathogenic","Methyl-?-D-glucoside","L-Sorbose",NA,6.23230830830831,NA
"Pathogenic","Methyl-?-D-glucoside","L-Rhamnose",NA,4.86306706706707,NA
"Pathogenic","Methyl-?-D-glucoside","D-Xylose",NA,5.00106506506506,NA
"Pathogenic","Methyl-?-D-glucoside","L-Arabinose",NA,5.34482382382382,NA
"Pathogenic","Methyl-?-D-glucoside","D-Arabinose",NA,4.44655755755756,NA
"Pathogenic","Methyl-?-D-glucoside","D-Ribose",NA,5.29397297297297,NA
"Pathogenic","Methyl-?-D-glucoside","Methanol",NA,2.35581181181181,NA
"Pathogenic","Methyl-?-D-glucoside","Ethanol",NA,5.58455955955956,NA
"Pathogenic","Methyl-?-D-glucoside","Glycerol",NA,4.93533533533534,NA
"Pathogenic","Methyl-?-D-glucoside","Erythritol",NA,4.98398798798799,NA
"Pathogenic","Methyl-?-D-glucoside","Ribitol",NA,5.22230630630631,NA
"Pathogenic","Methyl-?-D-glucoside","Galactitol",NA,2.81048948948949,NA
"Pathogenic","Methyl-?-D-glucoside","D-Mannitol",NA,4.89285685685686,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucitol",NA,5.02662662662663,NA
"Pathogenic","Methyl-?-D-glucoside","myo-Inositol",NA,1.88163263263263,NA
"Pathogenic","Methyl-?-D-glucoside","DL-Lactate",NA,7.64956056056056,NA
"Pathogenic","Methyl-?-D-glucoside","Succinate",NA,5.65957557557558,NA
"Pathogenic","Methyl-?-D-glucoside","Citrate",NA,5.76311411411411,NA
"Pathogenic","Methyl-?-D-glucoside","D-Gluconate",NA,6.1915955955956,NA
"Pathogenic","Methyl-?-D-glucoside","D-Glucosamine",NA,4.97861761761762,NA
"Pathogenic","Methyl-?-D-glucoside","Nitrate",NA,4.2112022022022,NA
"Pathogenic","Methyl-?-D-glucoside","Vitamin-free",NA,4.86463963963964,NA
"Pathogenic","Methyl-?-D-glucoside","2-Keto-D-gluconate",NA,5.85896996996997,NA
"Pathogenic","Methyl-?-D-glucoside","Starch formation",NA,3.79962362362362,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 19°C",NA,5.17708808808809,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 25°C",NA,5.35895895895896,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 30°C",NA,5.91729329329329,NA
"Pathogenic","Methyl-?-D-glucoside","Growth at 37°C",NA,6.0185945945946,NA
"Pathogenic","Soluble Starch","Cellobiose",NA,4.89704104104104,NA
"Pathogenic","Soluble Starch","Salicin",NA,4.89793693693694,NA
"Pathogenic","Soluble Starch","L-Sorbose",NA,5.15654754754755,NA
"Pathogenic","Soluble Starch","L-Rhamnose",NA,3.63954354354354,NA
"Pathogenic","Soluble Starch","D-Xylose",NA,5.17985885885886,NA
"Pathogenic","Soluble Starch","L-Arabinose",NA,4.76232632632633,NA
"Pathogenic","Soluble Starch","D-Arabinose",NA,3.98677077077077,NA
"Pathogenic","Soluble Starch","D-Ribose",NA,4.1817977977978,NA
"Pathogenic","Soluble Starch","Methanol",NA,1.57197197197197,NA
"Pathogenic","Soluble Starch","Ethanol",NA,5.62454354354354,NA
"Pathogenic","Soluble Starch","Glycerol",NA,5.55454554554555,NA
"Pathogenic","Soluble Starch","Erythritol",NA,3.32103203203203,NA
"Pathogenic","Soluble Starch","Ribitol",NA,5.17993093093093,NA
"Pathogenic","Soluble Starch","Galactitol",NA,2.40751851851852,NA
"Pathogenic","Soluble Starch","D-Mannitol",NA,5.17933833833834,NA
"Pathogenic","Soluble Starch","D-Glucitol",NA,5.36233733733734,NA
